date,Battery (Charging) -  MW,Exports -  MW,Imports -  MW,Distillate -  MW,Gas (Steam) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Gas (Reciprocating) -  MW,Battery (Discharging) -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2023-11-23 10:00,-77.11,0.00,480.60,-0.10,80.00,0.00,0.10,0.00,0.00,800.20,262.40,204.00,15.20,0.00,-35.99
2023-11-23 10:05,-90.59,0.00,351.30,-0.10,84.00,0.00,0.10,0.00,2.99,907.00,249.20,214.65,15.12,0.00,-13.37
2023-11-23 10:10,-93.05,0.00,348.90,-0.10,80.00,0.00,0.10,0.00,0.14,959.80,238.30,225.30,15.03,0.00,-35.23
2023-11-23 10:15,-92.12,0.00,338.60,0.00,80.00,0.00,0.09,0.00,0.17,946.70,260.70,235.95,14.95,0.00,-46.77
2023-11-23 10:20,-62.09,0.00,511.50,0.00,80.00,0.00,0.10,0.00,0.00,811.30,203.50,246.60,14.87,0.00,-53.22
2023-11-23 10:25,-75.26,0.00,652.20,0.00,90.00,0.00,0.09,0.00,0.15,745.60,167.70,257.25,14.78,0.00,-46.77
2023-11-23 10:30,-76.05,0.00,531.70,-0.10,81.00,0.00,0.09,0.00,0.00,761.80,238.30,267.90,14.70,0.00,-52.87
2023-11-23 10:35,-68.67,0.00,516.30,0.00,80.00,0.00,0.09,0.00,0.00,823.50,192.80,276.15,14.77,0.00,-53.22
2023-11-23 10:40,-95.45,0.00,556.60,0.00,82.00,0.00,0.10,0.00,0.00,763.30,224.10,284.40,14.83,0.00,-52.87
2023-11-23 10:45,-69.25,0.00,660.50,-0.10,86.00,0.00,0.10,0.00,0.00,737.50,121.30,292.65,14.90,0.00,-47.00
2023-11-23 10:50,-41.53,0.00,611.30,0.00,85.00,0.00,0.10,0.00,0.00,785.80,84.42,300.90,14.97,0.00,-3.67
2023-11-23 10:55,-98.34,0.00,596.70,0.00,80.00,0.00,0.10,0.00,0.20,871.80,70.54,309.15,15.03,0.00,-53.22
2023-11-23 11:00,-45.76,0.00,547.60,0.00,81.00,0.00,0.09,0.00,0.00,847.70,89.45,317.40,15.10,0.00,-43.21
2023-11-23 11:05,-10.14,0.00,465.90,0.00,89.00,0.00,0.10,0.00,9.25,862.80,83.36,323.73,15.12,0.00,7.22
2023-11-23 11:10,-95.18,0.00,461.30,-0.10,80.00,0.00,0.10,0.00,1.36,949.00,64.17,330.07,15.13,0.00,-37.15
2023-11-23 11:15,-86.39,0.00,460.30,-0.10,81.00,0.00,0.09,0.00,0.13,940.00,60.76,336.40,15.15,0.00,-40.00
2023-11-23 11:20,-13.77,0.00,395.60,-0.10,80.00,0.00,0.10,0.00,0.00,946.00,60.35,342.73,15.17,0.00,9.99
2023-11-23 11:25,-87.60,0.00,466.80,-0.10,92.00,0.00,0.09,0.00,6.34,930.10,63.50,349.07,15.18,0.00,-22.31
2023-11-23 11:30,-62.46,0.00,493.70,-0.10,90.00,0.00,0.10,0.00,0.00,894.40,81.68,355.40,15.20,0.00,-35.63
2023-11-23 11:35,-81.48,0.00,516.00,-0.10,82.00,0.00,0.09,0.00,0.00,857.00,109.50,354.43,15.13,0.00,-24.77
2023-11-23 11:40,-67.54,0.00,454.70,-0.10,80.00,0.00,0.10,0.00,0.00,869.30,132.20,353.47,15.07,0.00,-43.21
2023-11-23 11:45,-50.62,0.00,454.80,-0.10,80.00,0.00,0.09,0.00,0.00,858.30,144.80,352.50,15.00,0.00,-47.00
2023-11-23 11:50,-51.44,0.00,677.80,-0.10,80.00,0.00,0.10,0.00,0.00,676.20,126.20,351.53,14.93,0.00,-46.65
2023-11-23 11:55,-70.74,0.00,678.80,-0.10,79.00,0.00,0.09,0.00,0.00,704.00,127.60,350.57,14.87,0.00,16.57
2023-11-23 12:00,-81.84,0.00,530.30,-0.10,80.00,0.00,0.10,0.00,0.10,806.70,138.70,349.60,14.80,0.00,-38.28
2023-11-23 12:05,-24.90,0.00,448.90,-0.10,86.00,0.00,0.09,0.00,0.00,818.80,142.10,343.63,14.80,0.00,-43.21
2023-11-23 12:10,-57.75,0.00,517.90,-0.10,87.00,0.00,0.10,0.00,6.05,814.90,132.30,337.67,14.80,0.00,-37.62
2023-11-23 12:15,-57.22,0.00,519.10,0.00,80.00,0.00,0.10,0.00,0.00,818.00,119.20,331.70,14.80,0.00,29.94
2023-11-23 12:20,-8.32,0.00,387.40,0.00,79.00,0.00,0.08,0.00,0.00,891.70,117.90,325.73,14.80,0.00,0.02
2023-11-23 12:25,-0.85,0.00,361.90,0.00,80.00,0.00,0.10,0.00,0.00,937.60,116.30,319.77,14.80,0.00,0.02
2023-11-23 12:30,-0.16,0.00,332.10,0.00,80.00,0.00,0.10,0.00,0.42,962.40,118.40,313.80,14.80,0.00,21.62
2023-11-23 12:35,-0.14,0.00,300.10,0.00,81.00,0.00,0.10,0.00,0.53,985.70,120.80,312.75,14.88,0.00,-33.14
2023-11-23 12:40,-58.28,0.00,362.50,0.00,80.00,0.00,0.10,0.00,0.00,973.70,123.00,311.70,14.97,0.00,9.65
2023-11-23 12:45,-6.05,0.00,281.30,0.00,80.00,0.00,0.10,0.00,0.00,986.50,119.60,310.65,15.05,0.00,28.56
2023-11-23 12:50,-13.65,0.00,299.70,0.00,80.00,0.00,0.09,0.00,0.28,965.60,123.60,309.60,15.13,0.00,33.92
2023-11-23 12:55,-26.22,0.00,348.80,0.00,80.00,0.00,0.09,0.00,0.00,943.40,136.60,308.55,15.22,0.00,31.33
2023-11-23 13:00,-8.30,0.00,346.10,0.00,80.00,0.00,0.09,0.00,0.00,948.70,137.80,307.50,15.30,0.00,7.33
2023-11-23 13:05,-12.12,0.00,335.50,0.00,80.00,0.00,0.10,0.00,0.00,974.90,128.00,304.07,15.47,0.00,24.53
2023-11-23 13:10,-56.04,0.00,390.30,0.00,80.00,0.00,0.09,0.00,0.00,960.10,116.20,300.63,15.63,0.00,0.00
2023-11-23 13:15,-56.29,0.00,412.30,0.00,80.00,0.00,0.10,0.00,0.00,964.40,108.00,297.20,15.80,0.00,10.09
2023-11-23 13:20,-61.18,0.00,457.20,-0.10,80.00,0.00,0.09,0.00,0.00,959.70,97.66,293.77,15.97,0.00,27.55
2023-11-23 13:25,-56.16,0.00,417.40,-0.10,81.00,0.00,0.09,0.00,0.00,979.80,97.08,290.33,16.13,0.00,21.55
2023-11-23 13:30,-46.14,0.00,402.50,-0.10,86.00,0.00,0.09,0.00,4.50,974.90,96.90,286.90,16.30,0.00,30.05
2023-11-23 13:35,-41.67,0.00,394.70,-0.10,90.00,0.00,0.09,0.00,10.40,958.60,94.63,279.80,16.36,0.00,39.76
2023-11-23 13:40,-50.12,0.00,380.20,-0.10,79.00,0.00,0.10,0.00,0.50,1006.00,89.13,272.70,16.42,0.00,21.41
2023-11-23 13:45,-50.17,0.00,340.00,-0.10,79.00,0.00,0.08,0.00,0.20,1045.00,97.77,265.60,16.48,0.00,-14.50
2023-11-23 13:50,-54.46,0.00,288.80,-0.10,83.00,0.00,0.10,0.00,0.00,1088.00,122.40,258.50,16.55,0.00,19.05
2023-11-23 13:55,-45.17,0.00,222.50,-0.10,87.00,0.00,0.09,0.00,4.35,1100.00,133.90,251.40,16.61,0.00,18.98
2023-11-23 14:00,-46.09,0.00,241.60,-0.10,89.00,0.00,0.09,0.00,3.85,1082.00,135.90,244.30,16.67,0.00,38.11
2023-11-23 14:05,-47.20,0.00,233.00,-0.10,86.00,0.00,0.09,0.00,2.80,1114.00,132.20,242.68,16.70,0.00,29.15
2023-11-23 14:10,-53.24,0.00,265.00,0.00,81.00,0.00,0.09,0.00,0.00,1101.00,130.40,241.07,16.73,0.00,29.00
2023-11-23 14:15,-46.84,0.00,262.70,0.00,85.00,0.00,0.10,0.00,4.00,1088.00,128.00,239.45,16.76,0.00,38.21
2023-11-23 14:20,-54.97,0.00,270.60,0.00,80.00,0.00,0.09,0.00,0.00,1099.00,126.40,237.83,16.79,0.00,21.22
2023-11-23 14:25,-54.21,0.00,270.50,0.00,81.00,0.00,0.10,0.00,0.00,1106.00,113.90,236.22,16.82,0.00,21.12
2023-11-23 14:30,-46.93,0.00,254.60,0.00,87.00,0.00,0.09,0.00,4.90,1103.00,117.40,234.60,16.85,0.00,30.32
2023-11-23 14:35,-44.77,0.00,209.80,0.00,83.00,0.00,0.08,0.00,3.10,1144.00,121.10,239.28,16.90,0.00,31.46
2023-11-23 14:40,-46.70,0.00,179.50,0.00,88.00,0.00,0.10,0.00,1.80,1161.00,124.80,243.97,16.95,0.00,38.01
2023-11-23 14:45,-64.54,0.00,166.10,0.00,80.00,0.00,0.09,0.00,0.00,1161.00,131.10,248.65,17.00,0.00,30.53
2023-11-23 14:50,-59.65,0.00,188.30,0.00,80.00,0.00,0.10,0.00,0.00,1115.00,131.40,253.33,17.05,0.00,24.74
2023-11-23 14:55,-63.99,0.00,196.30,0.00,81.00,0.00,0.09,0.00,0.00,1100.00,132.60,258.02,17.10,0.00,43.78
2023-11-23 15:00,-51.83,0.00,225.30,0.00,80.00,0.00,0.09,0.00,0.00,1082.00,134.90,262.70,17.15,0.00,49.37
2023-11-23 15:05,-62.00,0.00,163.50,0.00,79.00,0.00,0.10,0.00,0.00,1120.00,139.30,259.75,17.22,0.00,26.87
2023-11-23 15:10,-6.91,0.00,118.50,0.00,83.00,0.00,0.10,0.00,3.49,1108.00,140.00,256.80,17.30,0.00,26.60
2023-11-23 15:15,-0.16,0.00,89.58,-0.10,87.00,0.00,0.09,0.00,10.50,1111.00,144.00,253.85,17.38,0.00,31.02
2023-11-23 15:20,-0.19,0.00,80.72,0.00,91.00,0.00,0.09,0.00,19.43,1120.00,150.60,250.90,17.45,0.00,45.91
2023-11-23 15:25,-0.24,0.00,167.80,-0.10,82.00,0.00,0.09,0.00,0.18,1080.00,152.00,247.95,17.53,0.00,44.04
2023-11-23 15:30,-3.96,0.00,200.20,-0.10,79.00,0.00,0.10,0.00,0.00,1042.00,150.60,245.00,17.60,0.00,43.47
2023-11-23 15:35,-0.16,0.00,192.40,-0.10,88.00,0.00,0.09,0.00,14.36,1029.00,146.50,236.10,17.57,0.00,50.31
2023-11-23 15:40,-0.17,0.00,275.10,0.00,45.00,2.42,0.10,0.00,19.85,983.30,142.10,227.20,17.53,0.00,102.90
2023-11-23 15:45,-0.16,0.00,324.90,-0.10,41.00,2.42,0.08,0.00,0.31,974.20,137.50,218.30,17.50,0.00,103.60
2023-11-23 15:50,-8.31,0.00,342.90,-0.10,40.00,2.42,0.10,0.00,0.00,986.60,131.80,209.40,17.47,0.00,56.75
2023-11-23 15:55,-0.15,0.00,352.20,-0.10,40.00,6.45,0.10,0.00,3.06,976.30,121.40,200.50,17.43,0.00,99.86
2023-11-23 16:00,-0.16,0.00,359.80,-0.10,40.00,40.67,0.10,0.00,1.78,943.70,111.40,191.60,17.40,0.00,88.10
2023-11-23 16:05,-0.47,0.00,381.30,0.00,40.00,40.67,0.09,0.00,0.21,923.80,111.00,191.07,17.35,0.00,65.10
2023-11-23 16:10,-12.90,0.00,364.60,0.00,39.00,41.34,0.10,0.00,0.00,938.00,111.70,190.53,17.30,0.00,55.72
2023-11-23 16:15,-14.66,0.00,284.50,0.00,40.00,65.50,0.08,0.00,0.00,970.80,122.00,190.00,17.25,0.00,52.16
2023-11-23 16:20,-2.36,0.00,239.30,0.00,40.00,65.50,0.10,0.00,0.14,999.80,126.80,189.47,17.20,0.00,49.66
2023-11-23 16:25,-13.72,0.00,222.60,0.00,39.00,66.18,0.09,0.00,0.00,1032.00,127.50,188.93,17.15,0.00,52.78
2023-11-23 16:30,-8.70,0.00,204.70,0.00,41.00,75.57,0.08,0.00,0.60,1041.00,132.60,188.40,17.10,0.00,51.83
2023-11-23 16:35,-5.83,0.00,215.90,0.00,43.00,76.24,0.08,0.00,4.42,1011.00,130.00,189.60,17.15,0.00,53.04
2023-11-23 16:40,-4.68,0.00,286.20,0.00,40.00,76.24,0.09,0.00,0.00,959.20,113.20,190.80,17.20,0.00,45.74
2023-11-23 16:45,-0.17,0.00,281.80,0.00,45.00,103.80,0.10,0.00,17.31,909.30,107.90,192.00,17.25,0.00,54.92
2023-11-23 16:50,-0.15,0.00,289.70,0.00,45.00,116.50,0.10,0.00,65.64,853.90,104.10,193.20,17.30,0.00,71.55
2023-11-23 16:55,-0.24,0.00,369.00,0.00,41.00,158.10,0.09,0.00,0.13,807.50,104.50,194.40,17.35,0.00,93.49
2023-11-23 17:00,-4.58,0.00,353.40,0.00,40.00,164.20,0.08,0.00,0.00,810.50,114.10,195.60,17.40,0.00,55.47
2023-11-23 17:05,-0.16,0.00,305.40,0.00,40.00,164.20,0.09,0.00,0.49,879.80,96.95,185.97,17.38,0.00,54.10
2023-11-23 17:10,-0.16,0.00,278.50,0.00,42.00,168.90,0.09,0.00,3.27,923.70,93.99,176.33,17.37,0.00,66.49
2023-11-23 17:15,-3.89,0.00,289.70,0.00,40.00,164.20,0.08,0.00,0.17,939.10,94.51,166.70,17.35,0.00,56.08
2023-11-23 17:20,-0.72,0.00,315.30,0.00,40.00,165.50,0.10,0.00,0.00,918.80,96.52,157.07,17.33,0.00,87.53
2023-11-23 17:25,-8.66,0.00,380.10,0.00,40.00,166.20,0.10,0.00,0.14,888.80,93.88,147.43,17.32,0.00,68.78
2023-11-23 17:30,-0.14,0.00,424.80,0.00,40.00,166.20,0.09,0.00,0.29,838.70,86.22,137.80,17.30,0.00,98.79
2023-11-23 17:35,-0.17,0.00,495.20,-0.10,41.00,166.20,0.10,0.00,2.39,775.90,85.69,130.06,17.28,0.00,90.57
2023-11-23 17:40,-2.34,0.00,489.60,-0.10,54.00,200.40,0.10,0.00,0.00,732.10,87.32,122.33,17.27,0.00,56.83
2023-11-23 17:45,-4.93,0.00,481.30,-0.10,61.00,238.00,0.09,0.00,4.77,692.10,85.06,114.59,17.25,0.00,82.56
2023-11-23 17:50,-0.46,0.00,478.50,-0.10,63.00,246.00,0.10,0.00,12.93,690.10,86.61,106.85,17.23,0.00,105.80
2023-11-23 17:55,-0.75,0.00,485.20,-0.10,77.00,251.40,0.09,0.00,22.73,658.80,88.28,99.12,17.22,0.00,99.99
2023-11-23 18:00,-0.17,0.00,418.20,-0.10,68.00,278.20,0.10,0.00,66.79,639.20,89.81,91.38,17.20,0.00,96.50
2023-11-23 18:05,-0.13,0.00,364.60,-0.10,59.00,303.70,0.10,0.00,48.49,669.60,105.00,87.97,17.20,0.00,57.03
2023-11-23 18:10,-3.60,0.00,299.80,-0.10,61.00,314.50,0.08,0.00,56.01,719.80,108.40,84.56,17.20,0.00,55.16
2023-11-23 18:15,-0.15,0.00,312.10,0.00,66.00,332.60,0.09,0.00,15.90,739.20,101.30,81.15,17.20,0.00,54.88
2023-11-23 18:20,-0.15,0.00,281.90,0.00,64.00,343.30,0.10,0.00,6.82,772.70,89.26,77.74,17.20,0.00,79.04
2023-11-23 18:25,-0.19,0.00,275.20,0.00,59.00,336.00,0.10,0.00,0.11,807.00,84.10,74.33,17.20,0.00,53.80
2023-11-23 18:30,-0.14,0.00,188.00,0.00,66.00,349.40,0.10,0.00,14.16,856.10,76.91,70.92,17.20,0.00,53.27
2023-11-23 18:35,-0.13,0.00,195.80,0.00,63.00,344.70,0.08,0.00,3.26,865.20,69.32,67.46,17.18,0.00,51.87
2023-11-23 18:40,-0.15,0.00,99.70,0.00,63.00,344.00,0.09,0.00,102.50,859.90,61.21,64.00,17.17,0.00,76.91
2023-11-23 18:45,-0.15,0.00,123.10,0.00,61.00,340.70,0.10,0.00,102.20,848.10,55.46,60.54,17.15,0.00,79.18
2023-11-23 18:50,-0.16,0.00,166.70,0.00,63.00,343.30,0.09,0.00,103.70,789.60,58.60,57.08,17.13,0.00,80.19
2023-11-23 18:55,-1.78,0.00,210.30,0.00,58.00,337.30,0.10,0.00,98.94,777.60,55.70,53.62,17.12,0.00,65.59
2023-11-23 19:00,-0.14,0.00,183.50,0.00,63.00,342.70,0.10,0.00,101.10,787.30,49.07,50.16,17.10,0.00,80.93
2023-11-23 19:05,-0.14,0.00,182.40,0.00,62.00,344.70,0.09,0.00,107.50,795.20,37.56,44.78,17.12,0.00,86.89
2023-11-23 19:10,-0.26,0.00,231.50,0.00,59.00,338.60,0.09,0.00,100.80,773.60,25.23,39.40,17.13,0.00,78.61
2023-11-23 19:15,-0.15,0.00,230.40,0.00,63.00,346.70,0.10,0.00,111.10,758.40,14.92,34.03,17.15,0.00,94.89
2023-11-23 19:20,-0.46,0.00,263.90,0.00,59.00,338.60,0.10,0.00,101.10,771.60,8.67,28.65,17.17,0.00,93.63
2023-11-23 19:25,-1.34,0.00,259.50,0.00,59.00,338.00,0.10,0.00,100.30,787.90,4.52,23.27,17.18,0.00,84.21
2023-11-23 19:30,-0.13,0.00,258.30,0.00,58.00,339.30,0.08,0.00,99.80,792.10,2.16,17.89,17.20,0.00,68.52
2023-11-23 19:35,-0.38,0.00,217.00,0.00,62.00,345.40,0.09,0.00,100.30,822.90,0.53,14.93,17.12,0.00,79.98
2023-11-23 19:40,-3.73,0.00,215.90,0.00,56.00,338.00,0.10,0.00,98.70,855.20,0.07,11.96,17.03,0.00,53.18
2023-11-23 19:45,-0.18,0.00,183.50,-0.10,59.00,337.30,0.09,0.00,100.40,873.80,0.00,9.00,16.95,0.00,56.41
2023-11-23 19:50,-4.32,0.00,183.50,-0.10,59.00,340.00,0.10,0.00,100.40,879.10,0.00,6.04,16.87,0.00,52.21
2023-11-23 19:55,-1.57,0.00,200.20,-0.10,58.00,339.30,0.10,0.00,100.50,871.60,0.00,3.07,16.78,0.00,53.54
2023-11-23 20:00,-0.48,0.00,286.20,-0.10,64.00,344.70,0.09,0.00,32.69,843.20,0.00,0.11,16.70,0.00,58.21
2023-11-23 20:05,-0.58,0.00,332.10,0.00,59.00,336.00,0.09,0.00,0.29,846.70,0.00,0.09,16.65,0.00,58.84
2023-11-23 20:10,-1.32,0.00,291.90,-0.10,58.00,335.30,0.10,0.00,0.13,873.70,0.00,0.07,16.60,0.00,53.92
2023-11-23 20:15,-0.30,0.00,226.90,0.00,62.00,345.40,0.10,0.00,1.77,904.20,0.00,0.05,16.55,0.00,53.01
2023-11-23 20:20,-0.44,0.00,217.00,0.00,59.00,338.60,0.10,0.00,0.28,932.10,0.00,0.04,16.50,0.00,52.75
2023-11-23 20:25,-1.19,0.00,176.80,-0.10,60.00,338.00,0.10,0.00,0.18,967.50,0.00,0.02,16.45,0.00,52.22
2023-11-23 20:30,-0.60,0.00,158.90,0.00,60.00,340.70,0.09,0.00,0.16,983.30,0.00,0.00,16.40,0.00,51.64
2023-11-23 20:35,-6.65,0.00,121.70,0.00,58.00,338.60,0.10,0.00,0.00,1013.00,0.00,0.00,16.20,0.00,51.18
2023-11-23 20:40,-0.38,0.00,45.00,0.00,65.00,354.80,0.09,0.00,19.10,1025.00,0.00,0.00,16.00,0.00,50.92
2023-11-23 20:45,-7.77,0.00,91.81,0.00,62.00,344.70,0.09,0.00,2.90,1024.00,0.00,0.00,15.80,0.00,51.19
2023-11-23 20:50,-6.41,0.00,74.02,0.00,62.00,344.70,0.10,0.00,0.60,1026.00,0.00,0.00,15.60,0.00,50.93
2023-11-23 20:55,-6.86,0.00,53.86,0.00,63.00,348.70,0.10,0.00,0.00,1038.00,0.00,0.00,15.40,0.00,50.67
2023-11-23 21:00,-8.17,0.00,51.63,0.00,60.00,340.70,0.09,0.00,0.00,1030.00,0.00,0.00,15.20,0.00,48.71
2023-11-23 21:05,-8.68,0.00,51.56,0.00,62.00,342.00,0.10,0.00,0.00,1027.00,0.00,0.00,15.38,0.00,50.16
2023-11-23 21:10,-4.28,0.00,54.91,0.00,58.00,341.30,0.09,0.00,0.00,1033.00,0.00,0.00,15.57,0.00,48.18
2023-11-23 21:15,-2.16,0.00,38.70,0.00,63.00,349.40,0.10,0.00,1.90,1022.00,0.00,0.00,15.75,0.00,48.60
2023-11-23 21:20,-0.26,0.00,18.07,0.00,65.00,352.70,0.09,0.00,10.63,1002.00,0.00,0.00,15.93,0.00,50.42
2023-11-23 21:25,-6.89,0.00,42.70,0.00,58.00,338.60,0.09,0.00,0.00,1009.00,0.00,0.00,16.12,0.00,49.91
2023-11-23 21:30,-0.38,-36.70,0.00,0.00,65.00,352.10,0.10,0.00,9.43,1037.00,0.00,0.00,16.30,0.00,49.31
2023-11-23 21:35,-4.18,-36.23,0.00,0.00,58.00,338.00,0.09,0.00,0.00,1073.00,0.00,0.00,16.25,0.00,68.30
2023-11-23 21:40,-4.73,-71.37,0.00,0.00,59.00,342.00,0.10,0.00,8.70,1083.00,0.00,0.00,16.20,0.00,67.37
2023-11-23 21:45,-7.43,-100.40,0.00,0.00,58.00,340.70,0.09,0.00,6.30,1116.00,0.00,0.00,16.15,0.00,47.90
2023-11-23 21:50,-10.56,-116.10,0.00,0.00,56.00,341.30,0.09,0.00,0.45,1130.00,0.00,0.00,16.10,0.00,29.68
2023-11-23 21:55,-4.15,-117.10,0.00,0.00,61.00,342.70,0.10,0.00,0.30,1122.00,0.00,0.00,16.05,0.00,45.28
2023-11-23 22:00,-4.11,-96.83,0.00,0.00,63.00,345.40,0.08,0.00,0.00,1084.00,0.00,0.00,16.00,0.00,48.41
2023-11-23 22:05,-7.35,-96.00,0.00,-0.10,59.00,342.70,0.09,0.00,0.00,1092.00,0.00,0.00,15.93,0.00,49.84
2023-11-23 22:10,-0.30,-81.60,0.00,0.00,64.00,347.40,0.09,0.00,4.44,1054.00,0.00,0.00,15.87,0.00,70.24
2023-11-23 22:15,-0.40,-100.40,0.00,-0.10,63.00,349.40,0.09,0.00,10.20,1052.00,0.00,0.00,15.80,0.00,78.59
2023-11-23 22:20,-6.11,-72.37,0.00,-0.10,59.00,340.00,0.08,0.00,3.30,1039.00,0.00,0.00,15.73,0.00,70.07
2023-11-23 22:25,-4.29,-81.49,0.00,-0.10,59.00,343.30,0.09,0.00,1.65,1041.00,0.00,0.00,15.67,0.00,69.52
2023-11-23 22:30,-5.67,-86.30,0.00,-0.10,58.00,342.00,0.10,0.00,0.45,1033.00,0.00,0.00,15.60,0.00,49.16
2023-11-23 22:35,-4.85,-80.37,0.00,0.00,59.00,342.70,0.10,0.00,0.00,1016.00,0.00,0.00,15.63,0.00,68.89
2023-11-23 22:40,-6.20,-80.60,0.00,0.00,62.00,344.70,0.10,0.00,0.00,1029.00,0.00,0.00,15.67,0.00,72.73
2023-11-23 22:45,-5.98,-133.90,0.00,-0.10,60.00,344.70,0.09,0.00,3.30,1052.00,0.00,0.00,15.70,0.00,69.26
2023-11-23 22:50,-6.66,-123.90,0.00,0.00,62.00,348.00,0.10,0.00,2.70,1045.00,0.00,0.00,15.73,0.00,78.95
2023-11-23 22:55,-8.64,-110.50,0.00,-0.10,57.00,340.70,0.09,0.00,0.00,1038.00,0.00,0.00,15.77,0.00,70.34
2023-11-23 23:00,-8.57,-100.50,0.00,-0.10,58.00,342.00,0.10,0.00,0.00,1010.00,0.00,0.00,15.80,0.00,66.26
2023-11-23 23:05,-4.73,-94.88,0.00,0.00,58.00,342.00,0.10,0.00,0.00,993.60,0.00,0.00,15.65,0.00,72.18
2023-11-23 23:10,-4.45,-68.09,0.00,0.00,59.00,340.70,0.10,0.00,0.00,970.30,0.00,0.00,15.50,0.00,74.75
2023-11-23 23:15,-3.13,-76.95,0.00,0.00,61.00,345.40,0.10,0.00,0.40,960.90,0.00,0.00,15.35,0.00,75.02
2023-11-23 23:20,-6.23,-87.00,0.00,-0.10,58.00,341.30,0.10,0.00,0.00,964.50,0.00,0.00,15.20,0.00,70.80
2023-11-23 23:25,-6.96,-91.76,0.00,-0.10,59.00,344.00,0.10,0.00,0.00,960.00,0.00,0.00,15.05,0.00,57.68
2023-11-23 23:30,-0.44,-122.80,0.00,-0.10,64.00,354.80,0.10,0.00,5.69,977.30,0.00,0.00,14.90,0.00,90.09
2023-11-23 23:35,-2.63,-70.25,0.00,-0.10,58.00,339.30,0.09,0.00,0.00,973.50,0.00,0.00,14.85,0.00,57.85
2023-11-23 23:40,-0.31,-57.97,0.00,-0.10,65.00,353.40,0.09,0.00,5.99,992.60,0.00,0.00,14.80,0.00,95.43
2023-11-23 23:45,-2.22,0.00,5.72,-0.10,60.00,342.70,0.09,0.00,0.00,952.70,0.00,0.00,14.75,0.00,79.91
2023-11-23 23:50,-4.34,0.00,38.16,-0.10,59.00,342.70,0.09,0.00,0.20,939.20,0.00,0.00,14.70,0.00,81.46
2023-11-23 23:55,-5.13,0.00,55.79,-0.10,59.00,342.00,0.09,0.00,0.45,909.60,0.00,0.00,14.65,0.00,81.40
2023-11-24 00:00,-8.30,0.00,66.72,-0.10,58.00,338.60,0.09,0.00,0.00,901.50,0.00,0.00,14.60,0.00,59.41
2023-11-24 00:05,-3.98,0.00,56.09,-0.10,61.00,342.70,0.09,0.00,0.40,890.60,0.00,0.00,14.62,0.00,81.32
2023-11-24 00:10,-0.29,0.00,67.25,-0.10,63.00,351.40,0.08,0.00,9.56,895.90,0.00,0.00,14.63,0.00,89.45
2023-11-24 00:15,-4.11,0.00,127.60,-0.10,60.00,343.30,0.09,0.00,0.20,879.40,0.00,0.00,14.65,0.00,89.73
2023-11-24 00:20,-7.48,0.00,164.80,0.00,57.00,339.30,0.09,0.00,0.00,843.90,0.00,0.00,14.67,0.00,85.16
2023-11-24 00:25,-5.80,0.00,172.30,0.00,62.00,346.70,0.10,0.00,1.20,832.00,0.00,0.00,14.68,0.00,86.63
2023-11-24 00:30,-5.45,0.00,172.30,0.00,57.00,340.70,0.10,0.00,0.00,834.00,0.00,0.00,14.70,0.00,69.65
2023-11-24 00:35,-3.02,0.00,187.90,0.00,59.00,343.30,0.10,0.00,0.30,814.80,0.00,0.00,14.73,0.00,71.59
2023-11-24 00:40,-4.40,0.00,203.60,0.00,60.00,345.40,0.10,0.00,0.00,794.40,0.00,0.00,14.77,0.00,70.35
2023-11-24 00:45,-4.35,0.00,212.50,0.00,59.00,344.70,0.09,0.00,0.00,790.10,0.00,0.00,14.80,0.00,67.92
2023-11-24 00:50,-4.33,0.00,224.10,-0.10,60.00,342.70,0.10,0.00,0.00,774.40,0.00,0.00,14.83,0.00,69.63
2023-11-24 00:55,-4.16,0.00,228.20,-0.10,61.00,348.00,0.10,0.00,0.40,763.40,0.00,0.00,14.87,0.00,69.09
2023-11-24 01:00,-0.87,0.00,217.00,-0.10,62.00,350.10,0.10,0.00,2.50,753.40,0.00,0.00,14.90,0.00,68.86
2023-11-24 01:05,-5.05,0.00,267.70,-0.10,59.00,344.00,0.10,0.00,0.00,731.50,0.00,0.00,14.92,0.00,69.50
2023-11-24 01:10,-0.31,0.00,266.20,0.00,64.00,352.10,0.10,0.00,4.88,702.10,0.00,0.00,14.93,0.00,89.70
2023-11-24 01:15,-5.03,0.00,303.30,0.00,59.00,342.00,0.08,0.00,0.00,675.50,0.00,0.00,14.95,0.00,90.57
2023-11-24 01:20,-2.69,0.00,327.60,-0.10,57.00,342.70,0.09,0.00,0.00,635.80,0.00,0.00,14.97,0.00,69.08
2023-11-24 01:25,-5.49,0.00,322.00,-0.10,58.00,340.70,0.10,0.00,0.45,635.80,0.00,0.00,14.98,0.00,67.72
2023-11-24 01:30,-3.38,0.00,326.50,-0.10,63.00,351.40,0.10,0.00,5.25,609.50,0.00,0.00,15.00,0.00,70.14
2023-11-24 01:35,-6.00,0.00,366.50,-0.10,59.00,345.40,0.10,0.00,0.00,581.60,0.00,0.00,15.01,0.00,70.64
2023-11-24 01:40,-6.11,0.00,425.90,-0.10,39.00,339.30,0.09,0.00,0.00,548.30,0.00,0.00,15.02,0.00,59.38
