date,Battery (Charging) -  MW,Exports -  MW,Imports -  MW,Distillate -  MW,Gas (Steam) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Gas (Reciprocating) -  MW,Battery (Discharging) -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2024-01-18 12:25,-26.98,-28.86,0.00,0.00,80.00,0.00,0.10,0.00,0.00,132.20,13.87,1567.17,21.17,0.60,0.00,0.00,4.72,0.00,0.01,0.00,31.66,-56.71
2024-01-18 12:30,-33.00,-45.60,0.00,0.00,79.00,0.00,0.10,0.00,0.00,139.30,16.70,1576.00,21.30,0.06,0.00,0.00,4.67,0.00,0.01,0.00,30.96,-58.21
2024-01-18 12:35,-105.40,0.00,24.61,0.00,81.00,0.00,0.10,0.00,0.00,131.90,12.14,1579.83,21.20,0.00,1.52,0.00,4.78,0.00,0.01,0.00,31.85,-58.21
2024-01-18 12:40,-102.20,0.00,38.00,0.00,87.00,0.00,0.09,0.00,2.11,138.70,8.09,1583.67,21.10,0.00,2.36,0.00,5.14,0.00,0.01,0.00,33.92,-56.34
2024-01-18 12:45,-103.70,0.00,40.47,0.00,82.00,0.00,0.10,0.00,0.18,137.90,10.99,1587.50,21.00,0.00,2.41,0.00,4.84,0.00,0.01,0.00,32.00,-55.00
2024-01-18 12:50,-108.30,0.00,45.93,0.00,80.00,0.00,0.10,0.00,0.00,133.30,23.41,1591.33,20.90,0.00,2.70,0.00,4.72,0.00,0.01,0.00,31.06,-50.67
2024-01-18 12:55,-106.20,-12.11,0.00,0.00,84.00,0.00,0.10,0.00,0.64,139.50,41.60,1595.17,20.80,0.23,0.00,0.00,4.96,0.00,0.01,0.00,32.03,-50.40
2024-01-18 13:00,-100.40,-34.97,0.00,0.00,88.00,0.00,0.10,0.00,2.40,147.60,43.96,1599.00,20.70,0.05,0.00,0.00,5.20,0.00,0.01,0.00,33.19,-49.61
2024-01-18 13:05,-101.20,-41.67,0.00,0.00,83.00,0.00,0.10,0.00,2.18,159.40,51.18,1599.00,20.63,0.69,0.00,0.00,4.90,0.00,0.01,0.00,31.08,-50.92
2024-01-18 13:10,-106.30,-24.93,0.00,0.00,80.00,0.00,0.10,0.00,0.00,150.60,45.50,1599.00,20.57,0.43,0.00,0.00,4.72,0.00,0.01,0.00,30.28,-49.87
2024-01-18 13:15,-107.90,-65.46,0.00,-0.10,80.00,0.00,0.09,0.00,0.00,159.60,51.37,1599.00,20.50,1.06,0.00,0.00,4.72,0.00,0.01,0.00,30.04,-49.35
2024-01-18 13:20,-100.20,-93.48,0.00,-0.10,90.00,0.00,0.09,0.00,2.56,175.90,53.12,1599.00,20.43,1.55,0.00,0.00,5.31,0.00,0.01,0.00,33.25,-49.09
2024-01-18 13:25,-97.93,-88.13,0.00,0.00,84.00,0.00,0.10,0.00,3.53,171.70,52.88,1599.00,20.37,1.40,0.00,0.00,4.96,0.00,0.01,0.00,31.19,-48.83
2024-01-18 13:30,-100.20,-94.71,0.00,0.00,82.00,0.00,0.09,0.00,0.00,164.10,51.26,1599.00,20.30,0.13,0.00,0.00,4.84,0.00,0.01,0.00,30.68,-49.09
2024-01-18 13:35,-107.10,-64.69,0.00,0.00,80.00,0.00,0.10,0.00,0.00,155.50,52.97,1598.83,20.32,1.06,0.00,0.00,4.72,0.00,0.01,0.00,30.08,-50.01
2024-01-18 13:40,-102.50,-41.25,0.00,0.01,81.00,0.00,0.09,0.00,0.01,145.30,45.54,1598.67,20.33,0.73,0.00,0.00,4.78,0.00,0.01,0.00,30.73,-56.05
2024-01-18 13:45,-106.10,0.00,9.75,0.00,81.00,0.00,0.09,0.00,0.00,140.70,21.20,1598.50,20.35,0.00,0.58,0.00,4.78,0.00,0.01,0.00,31.21,-56.04
2024-01-18 13:50,-103.30,0.00,8.52,0.00,83.00,0.00,0.10,0.00,0.01,145.80,16.74,1598.33,20.37,0.00,0.50,0.00,4.90,0.00,0.01,0.00,31.94,-55.75
2024-01-18 13:55,-108.80,0.00,5.28,0.00,78.00,0.00,0.10,0.00,3.09,145.30,16.60,1598.17,20.38,0.00,0.32,0.00,4.61,0.00,0.01,0.00,30.07,-57.62
2024-01-18 14:00,-104.80,0.00,12.98,0.00,80.00,0.00,0.10,0.00,2.28,158.40,13.50,1598.00,20.40,0.00,0.38,0.00,4.72,0.00,0.01,0.00,30.65,-56.33
2024-01-18 14:05,-105.40,-32.79,0.00,0.00,80.00,0.00,0.10,0.00,2.81,171.50,16.63,1593.33,20.47,0.57,0.00,0.00,4.72,0.00,0.01,0.00,30.45,-55.54
2024-01-18 14:10,-15.96,-118.60,0.00,0.00,87.00,0.00,0.10,0.00,0.45,178.30,16.68,1588.67,20.53,2.16,0.00,0.00,5.14,0.00,0.01,0.00,32.99,-55.54
2024-01-18 14:15,-10.96,-139.80,0.00,0.00,81.00,0.00,0.10,0.00,0.00,208.30,16.67,1584.00,20.60,2.19,0.00,0.00,4.78,0.00,0.01,0.00,30.41,-56.18
2024-01-18 14:20,-28.17,-116.30,0.00,0.00,81.00,0.00,0.10,0.00,0.37,207.20,16.53,1579.33,20.67,1.82,0.00,0.00,4.78,0.00,0.01,0.00,30.50,-55.53
2024-01-18 14:25,-7.42,-140.80,0.00,0.00,85.00,0.00,0.10,0.00,2.25,210.90,16.62,1574.67,20.73,2.25,0.00,0.00,5.02,0.00,0.01,0.00,31.92,-59.76
2024-01-18 14:30,-16.29,-107.30,0.00,0.00,86.00,0.00,0.10,0.00,3.48,223.10,11.86,1570.00,20.80,0.16,0.00,0.00,5.08,0.00,0.01,0.00,32.21,-107.80
2024-01-18 14:35,-14.15,-106.30,0.00,0.00,80.00,0.00,0.00,0.00,0.00,219.60,0.69,1563.33,20.88,1.67,0.00,0.00,4.72,0.00,0.00,0.00,30.42,-57.02
2024-01-18 14:40,-13.38,-452.30,0.00,0.00,80.00,0.00,0.09,0.00,0.00,480.30,119.30,1556.67,20.97,3.15,0.00,0.00,4.72,0.00,0.01,0.00,25.38,-85.30
2024-01-18 14:45,-25.96,-141.70,0.00,0.00,84.00,0.00,0.10,0.00,4.30,256.80,22.68,1550.00,21.05,1.91,0.00,0.00,4.96,0.00,0.01,0.00,31.08,-111.00
2024-01-18 14:50,-17.35,-81.55,0.00,0.00,80.00,0.00,0.09,0.00,0.00,227.20,6.40,1543.33,21.13,1.23,0.00,0.00,4.72,0.00,0.01,0.00,30.57,-131.10
2024-01-18 14:55,-6.04,-77.20,0.00,0.00,84.00,0.00,0.10,0.00,0.00,223.30,5.24,1536.67,21.22,1.23,0.00,0.00,4.96,0.00,0.01,0.00,32.23,-99.99
2024-01-18 15:00,-15.75,-67.39,0.00,0.00,83.00,0.00,0.09,0.00,0.00,236.20,5.22,1530.00,21.30,0.10,0.00,0.00,4.90,0.00,0.01,0.00,31.76,-76.48
2024-01-18 15:05,-7.14,-69.74,0.00,0.00,80.00,0.00,0.10,0.00,0.00,243.80,5.31,1519.00,21.27,1.00,0.00,0.00,4.72,0.00,0.01,0.00,30.72,-76.47
2024-01-18 15:10,-15.26,-74.09,0.00,0.00,83.00,0.00,0.10,0.00,0.00,265.60,5.05,1508.00,21.23,1.03,0.00,0.00,4.90,0.00,0.01,0.00,31.64,-56.77
2024-01-18 15:15,-8.81,-103.10,0.00,0.00,79.00,0.00,0.10,0.00,0.00,259.00,10.38,1497.00,21.20,1.38,0.00,0.00,4.67,0.00,0.01,0.00,30.38,-104.20
2024-01-18 15:20,-10.46,-90.60,0.00,0.00,91.00,0.00,0.10,0.00,0.55,252.80,5.88,1486.00,21.17,1.39,0.00,0.00,5.37,0.00,0.01,0.00,35.16,-190.00
2024-01-18 15:25,-15.94,-14.93,0.00,0.01,84.00,0.00,0.12,0.00,0.00,206.60,6.98,1475.00,21.13,0.25,0.00,0.00,4.96,0.00,0.01,0.00,33.64,-111.00
2024-01-18 15:30,-42.12,-2.65,0.00,0.00,80.00,0.00,0.09,0.00,0.90,249.40,8.31,1464.00,21.10,0.00,0.00,0.00,4.72,0.00,0.01,0.00,31.49,-86.59
2024-01-18 15:35,-23.62,0.00,0.70,0.00,82.00,0.00,0.09,0.00,4.46,254.90,5.62,1444.17,21.08,0.00,0.06,0.00,4.84,0.00,0.01,0.00,32.48,-55.98
2024-01-18 15:40,-25.51,-22.74,0.00,0.00,80.00,0.00,0.09,0.00,0.25,280.00,10.55,1424.33,21.07,0.29,0.00,0.00,4.72,0.00,0.01,0.00,31.62,-58.16
2024-01-18 15:45,-23.20,-13.58,0.00,0.00,82.00,0.00,0.10,0.00,0.00,271.20,11.53,1404.50,21.05,0.18,0.00,0.00,4.84,0.00,0.01,0.00,32.89,-58.18
2024-01-18 15:50,-27.42,0.00,30.07,0.00,80.00,0.00,0.10,0.00,0.00,257.40,7.98,1384.67,21.03,0.00,1.97,0.00,4.72,0.00,0.01,0.00,32.82,-58.18
2024-01-18 15:55,-13.60,0.00,19.91,0.00,80.00,0.00,0.09,0.00,0.60,249.80,7.53,1364.83,21.02,0.00,1.27,0.00,4.72,0.00,0.01,0.00,33.34,-58.79
2024-01-18 16:00,-18.42,0.00,79.07,0.00,79.00,0.00,0.10,0.00,1.80,251.40,7.46,1345.00,21.00,0.00,2.60,0.00,4.67,0.00,0.01,0.00,33.28,-59.40
2024-01-18 16:05,-7.44,0.00,101.30,0.01,86.00,0.00,0.10,0.00,2.40,249.50,7.24,1303.83,21.00,0.00,6.29,0.00,5.08,0.00,0.01,0.00,37.01,-57.47
2024-01-18 16:10,-5.71,0.00,163.60,0.01,81.00,0.00,0.09,0.00,7.91,249.70,9.34,1262.67,21.00,0.00,9.51,0.00,4.78,0.00,0.01,0.00,35.69,-53.59
2024-01-18 16:15,-5.44,0.00,169.20,0.01,86.00,0.00,0.10,0.00,4.51,246.90,34.77,1221.50,21.00,0.00,9.60,0.00,5.08,0.00,0.01,0.00,38.30,-54.14
2024-01-18 16:20,-10.63,0.00,197.00,0.01,81.00,0.00,0.10,0.00,0.00,245.40,40.45,1180.33,21.00,0.00,10.41,0.00,4.78,0.00,0.01,0.00,37.16,-52.71
2024-01-18 16:25,-10.08,0.00,175.80,0.01,80.00,0.00,0.26,0.00,0.00,266.90,43.92,1139.17,21.00,0.00,8.90,0.00,4.72,0.00,0.03,0.00,37.26,-51.91
2024-01-18 16:30,-9.74,0.00,181.30,0.00,80.00,0.00,0.10,0.00,0.00,259.10,44.30,1098.00,21.00,0.00,5.42,0.00,4.72,0.00,0.01,0.00,38.32,-53.08
2024-01-18 16:35,-14.73,0.00,164.60,0.01,79.00,0.00,0.10,0.00,0.00,279.80,41.88,1091.50,21.15,0.00,8.47,0.00,4.67,0.00,0.01,0.00,37.58,-57.50
2024-01-18 16:40,-15.59,0.00,150.10,0.00,80.00,0.00,0.10,0.00,0.00,278.50,16.97,1085.00,21.30,0.00,8.24,0.00,4.72,0.00,0.01,0.00,38.87,-51.99
2024-01-18 16:45,-11.15,0.00,120.90,0.00,80.00,0.00,0.10,0.00,0.00,283.70,42.41,1078.50,21.45,0.00,6.20,0.00,4.72,0.00,0.01,0.00,38.24,-53.03
2024-01-18 16:50,-7.03,0.00,163.40,0.00,81.00,0.00,0.10,0.00,0.00,272.80,43.95,1072.00,21.60,0.00,8.73,0.00,4.78,0.00,0.01,0.00,39.11,-53.84
2024-01-18 16:55,-7.04,0.00,138.80,0.01,81.00,0.00,0.10,0.00,0.00,327.30,43.80,1065.50,21.75,0.00,7.30,0.00,4.78,0.00,0.01,0.00,37.88,-50.59
2024-01-18 17:00,-7.02,0.00,233.60,0.01,82.00,0.00,0.10,0.00,0.00,279.10,43.76,1059.00,21.90,0.00,7.49,0.00,4.84,0.00,0.01,0.00,39.76,-55.21
2024-01-18 17:05,-0.06,0.00,201.20,0.00,92.00,0.00,0.10,0.00,10.31,332.80,21.68,1022.42,21.78,0.00,10.83,0.00,5.43,0.00,0.01,0.00,44.12,-52.19
2024-01-18 17:10,-13.80,0.00,55.82,0.01,82.00,0.00,0.10,0.00,0.01,406.40,168.20,985.83,21.67,0.00,3.04,0.00,4.84,0.00,0.01,0.00,35.44,-51.91
2024-01-18 17:15,-6.77,0.00,95.65,0.01,86.00,0.00,0.10,0.00,1.53,400.00,173.20,949.25,21.55,0.00,5.36,0.00,5.08,0.00,0.01,0.00,37.91,-52.49
2024-01-18 17:20,-13.37,0.00,152.30,0.00,80.00,0.00,0.09,0.00,0.00,389.30,175.00,912.67,21.43,0.00,7.93,0.00,4.72,0.00,0.01,0.00,36.46,-53.79
2024-01-18 17:25,-14.87,0.00,203.30,0.00,80.00,0.00,0.09,0.00,0.07,386.10,173.30,876.08,21.32,0.00,11.00,0.00,4.72,0.00,0.01,0.00,37.46,-54.61
2024-01-18 17:30,-2.88,0.00,211.10,0.01,86.00,0.00,0.10,0.00,2.23,364.90,171.30,839.50,21.20,0.00,7.58,0.00,5.08,0.00,0.01,0.00,41.69,-55.00
2024-01-18 17:35,-15.28,0.00,251.20,0.01,88.00,0.00,0.10,0.00,3.80,384.10,160.10,804.82,21.25,0.00,13.32,0.00,5.20,0.00,0.01,0.00,43.34,-52.01
2024-01-18 17:40,-37.00,0.00,239.90,0.01,80.00,0.00,0.10,0.00,0.00,398.40,228.70,770.13,21.30,0.00,12.15,0.00,4.72,0.00,0.01,0.00,38.44,-51.48
2024-01-18 17:45,-46.15,0.00,247.50,0.01,80.00,0.00,0.10,0.00,0.00,391.80,282.30,735.45,21.35,0.00,12.35,0.00,4.72,0.00,0.01,0.00,38.12,-52.53
2024-01-18 17:50,-41.62,0.00,230.60,0.01,80.00,0.00,0.10,0.00,0.07,409.70,282.20,700.77,21.40,0.00,11.55,0.00,4.72,0.00,0.01,0.00,38.56,-52.36
2024-01-18 17:55,-44.59,0.00,287.90,0.01,80.00,0.00,0.10,0.00,0.04,393.20,281.90,666.08,21.45,0.00,14.16,0.00,4.72,0.00,0.01,0.00,39.95,-53.42
2024-01-18 18:00,-25.72,0.00,286.60,0.01,86.00,0.00,0.10,0.00,0.04,393.60,277.20,631.40,21.50,0.00,10.87,0.00,5.08,0.00,0.01,0.00,43.96,-51.00
2024-01-18 18:05,-33.83,0.00,427.00,0.01,85.00,0.00,0.09,0.00,2.85,405.50,184.50,596.82,21.62,0.00,21.04,0.00,5.02,0.00,0.01,0.00,47.32,-46.01
2024-01-18 18:10,-59.91,0.00,362.00,0.01,80.00,0.00,0.10,0.00,0.00,591.90,109.00,562.23,21.73,0.00,17.46,0.00,4.72,0.00,0.01,0.00,42.28,-45.21
2024-01-18 18:15,-91.14,0.00,226.40,0.01,79.00,0.00,0.10,0.00,0.00,689.50,213.00,527.65,21.85,0.00,10.82,0.00,4.67,0.00,0.01,0.00,37.16,-18.17
2024-01-18 18:20,-44.12,0.00,110.10,0.01,90.00,0.00,0.10,0.00,0.00,699.40,262.50,493.07,21.97,0.00,5.18,0.00,5.31,0.00,0.01,0.00,41.34,-8.20
2024-01-18 18:25,-49.24,0.00,198.30,0.01,85.00,0.00,0.10,0.00,3.02,667.00,238.40,458.48,22.08,0.00,8.96,0.00,5.02,0.00,0.01,0.00,41.55,19.75
2024-01-18 18:30,-56.88,0.00,240.40,0.01,87.00,0.00,0.10,0.00,4.13,684.40,185.90,423.90,22.20,0.00,9.29,0.00,5.14,0.00,0.01,0.00,44.57,4.49
2024-01-18 18:35,-23.93,0.00,277.20,0.01,84.00,0.00,0.10,0.00,2.81,668.70,175.70,389.63,21.92,0.00,12.21,0.00,4.96,0.00,0.01,0.00,45.13,26.75
2024-01-18 18:40,-0.14,0.00,311.60,0.01,92.00,0.00,0.10,0.00,26.56,647.70,159.70,355.37,21.63,0.00,13.92,0.00,5.43,0.00,0.01,0.00,50.95,9.64
2024-01-18 18:45,-0.11,0.00,345.70,0.01,90.00,0.00,0.10,0.00,18.62,650.20,192.00,321.10,21.35,0.00,15.40,0.00,5.31,0.00,0.01,0.00,50.21,19.45
2024-01-18 18:50,-0.07,0.00,405.80,0.01,86.00,0.00,0.10,0.00,21.84,645.10,162.90,286.83,21.07,0.00,18.46,0.00,5.08,0.00,0.01,0.00,50.75,38.44
2024-01-18 18:55,-0.04,0.00,428.20,0.01,89.00,0.00,0.09,0.00,24.98,625.40,144.10,252.57,20.78,0.00,20.00,0.00,5.25,0.00,0.01,0.00,55.59,49.51
2024-01-18 19:00,-0.12,0.00,394.60,0.01,89.00,0.00,0.10,0.00,52.78,656.50,124.70,218.30,20.50,0.00,18.05,0.00,5.25,0.00,0.01,0.00,55.34,38.69
2024-01-18 19:05,-0.01,0.00,435.30,0.01,91.00,0.00,0.10,0.00,25.70,660.00,103.30,200.57,20.12,0.00,21.15,0.00,5.37,0.00,0.01,0.00,59.76,56.58
2024-01-18 19:10,-0.01,0.00,324.30,0.01,90.00,0.00,0.10,0.00,131.10,686.40,100.70,182.83,19.73,0.00,16.22,0.00,5.31,0.00,0.01,0.00,53.62,49.51
2024-01-18 19:15,-2.69,0.00,392.20,-0.09,79.00,0.00,0.10,0.00,90.66,721.70,75.57,165.10,19.35,0.00,20.28,0.00,4.67,0.00,0.01,0.00,49.53,-46.77
2024-01-18 19:20,-4.44,0.00,640.90,0.01,80.00,0.00,0.09,0.00,6.01,633.10,54.20,147.37,18.97,0.00,37.30,0.00,4.72,0.00,0.01,0.00,61.67,-46.65
2024-01-18 19:25,-4.31,0.00,607.40,0.01,79.00,0.00,0.10,0.00,6.80,703.60,42.26,129.63,18.58,0.00,34.59,0.00,4.67,0.00,0.01,0.00,58.33,-46.77
2024-01-18 19:30,-38.30,0.00,666.50,-0.09,81.00,0.00,0.10,0.00,0.30,717.90,27.07,111.90,18.20,0.00,37.76,0.00,4.78,0.00,0.01,0.00,61.27,-46.01
2024-01-18 19:35,-30.75,0.00,662.90,-0.09,81.00,0.00,0.09,0.00,0.83,744.70,14.05,95.87,17.93,0.00,38.24,0.00,4.78,0.00,0.01,0.00,61.38,-45.60
2024-01-18 19:40,-46.03,0.00,591.40,-0.10,85.00,0.00,0.10,0.00,2.78,837.50,6.42,79.84,17.67,0.00,33.17,0.00,5.02,0.00,0.01,0.00,59.63,-22.10
2024-01-18 19:45,-36.45,0.00,611.80,-0.10,86.00,0.00,0.10,0.00,4.11,832.80,3.74,63.81,17.40,0.00,33.71,0.00,5.08,0.00,0.01,0.00,61.61,10.94
2024-01-18 19:50,-52.30,0.00,636.00,-0.09,80.00,0.00,0.10,0.00,0.04,833.70,2.84,47.78,17.13,0.00,34.09,0.00,4.72,0.00,0.01,0.00,58.87,10.63
2024-01-18 19:55,-27.40,0.00,630.50,0.01,82.00,0.00,0.10,0.00,0.50,805.50,1.38,31.75,16.87,0.00,34.56,0.00,4.84,0.00,0.01,0.00,63.18,49.51
2024-01-18 20:00,-8.52,0.00,616.00,-0.09,80.00,0.00,0.10,0.00,4.29,788.60,0.42,15.72,16.60,0.00,34.55,0.00,4.72,0.00,0.01,0.00,63.86,10.82
2024-01-18 20:05,-0.46,0.00,603.30,-0.09,85.00,0.00,0.10,0.00,6.83,786.40,0.14,13.10,16.38,0.00,34.88,0.00,5.02,0.00,0.01,0.00,67.66,11.19
2024-01-18 20:10,-0.09,0.00,582.90,0.01,70.00,2.42,0.10,0.00,6.07,820.80,0.04,10.48,16.17,0.00,34.51,0.00,4.13,0.10,0.01,0.00,55.88,10.74
2024-01-18 20:15,-0.02,0.00,620.40,0.00,42.00,5.78,0.10,0.00,8.76,801.70,0.03,7.86,15.95,0.00,37.05,0.00,2.48,0.23,0.01,0.00,37.62,10.58
2024-01-18 20:20,-3.84,0.00,612.60,0.01,40.00,40.00,0.10,0.00,1.27,793.70,0.00,5.24,15.73,0.00,36.69,0.00,2.36,1.58,0.01,0.00,53.84,10.58
2024-01-18 20:25,-1.61,0.00,602.60,0.00,40.00,40.00,0.09,0.00,0.29,809.50,0.00,2.62,15.52,0.00,35.80,0.00,2.36,1.58,0.01,0.00,53.08,9.68
2024-01-18 20:30,-3.17,0.00,542.20,0.00,40.00,69.53,0.09,0.00,0.00,836.70,0.00,0.00,15.30,0.00,31.86,0.00,2.36,2.75,0.01,0.00,64.85,0.02
2024-01-18 20:35,-11.03,0.00,540.00,0.00,40.00,69.53,0.09,0.00,0.00,843.70,0.00,0.00,15.25,0.00,31.29,0.00,2.36,2.75,0.01,0.00,64.37,0.00
2024-01-18 20:40,-0.03,0.00,441.00,0.00,42.00,90.34,0.10,0.00,5.77,870.90,0.00,0.00,15.20,0.00,25.23,0.00,2.48,3.57,0.01,0.00,71.98,-0.71
2024-01-18 20:45,-2.75,0.00,432.20,0.00,40.00,158.10,0.10,0.00,0.05,824.90,0.00,0.00,15.15,0.00,24.00,0.00,2.36,6.24,0.01,0.00,101.00,-0.83
2024-01-18 20:50,-27.40,0.00,509.40,0.00,40.00,156.80,0.10,0.00,0.07,802.90,0.00,0.00,15.10,0.00,28.31,0.00,2.36,6.19,0.01,0.00,102.71,-1.63
2024-01-18 20:55,-31.89,0.00,500.10,0.00,39.00,158.80,0.10,0.00,0.00,805.30,0.00,0.00,15.05,0.00,27.85,0.00,2.30,6.27,0.01,0.00,102.61,-2.12
2024-01-18 21:00,-8.65,0.00,484.50,0.00,40.00,160.10,0.10,0.00,0.19,798.00,0.00,0.00,15.00,0.00,26.79,0.00,2.36,6.32,0.01,0.00,104.45,-0.24
2024-01-18 21:05,-4.36,0.00,476.00,-0.10,39.00,159.50,0.08,0.00,0.27,786.00,0.00,0.00,14.86,0.00,26.52,0.00,2.30,6.29,0.01,0.00,104.85,-0.39
2024-01-18 21:10,-0.08,0.00,433.30,-0.10,41.00,166.80,0.10,0.00,11.41,790.70,0.00,0.00,14.72,0.00,24.04,0.00,2.42,6.59,0.01,0.00,107.11,-0.89
2024-01-18 21:15,-1.32,0.00,429.30,-0.10,40.00,163.50,0.10,0.00,0.04,830.60,0.00,0.00,14.58,0.00,23.79,0.00,2.36,6.45,0.01,0.00,102.38,-0.76
2024-01-18 21:20,-1.16,0.00,395.80,-0.10,40.00,164.80,0.09,0.00,0.03,844.00,0.00,0.00,14.43,0.00,22.12,0.00,2.36,6.51,0.01,0.00,101.55,-0.76
2024-01-18 21:25,-1.91,0.00,390.10,-0.10,40.00,165.50,0.10,0.00,0.18,842.90,0.00,0.00,14.29,0.00,21.89,0.00,2.36,6.53,0.01,0.00,101.88,49.51
2024-01-18 21:30,-0.07,0.00,264.90,-0.10,40.00,162.80,0.09,0.00,81.63,849.40,0.00,0.00,14.15,0.00,14.88,0.00,2.36,6.43,0.01,0.00,93.09,29.78
2024-01-18 21:35,-0.07,0.00,317.10,-0.10,40.00,165.50,0.10,0.00,53.27,830.00,0.00,0.00,14.08,0.00,18.16,0.00,2.36,6.53,0.01,0.00,98.12,9.98
2024-01-18 21:40,-0.13,0.00,376.30,-0.10,41.00,168.20,0.10,0.00,8.39,790.90,0.00,0.00,14.02,0.00,21.42,0.00,2.42,6.64,0.01,0.00,107.89,10.08
2024-01-18 21:45,-0.20,0.00,420.30,-0.10,40.00,164.20,0.09,0.00,1.93,774.50,0.00,0.00,13.95,0.00,24.31,0.00,2.36,6.48,0.01,0.00,108.28,-1.28
2024-01-18 21:50,-0.20,0.00,380.10,-0.10,40.00,165.50,0.10,0.00,0.61,788.20,0.00,0.00,13.88,0.00,21.84,0.00,2.36,6.53,0.01,0.00,107.44,0.02
2024-01-18 21:55,-25.85,0.00,394.50,-0.10,40.00,162.80,0.10,0.00,0.42,792.20,0.00,0.00,13.82,0.00,22.43,0.00,2.36,6.43,0.01,0.00,106.04,-0.53
2024-01-18 22:00,-31.00,0.00,380.20,-0.10,40.00,163.50,0.10,0.00,0.32,816.10,0.00,0.00,13.75,0.00,21.53,0.00,2.36,6.45,0.01,0.00,103.81,-23.07
2024-01-18 22:05,-9.43,0.00,284.50,-0.10,40.00,164.20,0.10,0.00,0.07,864.80,0.00,0.00,13.71,0.00,16.16,0.00,2.36,6.48,0.01,0.00,99.33,49.51
2024-01-18 22:10,-0.94,0.00,142.60,-0.10,42.00,168.20,0.09,0.00,87.86,883.50,0.00,0.00,13.67,0.00,8.25,0.00,2.48,6.64,0.01,0.00,92.68,69.91
2024-01-18 22:15,-3.24,0.00,138.80,0.00,40.00,164.20,0.10,0.00,106.60,858.20,0.00,0.00,13.63,0.00,8.19,0.00,2.36,6.48,0.01,0.00,90.83,9.52
2024-01-18 22:20,-0.21,0.00,251.50,0.00,41.00,164.20,0.09,0.00,0.42,859.80,0.00,0.00,13.58,0.00,15.03,0.00,2.42,6.48,0.01,0.00,100.32,9.59
