date,Battery (Charging) - MW,Exports - MW,Imports - MW,Distillate - MW,Gas (Steam) - MW,Gas (CCGT) - MW,Gas (OCGT) - MW,Gas (Reciprocating) - MW,Battery (Discharging) - MW,Wind - MW,Solar (Utility) - MW,Solar (Rooftop) - MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2024-05-16T16:30:00Z,-0.15,0,76.95,0,113,606.9,125.8,0,52.46,66.75,225,330.2,17.9,0,5.48,0,6.67,22.37,7.77,0,351.68,288
2024-05-16T16:35:00Z,-5.27,0,103,0,107,599.3,152.5,0,39.81,65.21,220.4,307.47,17.93,0,8.41,0,6.32,22.06,9.44,0,400.98,276.6
2024-05-16T16:40:00Z,-5.24,0,49.39,0,128,660.8,152.9,0,48.66,66.8,188.3,284.73,17.97,0,4.01,0,7.56,23.9,9.47,0,365.47,272.2
2024-05-16T16:45:00Z,-5,0,11.37,0,149,696.1,153.2,0,43.72,63.63,208.3,262,18,0,0.9,0,8.8,24.28,9.48,0,334.4,277
2024-05-16T16:50:00Z,-0.03,0,24.5,0,161,699.7,184.2,0,27.55,61.37,194.2,239.27,18.03,0,1.96,0,9.51,24.45,11.42,0,368.22,274.3
2024-05-16T16:55:00Z,-0.13,0,4.61,0,158,693.1,213.6,0,57.28,65.21,170.6,216.53,18.07,0,0.37,0,9.33,24.2,13.26,0,360.52,283.2
2024-05-16T17:00:00Z,-0.07,0,67.25,0,159,694,214,0,45.16,67.56,148.8,193.8,18.1,0,5.18,0,9.39,24.23,13.28,0,429.53,292.5
2024-05-16T17:05:00Z,-0.35,0,141,0,156,689.7,213.7,0,52.58,70.2,88.03,174.37,18.02,0,11.12,0,9.21,24.06,13.26,0,530.85,285.2
2024-05-16T17:10:00Z,-0.33,0,163.3,0,176,743.4,213.8,0,28.88,71.4,68.03,154.93,17.93,0,12.38,0,10.39,26.15,13.27,0,577.25,286.8
2024-05-16T17:15:00Z,-0.19,0,89.65,0,196,790,213.9,0,60.24,73.19,62.45,135.5,17.85,0,6.73,0,11.57,27.88,13.28,0,495.03,279.3
2024-05-16T17:20:00Z,-0.18,0,108.6,0,197,788.5,214.1,0,74.21,79.82,44.88,116.07,17.77,0,8.12,0,11.63,27.83,13.29,0,519.62,176.3
2024-05-16T17:25:00Z,-0.01,0,295.2,0,193,743.2,142.9,0,35.39,91.4,38.83,96.63,17.68,0,22.52,0,11.4,27.94,8.84,0,810.97,238.7
2024-05-16T17:30:00Z,-0.27,0,218.2,0,199,796.2,211,0,27.34,104.2,24.92,77.2,17.6,0,16.38,0,11.75,28.12,13.1,0,681.35,282
2024-05-16T17:35:00Z,-0.08,0,115.4,0,200,795.9,214.2,0,132.8,120,15.04,65.66,17.4,0,8.67,0,11.81,28.12,13.3,0,520.13,237.7
2024-05-16T17:40:00Z,-0.08,0,187.7,-0.1,197,791.4,214.4,0,77.74,137.5,13.01,54.12,17.2,0,13.62,0,11.63,27.93,13.31,0,615.04,269
2024-05-16T17:45:00Z,-0.09,0,169,0,200,798.4,215,0,75.35,151.8,8.41,42.59,17,0,12.26,0,11.81,28.18,13.35,0,595.25,296.4
2024-05-16T17:50:00Z,-0.14,0,127,-0.1,199,794.9,214.4,0,112.6,168.5,4.43,31.05,16.8,0,9.16,0,11.75,28.07,13.31,0,534.85,292.4
2024-05-16T17:55:00Z,-0.05,0,148.9,0,197,790,213.9,0,86.17,182.3,2.09,19.51,16.6,0,10.66,0,11.63,27.88,13.28,0,567.35,268.1
2024-05-16T18:00:00Z,-0.15,0,145.5,-0.1,198,791.3,214.9,0,111.8,192.1,1,7.97,16.4,0,10.46,0,11.69,27.95,13.34,0,555.14,296.2
2024-05-16T18:05:00Z,-0.01,0,176.8,-0.1,197,792.8,214.6,0,83.63,210.9,0.06,6.64,16.22,0,12.59,0,11.63,27.97,13.32,0,591.64,230
2024-05-16T18:10:00Z,-0.1,0,70.6,-0.1,198,792.4,202,137.7,62.74,224.3,0,5.32,16.03,0,5.04,0,11.69,28.02,12.53,10.03,520.56,230
2024-05-16T18:15:00Z,-0.01,-1.05,0,-0.1,198,796.6,210.7,168,104.1,244.4,0,3.99,15.85,0.04,0,0,11.69,28.12,13.08,12.24,452.9,266.3
2024-05-16T18:20:00Z,-0.43,-51.21,0,-0.1,197,793.8,215.2,172.5,116.7,259.2,0,2.66,15.67,1.91,0,0,11.63,28,13.36,12.56,447.8,177.8
2024-05-16T18:25:00Z,-0.5,0,48.51,-0.1,190,785.1,142.2,174,128.2,268.9,0,1.33,15.48,0,3.55,0,11.22,28,8.79,12.68,469.88,230
2024-05-16T18:30:00Z,-1.1,0,49.39,-0.1,198,794.5,135.9,173.4,108.9,280.4,0,0,15.3,0,3.64,0,11.69,28.04,8.4,12.63,471.1,177.8
2024-05-16T18:35:00Z,-0.16,0,84,0,194,787.1,115.5,174,113.1,291.8,0,0,15.2,0,6.22,0,11.46,28.05,7.12,12.67,494.12,177.9
2024-05-16T18:40:00Z,0,0,66.14,0,195,801.7,116.2,175.2,125.9,301,0,0,15.1,0,4.88,0,11.51,28.36,7.17,12.76,470.69,251.2
2024-05-16T18:45:00Z,-0.2,0,0.14,0.01,198,799.5,155.1,174.6,123.6,318.3,0,0,15,0,0.01,0,11.69,28.26,9.6,12.72,422.55,275.6
2024-05-16T18:50:00Z,-0.04,-25.53,0,0.01,198,802.7,156.9,173.6,127.2,332.4,0,0,14.9,0.89,0,0,11.69,28.38,9.71,12.65,418.37,205.8
2024-05-16T18:55:00Z,0,-15.49,0,-0.09,200,805.3,112.6,175.4,144.2,348.1,0,0,14.8,0.52,0,0,11.81,28.53,6.94,12.78,403.65,177.8
2024-05-16T19:00:00Z,-3.91,-11.02,0,0,199,804.8,129.3,172.6,114.8,358.3,0,0,14.7,0.38,0,0,11.75,28.49,7.99,12.57,411.05,175
2024-05-16T19:05:00Z,-5.99,0,48.09,0,179,744.2,129.4,173.8,127.7,373.6,0,0,14.57,0,3.53,0,10.57,28.01,7.99,12.66,449.99,203.7
2024-05-16T19:10:00Z,-5.61,0,27,0.01,195,794.6,129.3,172.9,75.42,377.1,0,0,14.43,0,1.98,0,11.51,28.04,7.99,12.59,435.42,167.2
2024-05-16T19:15:00Z,-4.92,0,130.5,0,178,683.6,110.5,174.7,92.58,399.5,0,0,14.3,0,9.59,0,10.51,25.57,6.81,12.72,520.38,280.9
2024-05-16T19:20:00Z,-5.05,-30.07,0,-0.1,192,791.4,155.5,175.2,71.61,411.4,0,0,14.17,1.03,0,0,11.34,27.94,9.62,12.76,412.92,230
2024-05-16T19:25:00Z,-1.2,0,22.47,0,199,798,142.8,174.8,1,417.8,0,0,14.03,0,1.69,0,11.75,28.2,8.83,12.73,443.59,230
2024-05-16T19:30:00Z,-1.08,0,40.39,-0.1,197,792,136.7,172.9,0.23,428.1,0,0,13.9,0,3.07,0,11.63,27.97,8.45,12.59,453.63,173.4
2024-05-16T19:35:00Z,-3.42,0,147.7,-0.1,179,682.2,129.6,171.3,0.34,438.1,0,0,13.73,0,11.24,0,10.57,25.52,8.01,12.48,561.5,239.2
2024-05-16T19:40:00Z,-3.13,-13.32,0,-0.1,194,791.6,155.7,174.5,0.16,434.2,0,0,13.57,0.47,0,0,11.46,27.91,9.64,12.71,423.98,180.6
2024-05-16T19:45:00Z,-3.33,0,32.58,-0.1,195,797.8,131.8,176,2.14,418.2,0,0,13.4,0,2.48,0,11.51,28.17,8.14,12.82,449.59,183.9
2024-05-16T19:50:00Z,-6.83,0,85.11,-0.1,200,749.9,129.9,174.4,0.06,403.9,0,0,13.23,0,6.51,0,11.81,28.05,8.02,12.71,514.14,183
2024-05-16T19:55:00Z,-4.04,0,114.1,-0.1,198,745.3,130,174.2,0.81,396.3,0,0,13.07,0,8.75,0,11.69,27.87,8.03,12.69,542.7,211.1
2024-05-16T20:00:00Z,-5,0,139.9,-0.1,197,722.1,129.6,172.6,0.25,387.7,0,0,12.9,0,10.76,0,11.63,27.68,8.01,12.57,578.96,192.2
2024-05-16T20:05:00Z,-0.66,0,120.9,-0.1,199,729,130.9,175.5,3.13,376,0,0,12.83,0,9.3,0,11.75,27.95,8.09,12.78,562,285.1
2024-05-16T20:10:00Z,-0.01,0,82.88,-0.1,178,727.3,155.9,174.1,31.19,366.6,0,0,12.77,0,6.21,0,10.51,27.87,9.65,12.68,518.04,276.6
2024-05-16T20:15:00Z,-0.15,0,70.6,-0.1,158,728.7,157.2,174,60.14,360.2,0,0,12.7,0,5.24,0,9.33,27.93,9.73,12.67,496.85,288.3
2024-05-16T20:20:00Z,-0.67,0,71.72,-0.1,132,723.5,156.7,174.4,76.02,355.8,0,0,12.63,0,5.4,0,7.79,27.72,9.7,12.7,491.44,288.3
2024-05-16T20:25:00Z,0,0,40.46,-0.1,113,769,156.8,173.8,65.09,350.9,0,0,12.57,0,3.05,0,6.67,28.09,9.71,12.66,454.79,276.6
2024-05-16T20:30:00Z,0,0,43.81,-0.1,98,767.8,184.9,173.9,37.4,357.2,0,0,12.5,0,3.31,0,5.79,28.07,11.47,12.66,466.92,253.1
2024-05-16T20:35:00Z,-0.09,0,62.79,-0.1,98,765.1,186.1,173.7,27.81,364.5,0,0,12.33,0,4.75,0,5.79,27.96,11.54,12.65,484.63,230
2024-05-16T20:40:00Z,-0.05,0,57.21,-0.1,101,769.5,135.4,174.8,44.88,380.4,0,0,12.17,0,4.46,0,5.96,28.13,8.36,12.73,462.19,230
2024-05-16T20:45:00Z,0,0,58.32,0,100,769,141.3,174.6,15.03,394.6,0,0,12,0,4.6,0,5.91,28.12,8.73,12.72,469.26,182.3
2024-05-16T20:50:00Z,0,0,91.81,0,79,767.9,115.3,173.1,5.72,409.1,0,0,11.83,0,7.24,0,4.67,28.07,7.11,12.61,491.19,193.3
2024-05-16T20:55:00Z,-1.34,0,118.6,0,58,769.6,114.4,173,5.25,425.2,0,0,11.67,0,9.36,0,3.42,28.14,7.06,12.6,509.99,177.8
2024-05-16T21:00:00Z,0,0,112,0,60,744.1,115.3,174,10.06,444.9,0,0,11.5,0,8.92,0,3.54,28.03,7.11,12.67,503.55,173.4
2024-05-16T21:05:00Z,0,0,115.3,-0.1,61,714.8,115.6,175.6,3.88,461.4,0,0,11.45,0,9.14,0,3.6,27.37,7.13,12.79,508.43,177.8
2024-05-16T21:10:00Z,-3.26,0,69.49,-0.1,62,757.4,115.6,174.2,7.36,470.4,0,0,11.4,0,5.53,0,3.66,28.08,7.13,12.69,452.47,173.4
2024-05-16T21:15:00Z,-0.69,0,94.11,-0.1,62,706,110,174.3,16.43,476.4,0,0,11.35,0,7.53,0,3.66,27.05,6.78,12.69,477.55,177.8
2024-05-16T21:20:00Z,-0.01,0,54.98,-0.1,65,734.6,111.1,175.8,5.75,477.1,0,0,11.3,0,4.38,0,3.84,27.95,6.85,12.8,442.35,177.8
2024-05-16T21:25:00Z,-0.02,0,56.09,-0.1,59,733.8,110.3,174.4,0.71,483.1,0,0,11.25,0,4.5,0,3.48,27.86,6.8,12.7,441.28,173.4
2024-05-16T21:30:00Z,-3.32,0,110.4,-0.1,58,660.9,110.2,173.8,0.13,489.6,0,0,11.2,0,8.89,0,3.42,25.89,6.8,12.66,501.87,173.4
2024-05-16T21:35:00Z,-1.67,0,97.39,-0.1,59,655.6,110.6,173.6,2.8,497.6,0,0,11.15,0,7.83,0,3.48,25.68,6.82,12.64,483.84,177.8
2024-05-16T21:40:00Z,-0.65,-17.72,0,-0.1,63,735.9,110.9,175,2.39,506.8,0,0,11.1,0.57,0,0,3.72,27.94,6.83,12.75,385.95,180.8
2024-05-16T21:45:00Z,-1.4,0,18,-0.1,58,680.6,109.9,172.8,0.6,514.6,0,0,11.05,0,1.45,0,3.42,27.66,6.78,12.58,410.48,177.1
2024-05-16T21:50:00Z,-0.85,-17.72,0,-0.1,58,671.1,110.2,172.1,1.32,539.6,0,0,11,0.57,0,0,3.42,27.61,6.79,12.54,389.62,173.1
2024-05-16T21:55:00Z,-0.26,0,24.73,-0.1,59,619.9,110.7,174,0.29,557.1,0,0,10.95,0,1.98,0,3.48,25.58,6.82,12.68,405.49,173.4
2024-05-16T22:00:00Z,-6.9,0,2.37,-0.1,57,624.7,109.9,173,0.12,569,0,0,10.9,0,0.19,0,3.37,25.77,6.78,12.6,383.41,144.4
2024-05-16T22:05:00Z,-0.23,0,9.07,-0.1,61,588.1,111,175.8,1.71,585.6,0,0,10.93,0,0.73,0,3.6,24.32,6.84,12.81,382.87,157.1
2024-05-16T22:10:00Z,-0.04,-6.56,0,-0.1,62,592,100,175.3,2.95,588.4,0,0,10.97,0.2,0,0,3.66,24.48,6.15,12.76,371.35,199.9
2024-05-16T22:15:00Z,-9.11,-73.6,0,-0.1,58,644.4,99.74,174.1,0.26,599,0,0,11,2.28,0,0,3.42,26.55,6.14,12.68,373.91,173.4
2024-05-16T22:20:00Z,-0.71,-112.7,0,-0.1,63,659.1,99.54,173.8,8.44,593.3,0,0,11.03,3.5,0,0,3.72,27.14,6.13,12.66,373.21,173.4
2024-05-16T22:25:00Z,-8.71,-80.37,0,-0.1,57,640.2,98.95,172.2,4.17,590.9,0,0,11.07,2.49,0,0,3.37,26.39,6.09,12.54,373.62,147.8
2024-05-16T22:30:00Z,-0.33,-49.04,0,-0.1,62,588.7,99.61,174.8,1.35,588.5,0,0,11.1,1.52,0,0,3.66,24.36,6.13,12.73,371.47,173.4
2024-05-16T22:35:00Z,-0.64,-49.04,0,-0.1,58,598,99.68,164.9,4.24,590.7,0,0,11.28,1.5,0,0,3.42,24.72,6.13,12.01,366.7,202
2024-05-16T22:40:00Z,-2.76,-40.11,0,-0.1,57,651.9,99.48,88.58,6.39,590.4,0,0,11.47,1.15,0,0,3.37,26.85,6.12,6.45,344.44,153.5
2024-05-16T22:45:00Z,0,0,2.37,0,62,599.6,99.73,90.39,2.84,576.2,0,0,11.65,0,0.19,0,3.66,24.79,6.14,6.58,347.46,153.4
2024-05-16T22:50:00Z,0,0,0.14,0,63,591.4,99.96,91.19,5.97,571.8,0,0,11.83,0,0.01,0,3.72,24.46,6.15,6.64,345.57,155.8
2024-05-16T22:55:00Z,-2.79,0,12.42,0,58,581.3,99.57,88.64,4.34,571.3,0,0,12.02,0,0.99,0,3.42,24.07,6.13,6.46,355.1,151.3
2024-05-16T23:00:00Z,-3.18,-2.09,0,0,58,582.2,99.57,88.87,0.86,577.2,0,0,12.2,0.06,0,0,3.42,24.1,6.13,6.47,343.09,140.4
2024-05-16T23:05:00Z,-0.24,0,1.26,0,58,573.6,99.99,89.48,0.21,582.1,0,0,12.03,0,0.1,0,3.42,23.7,6.15,6.52,341.5,143
2024-05-16T23:10:00Z,-0.01,-53.51,0,0,61,593.8,99.94,90.73,2.63,593.4,0,0,11.87,1.52,0,0,3.6,24.55,6.15,6.61,340.57,152.5
2024-05-16T23:15:00Z,0,-53.51,0,0,60,592.5,100,89.33,4.78,603.3,0,0,11.7,1.5,0,0,3.54,24.51,6.16,6.51,336.97,153
2024-05-16T23:20:00Z,-16.19,-44.58,0,-0.1,59,588.1,99.62,87.5,4.08,610.2,0,0,11.53,1.24,0,0,3.48,24.34,6.13,6.37,338.03,141
2024-05-16T23:25:00Z,0,-80.37,0,-0.1,62,596.6,99.91,90.3,2.55,611.7,0,0,11.37,2.26,0,0,3.66,24.67,6.15,6.58,336.78,153.7
2024-05-16T23:30:00Z,0,-44.58,0,-0.1,62,593.1,75.48,91.52,3.33,616.1,0,0,11.2,1.22,0,0,3.66,24.53,4.52,6.67,327.82,157
2024-05-16T23:35:00Z,-10.97,-18.84,0,-0.1,57,586.6,70.67,89.11,0.24,623.7,0,0,11.05,0.51,0,0,3.37,24.28,4.2,6.49,324.88,155.4
2024-05-16T23:40:00Z,-2.45,-22.18,0,-0.1,62,604,71.29,91.04,3.25,635.6,0,0,10.9,0.6,0,0,3.66,24.96,4.24,6.63,323.56,157.6
2024-05-16T23:45:00Z,-6.47,-22.18,0,-0.1,60,601.8,71.14,89.31,1.13,645.2,0,0,10.75,0.59,0,0,3.54,24.88,4.23,6.5,321.42,152.6
2024-05-16T23:50:00Z,-13.54,-32.3,0,-0.1,58,591.3,71.03,87.97,3.43,655.1,0,0,10.6,0.85,0,0,3.42,24.46,4.22,6.41,318.11,107.9
2024-05-16T23:55:00Z,-6.21,-8.86,0,-0.1,60,579.6,71.13,90.23,4.09,665.4,0,0,10.45,0.23,0,0,3.54,23.88,4.23,6.57,313.3,120.6
2024-05-17T00:00:00Z,-11.86,-5.44,0,-0.1,60,559.1,70.92,89.89,4.12,671,0,0,10.3,0.14,0,0,3.54,22.97,4.22,6.55,309.99,119.6
2024-05-17T00:05:00Z,-3.01,-33.35,0,-0.1,62,560.6,71.56,90.65,8.23,672.9,0,0,10.2,0.85,0,0,3.66,23,4.25,6.6,307.78,154.4
2024-05-17T00:10:00Z,-8.09,0,9.07,-0.1,61,550.2,45.45,90.18,4.06,687,0,0,10.1,0,0.72,0,3.6,22.72,2.83,6.57,307.8,122.5
2024-05-17T00:15:00Z,-4.41,0,41.58,-0.1,63,540.8,29,91.36,7.55,688.6,0,0,10,0,3.3,0,3.72,22.27,1.93,6.65,330.79,140.4
2024-05-17T00:20:00Z,-19.94,0,98.51,0,58,536,8.39,87.28,4.1,697.3,0,0,9.9,0,7.79,0,3.42,22.11,0.56,6.36,379.41,123.7
2024-05-17T00:25:00Z,-11.7,0,89.58,-0.1,60,533.2,0.1,91.07,4.45,695.1,0,0,9.8,0,7.15,0,3.54,21.94,0.01,6.63,367.48,127.2
2024-05-17T00:30:00Z,-22.99,0,97.46,0,62,529.6,0.1,90.85,3.36,700.4,0,0,9.7,0,7.8,0,3.66,21.78,0.01,6.62,377.88,113.9
2024-05-17T00:35:00Z,-27.83,0,134.2,0,58,522.9,0.09,87.3,0.75,693.2,0,0,9.97,0,10.83,0,3.42,21.51,0.01,6.36,421.23,108.8
2024-05-17T00:40:00Z,-46.02,0,204.7,0,61,536.6,0.09,19.62,2.92,681.3,0,0,10.23,0,16.52,0,3.6,22.06,0.01,1.43,498.11,121
2024-05-17T00:45:00Z,-35.49,0,225.4,0,63,534.9,0.1,12.82,0.41,661.3,0,0,10.5,0,18.11,0,3.72,21.98,0.01,0.93,530.84,129.5
2024-05-17T00:50:00Z,-57.77,0,270.6,0,56,527.8,0.1,8.77,0.15,649.4,0,0,10.77,0,21.57,0,3.31,21.71,0.01,0.64,620.23,108.1
2024-05-17T00:55:00Z,-61.01,0,277.3,0,62,535.4,0.1,0,0.2,649.8,0,0,11.03,0,22.23,0,3.66,22.01,0.01,0,632.33,110
2024-05-17T01:00:00Z,-50.22,0,285.1,-0.1,59,529.3,0.1,0,0.09,633.8,0,0,11.3,0,22.69,0,3.48,21.76,0.01,0,648.68,110.3
2024-05-17T01:05:00Z,-45.04,0,300.8,-0.1,59,534.7,0.1,0,0.13,620.7,0,0,11.08,0,23.96,0,3.48,21.99,0.01,0,682.98,112.4
2024-05-17T01:10:00Z,-43.88,0,294.1,-0.1,62,533.7,0.1,0,0.15,614.2,0,0,10.87,0,23.64,0,3.66,21.95,0.01,0,677.82,110.4
2024-05-17T01:15:00Z,-68.98,0,326.5,-0.1,57,520.5,0.1,0,0.04,616.2,0,0,10.65,0,26.1,0,3.37,21.42,0.01,0,765.07,109.2
2024-05-17T01:20:00Z,-55.37,0,275.2,-0.1,64,537.2,0.1,0,0.55,616.2,0,0,10.43,0,22.81,0,3.78,22.09,0.01,0,658.39,108.7
2024-05-17T01:25:00Z,-74.22,0,301.9,-0.1,58,520.4,0.1,0,0.08,614,0,0,10.22,0,23.97,0,3.42,21.41,0.01,0,717.52,108.1
2024-05-17T01:30:00Z,-80.47,0,285.1,-0.1,59,527.2,0.1,0,0.06,624.4,0,0,10,0,23.3,0,3.48,21.68,0.01,0,688.28,97.84
2024-05-17T01:35:00Z,-69.47,0,288.6,-0.1,58,500.2,0.1,0,0.14,630,0,0,9.97,0,23.8,0,3.42,20.62,0.01,0,691.62,108.2
2024-05-17T01:40:00Z,-72.05,0,279.6,-0.1,43,528.5,0.1,0,0.19,632.5,0,0,9.93,0,22.83,0,2.54,21.73,0.01,0,663.05,108.3
2024-05-17T01:45:00Z,-69.41,0,277.3,-0.1,41,530.2,0.1,0,0.37,624.8,0,0,9.9,0,22.21,0,2.42,21.82,0.01,0,656.15,109.6
2024-05-17T01:50:00Z,-77.38,0,281.8,-0.1,41,527.4,0.1,0,0.12,623.1,0,0,9.87,0,22.37,0,2.42,21.7,0.01,0,670.3,108.2
2024-05-17T01:55:00Z,-76.45,0,314.2,-0.1,40,521.1,0.1,0,0.14,609.3,0,0,9.83,0,25.44,0,2.36,21.44,0.01,0,757.79,108.7
2024-05-17T02:00:00Z,-71.82,0,295.2,-0.1,41,526.9,0.1,0,0.19,599.4,0,0,9.8,0,24.08,0,2.42,21.69,0.01,0,722.56,108.3
2024-05-17T02:05:00Z,-55.34,0,265.7,-0.1,43,528,0.1,0,0.34,586.9,0,0,9.92,0,21.63,0,2.54,21.72,0.01,0,657.86,110
2024-05-17T02:10:00Z,-57.21,0,290.7,-0.1,41,525.6,0.1,0,0.31,565.3,0,0,10.03,0,23.27,0,2.42,21.62,0.01,0,723.99,110
2024-05-17T02:15:00Z,-44.64,0,280.7,0,41,525.6,0.1,0,0.37,548.6,0,0,10.15,0,22.48,0,2.42,21.63,0.01,0,706.62,110.4
2024-05-17T02:20:00Z,-29.8,0,284,-0.1,40,523,0.1,0,0.14,533.4,0,0,10.27,0,22.53,0,2.36,21.52,0.01,0,711.65,110
2024-05-17T02:25:00Z,-49.32,0,279.6,-0.1,42,524.9,0.1,0,0.3,544.3,0,0,10.38,0,22.27,0,2.48,21.61,0.01,0,711,110
2024-05-17T02:30:00Z,-51.21,0,298.6,0,40,518.5,0.1,0,0.16,539.6,0,0,10.5,0,23.7,0,2.36,21.34,0.01,0,760.02,108.7
2024-05-17T02:35:00Z,-68.19,0,293,0,41,522.7,0.1,0,0.14,538.5,0,0,10.43,0,23.29,0,2.42,21.51,0.01,0,764.58,109.7
2024-05-17T02:40:00Z,-65.61,0,326,-0.1,40,516.3,0.1,0,0.25,511.2,0,0,10.37,0,25.94,0,2.36,21.25,0.01,0,879.57,110
2024-05-17T02:45:00Z,-35.86,0,293,0,43,527.4,0.1,0,0.48,498.4,0,0,10.3,0,23.44,0,2.54,21.7,0.01,0,772.75,128.2
2024-05-17T02:50:00Z,-37.31,0,299.7,0,41,521.3,0.1,0,0.14,486.7,0,0,10.23,0,23.75,0,2.42,21.45,0.01,0,802.47,114
2024-05-17T02:55:00Z,-44.38,0,328.7,0,41,523.6,0.1,0,0.12,466.6,0,0,10.17,0,25.88,0,2.42,21.55,0.01,0,908.81,110
2024-05-17T03:00:00Z,-48.9,0,356.6,0,41,524.5,0.1,0,0.15,439.1,0,0,10.1,0,28.19,0,2.42,21.59,0.01,0,1045.3,110.8
2024-05-17T03:05:00Z,-39.95,0,365.6,-0.1,41,526,0.1,0,0.17,413.1,0,0,10,0,28.68,0,2.42,21.64,0.01,0,1101.38,117.3
2024-05-17T03:10:00Z,-26.15,0,400.2,0,42,523.8,0.1,0,4.9,368.5,0,0,9.9,0,31.33,0,2.48,21.56,0.01,0,1295.5,139.4
2024-05-17T03:15:00Z,-29.53,0,440.5,0,40,519.2,0.1,0,0.11,335.7,0,0,9.8,0,34.31,0,2.36,21.38,0.01,0,1639.05,133.4
2024-05-17T03:20:00Z,-21.15,0,451.7,-0.1,40,515.5,0.1,0,0.14,315,0,0,9.7,0,35.09,0,2.36,21.23,0.01,0,1770.48,115.6
2024-05-17T03:25:00Z,-41.52,0,469.6,-0.1,41,523.7,0.09,0,0.05,303.6,0,0,9.6,0,36.54,0,2.42,21.55,0.01,0,2032.99,120.7
2024-05-17T03:30:00Z,-57.23,0,495.3,-0.1,40,514.3,0.1,0,0.01,290.3,0,0,9.5,0,38.2,0,2.36,21.18,0.01,0,2536.96,115.1
2024-05-17T03:35:00Z,-49.1,0,486.3,-0.1,41,519.4,0.1,0,0.11,281.1,0,0,9.68,0,37.01,0,2.42,21.38,0.01,0,2383.44,118.8
2024-05-17T03:40:00Z,-46.54,0,491.9,-0.1,40,517.5,0.1,0,0.09,277.9,0,0,9.87,0,36.97,0,2.36,21.31,0.01,0,2450.13,117.9
2024-05-17T03:45:00Z,-44.07,0,472.9,-0.1,40,520,0.1,0,0.22,293.7,0,0,10.05,0,36.03,0,2.36,21.41,0.01,0,2130.07,118.2
2024-05-17T03:50:00Z,-45.54,0,468.5,-0.1,41,516.1,0.27,0,0.33,304.1,0,0,10.23,0,35.38,0,2.42,21.25,0.03,0,2039.19,113.7
2024-05-17T03:55:00Z,-20.67,0,434.9,-0.1,42,522.9,0.1,0,8.86,297.2,0,0,10.42,0,33.43,0,2.48,21.52,0.01,0,1659.3,115.1
2024-05-17T04:00:00Z,-7.87,0,426,-0.1,41,521.1,0.1,0,0.24,299.9,0,0,10.6,0,32.62,0,2.42,21.45,0.01,0,1582.74,136.9
2024-05-17T04:05:00Z,-27.02,0,472.9,-0.1,40,520.4,0.1,0,0.29,283.2,0,0,10.97,0,36.03,0,2.36,21.43,0.01,0,2087.27,136.7
2024-05-17T04:10:00Z,-37.17,0,503.1,0,44,514.5,0.1,0,27.31,276.2,0,0,11.33,0,38.45,0,2.6,21.19,0.01,0,2320.89,150.8
2024-05-17T04:15:00Z,-4.12,0,484.1,-0.1,42,507.3,0.1,0,25.6,271,0,0,11.7,0,36.43,0,2.48,20.9,0.01,0,2006.84,168.2
2024-05-17T04:20:00Z,-6.9,0,520.9,0,40,501.8,0.09,0,0.29,263,0,0,12.07,0,38.96,0,2.36,20.69,0.01,0,2683.07,154.8
2024-05-17T04:25:00Z,-23.84,0,542.1,0,40,500.8,0.1,0,0.21,265.7,0,0,12.43,0,40.85,0,2.36,20.64,0.01,0,3181.47,116.1
2024-05-17T04:30:00Z,-12.38,0,483.6,-0.1,43,512.3,0.1,0,17.44,263.2,0,0,12.8,0,37.32,0,2.54,21.11,0.01,0,2152.39,150.8
2024-05-17T04:35:00Z,-17.18,0,520.9,0,40,502.4,0.09,0,0.14,259.3,0,0,12.22,0,39.89,0,2.36,20.71,0.01,0,2863.91,139.6
2024-05-17T04:40:00Z,-13.12,0,533.2,0,40,497.4,0.09,0,0.16,253.4,0,0,11.63,0,40.68,0,2.36,20.52,0.01,0,3117.1,118
2024-05-17T04:45:00Z,-29.89,0,557.8,-0.1,40,495.2,0.1,0,0.13,249.2,0,0,11.05,0,42.63,0,2.36,20.42,0.01,0,3988.21,139.2
2024-05-17T04:50:00Z,-48.9,0,550,0,42,507.5,0.1,0,0.15,253.7,0,0,10.47,0,42.1,0,2.48,20.92,0.01,0,3843.08,153
2024-05-17T04:55:00Z,-43.1,0,524.4,0,42,506,0.09,0,8.53,255.9,0,0,9.88,0,39.96,0,2.48,20.85,0.01,0,3100.03,150.7
2024-05-17T05:00:00Z,-15.87,0,515.4,-0.1,40,503.8,0.1,0,0.46,252.6,0,0,9.3,0,39.14,0,2.36,20.78,0.01,0,2814.41,160.9
2024-05-17T05:05:00Z,-76.97,0,576.8,0,40,499.7,0.09,0,0.1,247,0,0,9.23,0,43.67,0,2.36,20.6,0.01,0,6007.34,128.7
2024-05-17T05:10:00Z,-62.03,0,528.8,-0.1,61,512.8,0.1,0,10.85,250.1,0,0,9.17,0,40.26,0,3.6,21.13,0.01,0,3197.8,140.5
