date,Battery (Charging) -  MW,Exports -  MW,Imports -  MW,Distillate -  MW,Gas (Steam) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Gas (Reciprocating) -  MW,Battery (Discharging) -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2024-05-08 11:05,-89.76,-247.60,0.00,-0.10,40.00,166.80,0.09,0.00,0.00,559.60,304.10,927.83,20.82,2.07,0.00,0.00,2.36,6.59,0.01,0.00,49.73,-14.50
2024-05-08 11:10,-88.32,-246.20,0.00,-0.10,42.00,133.30,0.09,0.00,0.09,558.10,343.80,944.67,20.93,1.77,0.00,0.00,2.48,5.26,0.01,0.00,42.51,-41.00
2024-05-08 11:15,-142.30,-194.20,0.00,-0.10,40.00,123.90,0.10,0.00,0.00,547.60,347.40,961.50,21.05,1.33,0.00,0.00,2.36,4.89,0.01,0.00,42.25,-14.50
2024-05-08 11:20,-148.40,-160.80,0.00,0.00,40.00,123.20,0.09,0.00,0.00,564.20,283.60,978.33,21.17,1.15,0.00,0.00,2.36,4.86,0.01,0.00,43.44,-14.50
2024-05-08 11:25,-69.15,-342.50,0.00,-0.10,44.00,123.20,0.10,0.00,0.00,573.90,351.80,995.17,21.28,2.34,0.00,0.00,2.60,4.86,0.01,0.00,36.71,-14.50
2024-05-08 11:30,-125.80,-302.50,0.00,-0.10,42.00,123.90,0.10,0.00,0.00,564.30,371.80,1012.00,21.40,0.73,0.00,0.00,2.48,4.89,0.01,0.00,47.36,-43.21
2024-05-08 11:35,-159.80,-254.10,0.00,0.00,42.00,123.90,0.09,0.00,0.00,563.90,360.40,1024.67,21.52,1.72,0.00,0.00,2.48,4.89,0.01,0.00,39.92,-43.21
2024-05-08 11:40,-133.70,-297.40,0.00,-0.10,42.00,123.90,0.09,0.00,0.00,572.10,358.40,1037.33,21.63,2.00,0.00,0.00,2.48,4.89,0.01,0.00,37.90,-43.21
2024-05-08 11:45,-154.60,-278.30,0.00,-0.10,40.00,123.20,0.10,0.00,0.00,582.20,352.90,1050.00,21.75,1.83,0.00,0.00,2.36,4.86,0.01,0.00,37.78,-43.21
2024-05-08 11:50,-184.70,-233.10,0.00,-0.10,40.00,123.20,0.08,0.00,0.00,564.60,345.40,1062.67,21.87,1.57,0.00,0.00,2.36,4.86,0.01,0.00,39.54,-43.21
2024-05-08 11:55,-130.20,-251.60,0.00,0.00,44.00,123.90,0.09,0.00,0.15,538.70,334.70,1075.33,21.98,1.81,0.00,0.00,2.60,4.89,0.01,0.00,39.32,-14.50
2024-05-08 12:00,-83.79,-296.80,0.00,-0.10,43.00,123.20,0.10,0.00,0.20,529.10,321.30,1088.00,22.10,0.70,0.00,0.00,2.54,4.86,0.01,0.00,46.70,-14.50
2024-05-08 12:05,-129.10,-306.30,0.00,-0.10,41.00,123.20,0.10,0.00,0.08,543.20,334.30,1095.67,22.08,2.14,0.00,0.00,2.42,4.86,0.01,0.00,36.30,-43.21
2024-05-08 12:10,-192.70,-273.00,0.00,0.00,40.00,123.20,0.09,0.00,0.00,528.00,347.50,1103.33,22.07,1.90,0.00,0.00,2.36,4.86,0.01,0.00,38.17,-45.00
2024-05-08 12:15,-228.70,-184.60,0.00,-0.10,40.00,123.20,0.10,0.00,0.00,503.10,316.50,1111.00,22.05,1.36,0.00,0.00,2.36,4.86,0.01,0.00,41.95,-49.01
2024-05-08 12:20,-234.20,-101.00,0.00,-0.10,41.00,123.90,0.10,0.00,0.00,458.10,293.00,1118.67,22.03,0.81,0.00,0.00,2.42,4.89,0.01,0.00,45.98,-43.21
2024-05-08 12:25,-191.00,-154.90,0.00,-0.10,40.00,123.20,0.10,0.00,0.00,452.40,282.50,1126.33,22.02,1.25,0.00,0.00,2.36,4.86,0.01,0.00,42.80,-43.21
2024-05-08 12:30,-204.50,-153.70,0.00,-0.10,40.00,123.20,0.10,0.00,0.00,456.00,273.60,1134.00,22.00,0.36,0.00,0.00,2.36,4.86,0.01,0.00,49.45,-45.00
2024-05-08 12:35,-232.90,-106.30,0.00,-0.10,42.00,123.20,0.09,0.00,0.00,448.10,272.20,1136.33,22.03,0.88,0.00,0.00,2.48,4.86,0.01,0.00,46.13,-99.99
2024-05-08 12:40,-222.10,0.00,46.00,-0.10,43.00,123.20,0.10,0.00,0.17,420.80,175.60,1138.67,22.07,0.00,4.14,0.00,2.54,4.86,0.01,0.00,84.85,-43.21
2024-05-08 12:45,-201.80,-92.53,0.00,-0.10,39.00,123.20,0.10,0.00,0.00,405.00,269.50,1141.00,22.10,0.79,0.00,0.00,2.30,4.86,0.01,0.00,45.49,-14.50
2024-05-08 12:50,-155.10,-199.70,0.00,-0.10,40.00,123.20,0.09,0.00,0.00,437.20,280.10,1143.33,22.13,1.64,0.00,0.00,2.36,4.86,0.01,0.00,40.21,-43.21
2024-05-08 12:55,-124.20,-215.40,0.00,-0.10,44.00,123.20,0.10,0.00,0.00,431.80,270.80,1145.67,22.17,1.85,0.00,0.00,2.60,4.86,0.01,0.00,40.24,-22.45
2024-05-08 13:00,-147.30,-171.50,0.00,-0.10,40.00,123.20,0.09,0.00,0.00,407.30,286.50,1148.00,22.20,0.40,0.00,0.00,2.36,4.86,0.01,0.00,48.65,-41.00
2024-05-08 13:05,-120.70,-211.70,0.00,-0.10,45.00,123.20,0.08,0.00,0.00,402.30,279.50,1137.50,22.23,1.88,0.00,0.00,2.66,4.86,0.01,0.00,40.98,-45.00
2024-05-08 13:10,-96.41,-129.80,0.00,-0.10,45.00,123.20,0.10,0.00,0.00,401.90,210.90,1127.00,22.27,1.25,0.00,0.00,2.66,4.86,0.01,0.00,44.79,-55.00
2024-05-08 13:15,-7.70,-173.10,0.00,-0.10,42.00,123.90,0.10,0.00,13.73,385.90,173.70,1116.50,22.30,1.73,0.00,0.00,2.48,4.89,0.01,0.00,40.49,-45.00
2024-05-08 13:20,-73.16,-119.70,0.00,-0.10,41.00,123.20,0.10,0.00,0.00,365.90,220.00,1106.00,22.33,1.16,0.00,0.00,2.42,4.86,0.01,0.00,44.21,-35.85
2024-05-08 13:25,-62.00,-243.10,0.00,-0.10,41.00,123.20,0.10,0.00,0.00,410.60,261.80,1095.50,22.37,2.12,0.00,0.00,2.42,4.86,0.01,0.00,38.16,-45.00
2024-05-08 13:30,-50.24,-172.10,0.00,0.00,43.00,123.20,0.10,0.00,21.43,383.60,204.40,1085.00,22.40,0.43,0.00,0.00,2.54,4.86,0.01,0.00,51.13,-41.00
2024-05-08 13:35,-67.54,-209.70,0.00,-0.10,41.00,123.20,0.09,0.00,0.00,387.10,274.20,1075.00,22.38,1.85,0.00,0.00,2.42,4.86,0.01,0.00,40.21,-30.00
2024-05-08 13:40,-64.46,-241.50,0.00,0.00,41.00,123.90,0.09,0.00,0.00,415.80,273.60,1065.00,22.37,2.07,0.00,0.00,2.42,4.89,0.01,0.00,39.05,-41.00
2024-05-08 13:45,-52.33,-232.90,0.00,-0.10,40.00,123.90,0.09,0.00,0.00,412.00,267.10,1055.00,22.35,2.01,0.00,0.00,2.36,4.89,0.01,0.00,39.09,-45.00
2024-05-08 13:50,-31.05,-205.30,0.00,-0.10,40.00,123.20,0.10,0.00,0.00,400.50,258.70,1045.00,22.33,1.81,0.00,0.00,2.36,4.86,0.01,0.00,39.93,-30.00
2024-05-08 13:55,-6.57,-331.20,0.00,-0.10,43.00,123.90,0.10,0.00,42.13,412.00,269.00,1035.00,22.32,2.77,0.00,0.00,2.54,4.89,0.01,0.00,35.30,26.72
2024-05-08 14:00,-5.32,-264.80,0.00,-0.10,40.00,123.90,0.10,0.00,16.75,400.90,254.20,1025.00,22.30,0.65,0.00,0.00,2.36,4.89,0.01,0.00,49.88,26.03
2024-05-08 14:05,-4.00,-327.00,0.00,-0.10,44.00,123.90,0.09,0.00,80.46,409.80,249.90,1012.45,22.35,2.70,0.00,0.00,2.60,4.89,0.01,0.00,36.21,26.19
2024-05-08 14:10,-4.78,-308.40,0.00,-0.10,41.00,162.10,0.08,0.00,24.41,398.10,254.60,999.90,22.40,3.09,0.00,0.00,2.42,6.40,0.01,0.00,43.92,13.69
2024-05-08 14:15,-19.84,-270.70,0.00,-0.10,42.00,164.80,0.10,0.00,4.59,406.30,266.00,987.35,22.45,2.75,0.00,0.00,2.48,6.51,0.01,0.00,47.37,27.27
2024-05-08 14:20,-6.24,-302.80,0.00,-0.10,40.00,162.80,0.09,0.00,18.46,403.40,282.70,974.80,22.50,2.94,0.00,0.00,2.36,6.43,0.01,0.00,44.71,34.55
2024-05-08 14:25,-6.16,-302.80,0.00,-0.10,40.00,160.80,0.10,0.00,15.14,413.80,288.50,962.25,22.55,2.88,0.00,0.00,2.36,6.35,0.01,0.00,44.61,19.21
2024-05-08 14:30,-12.81,-235.30,0.00,-0.10,40.00,162.10,0.09,0.00,3.94,418.50,266.80,949.70,22.60,0.72,0.00,0.00,2.36,6.40,0.01,0.00,60.65,17.07
2024-05-08 14:35,-20.11,-190.40,0.00,-0.10,43.00,166.80,0.09,0.00,5.47,403.40,217.40,933.88,22.62,2.08,0.00,0.00,2.54,6.59,0.01,0.00,54.27,19.21
2024-05-08 14:40,-35.69,-144.90,0.00,-0.10,40.00,211.80,0.10,0.00,0.73,415.20,166.60,918.07,22.63,1.86,0.00,0.00,2.36,8.36,0.01,0.00,67.70,48.97
2024-05-08 14:45,-0.56,-288.30,0.00,0.00,40.00,238.60,0.10,0.00,7.54,395.70,275.80,902.25,22.65,3.55,0.00,0.00,2.36,9.42,0.01,0.00,62.95,27.82
2024-05-08 14:50,-3.95,-344.10,0.00,-0.10,44.00,250.70,0.09,0.00,43.04,419.80,268.70,886.43,22.67,4.19,0.00,0.00,2.60,9.90,0.01,0.00,63.74,-31.93
2024-05-08 14:55,-91.08,-139.30,0.00,-0.10,40.00,275.60,0.10,0.00,0.00,408.90,221.80,870.62,22.68,1.95,0.00,0.00,2.36,10.88,0.01,0.00,85.46,-87.02
2024-05-08 15:00,-50.16,0.00,24.16,0.00,40.00,284.30,0.09,0.00,0.00,381.30,97.23,854.80,22.70,0.00,1.37,0.00,2.36,11.22,0.01,0.00,113.35,-55.00
2024-05-08 15:05,-32.81,0.00,25.37,-0.10,39.00,322.50,0.10,0.00,0.00,385.20,52.01,839.05,22.70,0.00,2.24,0.00,2.30,12.73,0.01,0.00,131.31,-30.00
2024-05-08 15:10,-94.10,-117.20,0.00,-0.10,40.00,332.60,0.09,0.00,0.00,390.80,220.80,823.30,22.70,1.84,0.00,0.00,2.36,13.13,0.01,0.00,102.65,-3.18
2024-05-08 15:15,-97.74,-180.20,0.00,-0.10,40.00,333.30,0.10,0.00,0.00,439.20,232.40,807.55,22.70,2.68,0.00,0.00,2.36,13.16,0.01,0.00,97.95,-45.00
2024-05-08 15:20,-64.72,-137.60,0.00,-0.10,40.00,335.30,0.09,0.00,10.74,445.90,187.00,791.80,22.70,2.11,0.00,0.00,2.36,13.24,0.01,0.00,100.74,-0.95
2024-05-08 15:25,-74.51,-199.40,0.00,0.00,42.00,341.30,0.09,0.00,18.37,459.60,219.80,776.05,22.70,2.94,0.00,0.00,2.48,13.47,0.01,0.00,98.63,7.78
2024-05-08 15:30,-61.61,-204.00,0.00,0.00,40.00,337.30,0.10,0.00,0.00,483.50,215.80,760.30,22.70,1.21,0.00,0.00,2.36,13.32,0.01,0.00,110.54,13.86
2024-05-08 15:35,-86.19,-132.10,0.00,0.00,40.00,336.60,0.10,0.00,0.00,459.80,221.20,733.65,22.65,1.96,0.00,0.00,2.36,13.29,0.01,0.00,104.54,18.43
2024-05-08 15:40,-42.57,-208.90,0.00,-0.10,47.00,336.00,0.10,0.00,0.00,497.00,223.60,707.00,22.60,3.04,0.00,0.00,2.77,13.26,0.01,0.00,100.10,114.50
2024-05-08 15:45,-16.38,-196.00,0.00,-0.10,50.00,337.30,0.11,0.00,0.00,496.10,203.50,680.35,22.55,2.94,0.00,0.00,2.95,13.32,0.01,0.00,102.99,121.20
2024-05-08 15:50,-30.12,-143.20,0.00,0.00,54.00,338.00,0.10,0.00,2.33,492.90,197.10,653.70,22.50,2.18,0.00,0.00,3.19,13.34,0.01,0.00,110.07,265.50
2024-05-08 15:55,-0.11,-245.80,0.00,0.00,65.00,349.40,0.10,0.00,52.82,520.50,184.10,627.05,22.45,3.70,0.00,0.00,3.84,13.79,0.01,0.00,107.68,238.80
2024-05-08 16:00,-0.25,-284.00,0.00,0.00,65.00,346.00,0.10,0.00,146.70,502.40,178.80,600.40,22.40,2.00,0.00,0.00,3.84,13.66,0.01,0.00,119.64,285.30
2024-05-08 16:05,-0.13,-193.30,0.00,0.00,60.00,339.30,0.09,0.00,65.93,514.80,172.50,572.85,22.35,2.84,0.00,0.00,3.54,13.39,0.01,0.00,110.42,193.70
2024-05-08 16:10,-0.07,-176.70,0.00,0.00,83.00,397.00,0.10,0.00,37.88,493.90,165.00,545.30,22.30,3.09,0.00,0.00,4.90,15.67,0.01,0.00,135.80,210.70
2024-05-08 16:15,-5.08,-163.20,0.00,0.00,86.00,453.40,0.10,0.00,9.85,487.30,156.20,517.75,22.25,3.14,0.00,0.00,5.08,17.90,0.01,0.00,154.37,260.50
2024-05-08 16:20,-1.57,-221.40,0.00,0.00,91.00,455.40,57.51,0.00,21.34,495.40,146.80,490.20,22.20,4.71,0.00,0.00,5.37,17.98,3.60,0.00,173.92,187.50
2024-05-08 16:25,-0.09,-252.50,0.00,0.00,92.00,452.70,57.14,0.00,66.04,505.40,139.40,462.65,22.15,5.17,0.00,0.00,5.43,17.87,3.57,0.00,171.04,198.00
2024-05-08 16:30,-0.04,-230.40,0.00,0.00,101.00,460.80,57.31,0.00,70.22,507.80,130.80,435.10,22.10,2.85,0.00,0.00,5.96,18.19,3.58,0.00,194.84,218.70
2024-05-08 16:35,-0.28,-179.90,0.00,0.00,98.00,455.40,57.04,0.00,34.84,513.60,120.60,405.62,22.05,3.84,0.00,0.00,5.79,17.98,3.57,0.00,187.31,273.40
2024-05-08 16:40,-0.14,-220.10,0.00,0.00,119.00,468.80,57.42,0.00,77.86,524.10,112.20,376.13,22.00,4.72,0.00,0.00,7.03,18.51,3.59,0.00,193.32,247.90
2024-05-08 16:45,-0.16,-233.50,0.00,0.00,126.00,466.80,57.23,0.00,108.60,524.20,99.93,346.65,21.95,4.97,0.00,0.00,7.44,18.43,3.58,0.00,196.36,227.40
2024-05-08 16:50,-0.20,-106.40,0.00,0.00,126.00,456.80,57.06,0.00,23.62,536.40,89.35,317.17,21.90,2.40,0.00,0.00,7.44,18.03,3.57,0.00,213.16,263.30
2024-05-08 16:55,-0.14,-70.90,0.00,0.00,126.00,459.40,57.47,0.00,44.08,526.60,80.63,287.68,21.85,1.60,0.00,0.00,7.44,18.14,3.59,0.00,219.02,173.40
2024-05-08 17:00,-0.22,-28.42,0.00,-0.10,119.00,422.50,57.37,0.00,84.44,539.20,67.72,258.20,21.80,0.42,0.00,0.00,7.03,16.68,3.59,0.00,212.18,276.60
2024-05-08 17:05,-0.17,-66.97,0.00,0.00,124.00,458.80,110.20,0.00,70.50,535.20,57.72,233.20,21.72,1.60,0.00,0.00,7.32,18.11,6.89,0.00,242.15,176.00
2024-05-08 17:10,-0.19,0.00,29.23,0.00,120.00,466.80,96.07,0.00,23.79,540.60,48.70,208.20,21.63,0.00,2.27,0.00,7.09,18.43,6.01,0.00,274.98,211.30
2024-05-08 17:15,-0.23,0.00,63.84,0.00,138.00,466.20,85.82,0.00,11.20,537.10,41.02,183.20,21.55,0.00,4.98,0.00,8.15,18.40,5.37,0.00,316.56,211.30
2024-05-08 17:20,-0.10,0.00,19.12,-0.10,160.00,466.80,86.26,0.28,55.32,557.20,33.46,158.20,21.47,0.00,1.48,0.00,9.45,18.43,5.39,0.02,278.46,276.10
2024-05-08 17:25,-0.29,0.00,18.88,-0.10,163.00,469.50,86.44,0.00,56.66,577.70,26.11,133.20,21.38,0.00,1.45,0.00,9.63,18.53,5.40,0.00,281.35,271.00
2024-05-08 17:30,-0.25,0.00,15.77,-0.10,167.00,468.20,86.50,0.00,79.62,600.10,19.02,108.20,21.30,0.00,1.20,0.00,9.86,18.48,5.41,0.00,277.27,300.00
2024-05-08 17:35,-0.23,0.00,20.23,6.50,170.00,471.50,86.77,0.00,87.31,608.70,12.92,92.69,21.15,0.00,1.53,0.81,10.04,18.61,5.42,0.00,288.24,299.60
2024-05-08 17:40,-0.27,-3.21,0.00,0.00,195.00,476.90,86.88,0.00,101.60,629.40,8.95,77.18,21.00,0.08,0.00,0.00,11.51,18.83,5.43,0.00,272.40,271.80
2024-05-08 17:45,-0.14,0.00,6.84,0.00,199.00,477.60,86.70,0.00,110.20,630.90,4.91,61.66,20.85,0.00,0.51,0.00,11.75,18.85,5.42,0.00,280.31,268.10
2024-05-08 17:50,-0.15,-35.65,0.00,-0.10,198.00,470.20,103.90,0.00,136.70,644.30,3.02,46.15,20.70,0.84,0.00,0.00,11.69,18.56,6.57,0.00,275.59,268.10
2024-05-08 17:55,-0.08,-44.58,0.00,-0.10,207.00,476.90,143.10,0.00,87.94,663.70,1.67,30.64,20.55,1.14,0.00,0.00,12.22,18.83,9.18,0.00,299.55,235.30
2024-05-08 18:00,-0.25,-20.02,0.00,-0.10,209.00,474.90,143.70,0.00,89.99,672.90,0.78,15.13,20.40,0.50,0.00,0.00,12.34,18.75,9.22,0.00,301.19,251.80
2024-05-08 18:05,-0.18,0.00,36.00,-0.10,210.00,475.50,143.40,0.00,11.07,707.00,0.40,12.61,20.22,0.00,2.73,0.00,12.40,18.77,9.20,0.00,339.44,234.50
2024-05-08 18:10,0.00,-20.02,0.00,-0.10,222.00,470.20,143.80,0.00,82.86,720.80,0.01,10.09,20.03,0.50,0.00,0.00,13.11,18.56,9.23,0.00,297.47,235.60
2024-05-08 18:15,0.00,-44.58,0.00,-0.10,223.00,473.50,143.30,0.00,88.26,738.40,0.01,7.56,19.85,1.10,0.00,0.00,13.17,18.69,9.20,0.00,294.30,231.60
2024-05-08 18:20,-0.02,-131.50,0.00,-0.10,228.00,474.20,253.20,0.00,53.05,756.90,0.01,5.04,19.67,3.54,0.00,0.00,13.46,18.72,15.40,0.00,322.45,201.50
2024-05-08 18:25,0.00,-123.80,0.00,0.00,233.00,475.50,223.80,0.00,65.21,784.90,0.01,2.52,19.48,3.20,0.00,0.00,13.76,18.77,13.55,0.00,309.76,201.40
2024-05-08 18:30,-8.51,-98.30,0.00,0.00,245.00,473.50,221.60,0.00,39.75,809.30,0.01,0.00,19.30,2.56,0.00,0.00,14.47,18.69,13.42,0.00,314.00,174.50
2024-05-08 18:35,0.00,-116.10,0.00,0.01,257.00,476.90,212.30,0.00,18.88,828.00,0.01,0.00,19.08,3.03,0.00,0.00,15.17,18.83,12.83,0.00,313.41,174.80
2024-05-08 18:40,-3.79,-181.00,0.00,0.00,251.00,475.50,227.50,0.00,73.34,849.00,0.01,0.00,18.87,4.57,0.00,0.00,14.82,18.77,13.79,0.00,303.70,138.10
2024-05-08 18:45,-8.11,-176.00,0.00,0.00,260.00,419.20,161.10,124.20,30.93,865.10,0.00,0.00,18.65,4.78,0.00,0.00,15.35,16.55,9.63,9.05,327.83,138.10
2024-05-08 18:50,-6.72,-187.70,0.00,0.01,258.00,376.20,156.50,181.00,30.39,884.60,0.00,0.00,18.43,5.23,0.00,0.00,15.23,14.85,9.35,13.18,335.95,144.30
2024-05-08 18:55,-13.83,-225.60,0.00,0.00,257.00,374.20,151.60,190.00,41.59,900.20,0.00,0.00,18.22,6.22,0.00,0.00,15.17,14.77,9.04,13.84,333.80,138.00
2024-05-08 19:00,-20.70,-194.30,0.00,0.01,258.00,383.60,152.70,183.40,17.34,903.40,0.00,0.00,18.00,5.41,0.00,0.00,15.23,15.14,9.11,13.36,338.08,147.20
2024-05-08 19:05,-28.73,-217.20,0.00,0.01,265.00,376.20,152.30,193.10,43.24,891.00,0.00,0.00,17.93,6.07,0.00,0.00,15.65,14.85,9.08,14.07,340.92,174.80
2024-05-08 19:10,-10.55,-362.00,0.00,-0.10,262.00,431.90,196.20,192.60,80.74,894.50,0.00,0.00,17.87,10.27,0.00,0.00,15.47,17.05,11.83,14.03,342.56,170.00
2024-05-08 19:15,-3.99,-340.70,0.00,0.00,272.00,380.30,192.30,192.90,54.33,924.90,0.00,0.00,17.80,9.58,0.00,0.00,16.06,15.01,11.58,14.05,338.18,170.00
2024-05-08 19:20,-3.96,-334.60,0.00,0.00,283.00,378.20,182.80,192.90,55.20,933.70,0.00,0.00,17.73,9.36,0.00,0.00,16.71,14.93,10.99,14.05,336.54,164.70
2024-05-08 19:25,-1.77,-317.20,0.00,-0.10,281.00,372.90,153.40,191.00,47.52,943.80,0.00,0.00,17.67,8.67,0.00,0.00,16.59,14.72,9.15,13.91,328.31,139.60
2024-05-08 19:30,-12.43,-310.50,0.00,-0.10,276.00,373.50,152.30,192.80,47.04,936.00,0.00,0.00,17.60,8.51,0.00,0.00,16.30,14.75,9.08,14.04,331.18,138.10
2024-05-08 19:35,-19.79,-300.60,0.00,-0.10,275.00,370.90,151.90,192.10,41.27,940.30,0.00,0.00,17.58,8.22,0.00,0.00,16.24,14.64,9.06,13.99,332.22,170.00
2024-05-08 19:40,-0.90,-343.50,0.00,-0.10,260.00,370.90,189.60,191.10,34.47,931.30,0.00,0.00,17.57,9.61,0.00,0.00,15.35,14.64,11.42,13.92,335.98,138.10
2024-05-08 19:45,0.00,-327.00,0.00,-0.10,272.00,378.20,154.80,192.20,18.49,935.70,0.00,0.00,17.55,9.09,0.00,0.00,16.06,14.93,9.24,14.00,333.51,170.00
2024-05-08 19:50,-3.28,-369.80,0.00,-0.10,274.00,378.20,173.00,192.80,55.27,939.20,0.00,0.00,17.53,10.20,0.00,0.00,16.18,14.93,10.38,14.05,331.90,173.40
2024-05-08 19:55,-3.33,-367.50,0.00,-0.10,273.00,380.90,142.40,191.80,56.62,950.50,0.00,0.00,17.52,9.87,0.00,0.00,16.12,15.04,8.46,13.97,323.00,172.90
2024-05-08 20:00,-0.32,-350.80,0.00,-0.10,269.00,376.20,142.20,192.50,48.87,942.40,0.00,0.00,17.50,9.47,0.00,0.00,15.88,14.85,8.45,14.02,323.94,161.20
2024-05-08 20:05,-1.69,-345.20,0.00,-0.10,268.00,374.20,141.80,191.10,47.79,950.40,0.00,0.00,17.40,9.26,0.00,0.00,15.82,14.77,8.43,13.92,322.27,166.50
2024-05-08 20:10,-6.61,-283.40,0.00,-0.10,235.00,361.50,141.80,190.30,0.40,967.50,0.00,0.00,17.30,7.54,0.00,0.00,13.88,14.27,8.43,13.86,320.48,138.00
2024-05-08 20:15,-5.71,-259.10,0.00,-0.10,203.00,365.50,142.10,175.20,0.45,976.80,0.00,0.00,17.20,6.62,0.00,0.00,11.99,14.43,8.45,12.76,307.90,138.00
2024-05-08 20:20,-5.29,-163.00,0.00,-0.10,163.00,365.50,141.90,108.60,0.04,999.50,0.00,0.00,17.10,3.70,0.00,0.00,9.63,14.43,8.44,7.91,273.50,173.40
2024-05-08 20:25,-1.88,-335.20,0.00,0.00,200.00,413.80,141.60,190.70,0.04,1006.00,0.00,0.00,17.00,8.66,0.00,0.00,11.81,16.34,8.42,13.89,310.58,238.80
2024-05-08 20:30,-0.82,-488.20,0.00,-0.10,238.00,467.50,142.40,192.30,51.03,1017.00,0.00,0.00,16.90,12.73,0.00,0.00,14.05,18.45,8.47,14.01,313.11,230.30
