date,Battery (Charging) -  MW,Exports -  MW,Imports -  MW,Distillate -  MW,Gas (Steam) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Gas (Reciprocating) -  MW,Battery (Discharging) -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2024-01-23 17:30,-0.25,0.00,666.30,0.08,276.00,504.80,165.20,180.50,6.03,213.20,424.70,766.20,37.80,0.00,33.52,0.01,16.30,20.79,14.05,13.15,304.17,298.40
2024-01-23 17:35,-0.24,0.00,599.40,0.08,267.00,519.20,198.80,186.10,25.54,229.30,417.00,734.32,37.72,0.00,39.64,0.01,15.77,20.53,16.99,13.56,311.30,230.00
2024-01-23 17:40,-0.25,0.00,682.00,0.08,294.00,512.40,214.30,167.40,5.57,190.10,407.20,702.43,37.63,0.00,44.63,0.01,17.36,20.34,17.95,12.19,326.53,225.00
2024-01-23 17:45,-0.28,0.00,667.40,0.08,317.00,523.30,225.30,145.60,21.15,178.80,396.80,670.55,37.55,0.00,42.99,0.01,18.72,20.78,19.39,10.61,336.53,225.00
2024-01-23 17:50,-0.26,0.00,745.60,0.08,313.00,520.40,215.50,143.20,13.82,182.90,385.30,638.67,37.47,0.00,47.93,0.01,18.48,20.67,19.46,10.43,343.41,230.00
2024-01-23 17:55,-0.43,0.00,795.80,0.08,292.00,504.40,267.60,152.80,0.49,178.50,373.70,606.78,37.38,0.00,50.86,0.01,17.24,20.04,22.74,11.13,359.34,380.00
2024-01-23 18:00,-0.78,0.00,727.70,9.38,292.00,544.50,269.90,186.80,22.90,161.40,361.10,574.90,37.30,0.00,38.21,1.17,17.24,21.63,22.90,13.60,379.07,298.40
2024-01-23 18:05,-0.41,0.00,713.20,0.08,295.00,552.00,270.50,188.20,78.42,168.40,346.70,541.88,37.37,0.00,45.71,0.01,17.42,21.07,22.95,13.70,369.41,360.60
2024-01-23 18:10,-3.29,0.00,712.10,0.08,305.00,566.10,268.90,180.70,74.95,189.60,328.30,508.87,37.43,0.00,45.26,0.01,18.01,21.52,22.83,13.16,374.14,177.80
2024-01-23 18:15,-0.46,0.00,780.20,0.08,318.00,590.10,221.00,137.10,101.10,210.60,310.30,475.85,37.50,0.00,49.87,0.01,18.78,22.76,20.03,9.98,363.25,298.40
2024-01-23 18:20,-1.78,0.00,743.40,0.08,319.00,599.50,298.20,184.70,12.30,234.00,291.20,442.83,37.57,0.00,48.15,0.01,18.84,22.87,25.23,13.45,405.07,360.60
2024-01-23 18:25,-0.54,0.00,670.80,0.08,320.00,614.40,302.40,187.30,43.02,266.80,271.60,409.82,37.63,0.00,43.42,0.01,18.89,23.43,25.49,13.64,404.70,230.00
2024-01-23 18:30,-1.40,0.00,685.30,0.08,320.00,601.20,328.20,169.80,31.75,308.10,249.60,376.80,37.70,0.00,39.18,0.01,18.89,22.92,28.04,12.37,413.64,265.60
2024-01-23 18:35,-1.24,0.00,667.30,0.08,320.00,598.50,330.90,184.30,68.49,313.40,228.10,348.40,37.55,0.00,43.57,0.01,18.89,22.80,28.30,13.42,418.46,270.00
2024-01-23 18:40,-0.26,0.00,614.50,0.08,338.00,601.10,330.80,185.20,113.70,329.20,208.20,320.00,37.40,0.00,41.03,0.01,19.96,22.91,28.29,13.49,418.71,229.90
2024-01-23 18:45,-0.42,0.00,763.40,0.08,352.00,607.00,332.20,139.60,71.25,313.30,187.40,291.60,37.25,0.00,51.08,0.01,20.78,23.14,28.40,10.17,431.48,229.90
2024-01-23 18:50,-0.21,0.00,717.50,0.08,347.00,593.70,334.00,138.70,172.60,317.80,165.40,263.20,37.10,0.00,48.48,0.01,20.49,23.11,28.59,10.10,423.41,380.00
2024-01-23 18:55,-0.33,0.00,624.90,31.58,343.00,613.70,333.70,187.20,140.90,332.80,145.30,234.80,36.95,0.00,42.61,3.93,20.25,23.41,28.56,13.64,455.96,229.90
2024-01-23 19:00,-0.34,0.00,662.30,0.08,350.00,607.50,346.60,139.20,180.40,352.30,124.40,206.40,36.80,0.00,43.95,0.01,20.67,23.17,29.82,10.14,435.96,232.10
2024-01-23 19:05,-0.23,0.00,680.40,0.08,344.00,601.70,346.40,141.10,185.30,368.20,106.00,186.00,36.53,0.00,47.38,0.01,20.31,22.94,29.77,10.28,438.71,229.90
2024-01-23 19:10,0.00,0.00,728.40,0.08,344.00,599.30,345.00,137.10,166.50,378.80,89.10,165.59,36.27,0.00,51.06,0.01,20.31,22.84,29.66,9.98,446.49,230.60
2024-01-23 19:15,0.00,0.00,685.50,0.08,346.00,602.20,345.80,166.60,170.10,394.40,73.01,145.19,36.00,0.00,47.87,0.01,20.43,22.95,29.73,12.14,456.06,298.40
2024-01-23 19:20,0.00,0.00,666.40,0.08,351.00,614.80,345.60,186.10,168.40,389.40,49.19,124.79,35.73,0.00,46.63,0.01,20.73,23.44,29.70,13.55,470.61,380.00
2024-01-23 19:25,0.00,0.00,703.00,4.68,348.00,614.50,345.50,185.80,166.20,382.20,34.13,104.38,35.47,0.00,48.86,0.58,20.55,23.43,29.71,13.53,482.12,298.40
2024-01-23 19:30,0.00,0.00,698.00,0.08,349.00,614.00,345.50,186.10,197.50,373.30,24.27,83.98,35.20,0.00,49.16,0.01,20.61,23.42,29.71,13.55,481.94,380.00
2024-01-23 19:35,0.00,0.00,659.60,34.88,348.00,616.20,346.00,186.60,194.70,362.90,12.91,72.09,34.90,0.00,47.02,4.34,20.55,23.51,29.75,13.59,506.30,560.00
2024-01-23 19:40,0.00,0.00,617.70,47.08,353.00,614.80,346.00,190.30,210.70,371.10,6.08,60.21,34.60,0.00,44.33,5.85,20.84,23.45,29.76,13.86,511.61,561.00
2024-01-23 19:45,-0.21,0.00,644.10,81.28,345.00,616.90,346.40,185.00,148.30,367.70,3.61,48.32,34.30,0.00,46.03,8.74,20.37,23.53,29.79,13.47,537.16,380.00
2024-01-23 19:50,-0.40,0.00,690.40,41.68,349.00,617.70,347.90,186.70,117.10,375.00,2.54,36.43,34.00,0.00,48.73,5.20,20.61,23.57,29.92,13.60,537.50,298.40
2024-01-23 19:55,-0.19,0.00,680.40,-0.42,334.00,605.80,347.00,188.90,173.00,374.20,1.30,24.55,33.70,0.00,47.21,0.00,19.72,23.09,29.86,13.76,506.35,298.40
2024-01-23 20:00,-0.24,0.00,664.90,-0.42,338.00,596.10,346.90,189.80,166.70,378.50,0.22,12.66,33.40,0.00,45.81,0.00,19.96,22.72,29.83,13.83,510.77,298.40
2024-01-23 20:05,-22.56,0.00,659.00,-0.42,334.00,601.20,346.90,189.80,166.40,387.00,0.07,10.55,32.73,0.00,45.12,0.00,19.72,22.91,29.83,13.82,508.65,225.00
2024-01-23 20:10,-15.21,0.00,712.30,-0.42,339.00,592.70,324.10,187.70,117.60,392.40,0.00,8.44,32.07,0.00,48.15,0.00,20.02,22.49,28.39,13.67,517.37,177.80
2024-01-23 20:15,-10.29,0.00,721.00,0.05,340.00,593.90,288.50,191.40,117.70,389.90,0.00,6.33,31.40,0.00,47.91,0.01,20.08,22.52,26.18,13.94,514.95,177.80
2024-01-23 20:20,-0.48,0.00,664.60,0.08,336.00,610.00,287.30,189.20,142.60,378.00,0.00,4.22,30.73,0.00,43.48,0.01,19.84,22.34,26.14,13.78,505.97,225.00
2024-01-23 20:25,-0.20,0.00,662.10,0.08,345.00,622.60,311.10,187.90,92.51,365.40,0.00,2.11,30.07,0.00,42.68,0.01,20.37,22.78,27.68,13.68,526.41,225.00
2024-01-23 20:30,-0.20,0.00,672.50,0.08,365.00,618.20,318.70,185.30,41.12,368.80,0.00,0.00,29.40,0.00,42.75,0.01,21.55,22.68,28.07,13.49,542.69,137.80
2024-01-23 20:35,-0.27,0.00,692.10,0.08,402.00,534.20,288.00,187.10,57.86,382.00,0.00,0.00,29.13,0.00,43.52,0.01,23.74,20.83,26.14,13.63,546.77,104.30
2024-01-23 20:40,-13.84,0.00,669.30,0.05,435.00,526.50,280.50,191.30,41.34,389.40,0.00,0.00,28.87,0.00,42.31,0.01,25.69,20.54,25.43,13.93,551.02,173.40
2024-01-23 20:45,-12.35,0.00,690.80,0.05,480.00,507.70,227.50,189.10,19.14,401.90,0.00,0.00,28.60,0.00,43.49,0.01,28.34,20.49,21.23,13.77,551.13,136.40
2024-01-23 20:50,-11.15,0.00,649.40,0.05,494.00,507.90,217.60,189.30,22.70,406.80,0.00,0.00,28.33,0.00,41.34,0.01,29.17,20.65,20.32,13.79,547.90,105.10
2024-01-23 20:55,-13.60,0.00,663.40,0.08,476.00,486.30,215.10,190.40,13.94,450.30,0.00,0.00,28.07,0.00,41.62,0.01,28.11,20.05,20.12,13.87,538.13,99.99
2024-01-23 21:00,-13.54,0.00,588.60,0.05,458.00,496.60,217.10,191.50,7.77,491.50,0.00,0.00,27.80,0.00,37.15,0.01,27.04,20.47,20.30,13.95,526.81,99.98
2024-01-23 21:05,-12.86,0.00,637.90,0.05,394.00,495.00,205.40,168.00,8.05,510.60,0.00,0.00,27.62,0.00,40.06,0.01,23.26,20.40,19.55,12.24,508.37,99.99
2024-01-23 21:10,-6.63,0.00,604.00,0.05,410.00,459.90,208.30,191.90,11.08,524.40,0.00,0.00,27.43,0.00,37.94,0.01,24.21,18.80,19.81,13.98,510.44,99.99
2024-01-23 21:15,-1.21,0.00,637.60,0.05,447.00,377.60,201.50,191.50,10.14,534.50,0.00,0.00,27.25,0.00,40.07,0.01,26.39,15.06,19.06,13.95,507.06,173.40
2024-01-23 21:20,-0.18,0.00,603.00,0.05,467.00,349.40,176.30,191.20,2.70,566.00,0.00,0.00,27.07,0.00,37.22,0.01,27.57,13.79,16.28,13.92,489.99,99.99
2024-01-23 21:25,-0.20,0.00,566.60,0.05,416.00,346.70,163.70,191.50,0.76,635.80,0.00,0.00,26.88,0.00,34.92,0.01,24.56,13.69,14.85,13.95,458.63,99.98
2024-01-23 21:30,-0.02,0.00,642.50,0.05,355.00,344.70,163.90,137.00,3.33,650.20,0.00,0.00,26.70,0.00,39.41,0.01,20.96,13.61,14.86,9.98,431.01,99.98
2024-01-23 21:35,-0.17,0.00,734.10,0.05,294.00,350.70,164.30,118.00,4.60,627.30,0.00,0.00,26.52,0.00,44.61,0.01,17.36,13.85,14.90,8.59,421.11,99.99
2024-01-23 21:40,-0.15,0.00,650.20,0.05,326.00,344.00,133.90,191.40,7.85,602.00,0.00,0.00,26.33,0.00,39.12,0.01,19.25,13.58,11.93,13.94,438.87,99.99
2024-01-23 21:45,-0.74,0.00,654.80,0.05,336.00,330.60,131.10,189.70,0.15,603.10,0.00,0.00,26.15,0.00,39.02,0.01,19.84,13.05,11.67,13.81,440.38,99.99
2024-01-23 21:50,-47.58,0.00,665.60,0.05,312.00,336.60,133.10,191.80,0.35,617.70,0.00,0.00,25.97,0.00,39.72,0.01,18.42,13.29,11.86,13.97,433.87,99.99
2024-01-23 21:55,-50.77,0.00,751.10,0.05,258.00,338.00,133.60,191.30,2.85,601.90,0.00,0.00,25.78,0.00,44.79,0.01,15.23,13.34,11.91,13.93,427.99,99.99
2024-01-23 22:00,-40.14,0.00,769.10,0.05,219.00,339.30,133.50,190.80,0.28,576.60,0.00,0.00,25.60,0.00,45.17,0.01,12.93,13.39,11.89,13.90,428.48,99.99
2024-01-23 22:05,-6.69,0.00,730.00,0.05,198.00,340.70,133.30,192.80,2.10,555.00,0.00,0.00,25.55,0.00,42.80,0.01,11.69,13.45,11.88,14.05,431.03,99.99
2024-01-23 22:10,-0.12,0.00,697.10,0.05,217.00,380.30,73.01,192.50,4.28,547.00,0.00,0.00,25.50,0.00,40.71,0.01,12.81,15.01,5.98,14.02,405.81,99.98
2024-01-23 22:15,-0.20,0.00,760.50,0.05,189.00,417.20,35.30,164.20,9.15,522.00,0.00,0.00,25.45,0.00,44.56,0.01,11.16,16.47,2.80,11.96,380.56,99.99
2024-01-23 22:20,-0.18,0.00,737.30,0.05,245.00,413.80,5.07,190.80,1.54,499.90,0.00,0.00,25.40,0.00,42.95,0.01,14.47,16.34,0.40,13.89,399.14,99.99
2024-01-23 22:25,-0.02,0.00,683.90,0.05,294.00,417.80,0.05,191.80,9.87,467.70,0.00,0.00,25.35,0.00,39.61,0.01,17.36,16.49,0.00,13.97,415.53,99.99
2024-01-23 22:30,-0.41,0.00,697.50,0.05,290.00,415.10,0.09,191.10,4.12,437.50,0.00,0.00,25.30,0.00,40.46,0.01,17.12,16.39,0.01,13.92,425.51,99.99
2024-01-23 22:35,-1.88,0.00,767.20,0.05,269.00,404.40,0.08,190.10,0.12,413.50,0.00,0.00,25.28,0.00,44.12,0.01,15.88,15.96,0.01,13.85,429.38,173.40
2024-01-23 22:40,-3.15,0.00,755.30,0.05,297.00,372.90,0.10,191.50,4.53,396.00,0.00,0.00,25.27,0.00,43.10,0.01,17.54,14.72,0.01,13.95,439.50,107.10
2024-01-23 22:45,-5.27,0.00,791.50,0.05,294.00,354.10,0.09,191.00,0.31,376.80,0.00,0.00,25.25,0.00,44.92,0.01,17.36,13.98,0.01,13.91,446.54,173.40
2024-01-23 22:50,-2.76,0.00,757.40,0.05,301.00,372.90,0.10,191.40,0.98,361.80,0.00,0.00,25.23,0.00,42.84,0.01,17.77,14.72,0.01,13.94,453.76,100.40
2024-01-23 22:55,-4.67,0.00,748.30,0.05,296.00,356.80,0.09,191.80,9.59,370.00,0.00,0.00,25.22,0.00,42.24,0.01,17.48,14.08,0.01,13.97,446.38,99.99
2024-01-23 23:00,-1.61,0.00,735.50,0.05,284.00,356.80,0.10,192.20,8.75,370.70,0.00,0.00,25.20,0.00,41.54,0.01,16.77,14.08,0.01,14.00,443.97,99.99
2024-01-23 23:05,-10.65,0.00,803.40,0.05,230.00,352.10,0.09,192.10,0.03,356.00,0.00,0.00,25.07,0.00,45.51,0.01,13.58,13.90,0.01,13.99,440.38,99.99
2024-01-23 23:10,-5.66,0.00,728.50,0.05,235.00,389.60,0.08,192.10,3.23,370.80,0.00,0.00,24.93,0.00,41.23,0.01,13.88,15.38,0.01,13.99,435.94,99.99
2024-01-23 23:15,-5.69,0.00,717.60,0.05,198.00,415.10,0.09,189.80,0.04,368.50,0.00,0.00,24.80,0.00,40.46,0.01,11.69,16.39,0.01,13.82,429.29,99.98
2024-01-23 23:20,-5.03,0.00,741.30,0.05,175.00,414.50,0.10,165.70,0.20,385.80,0.00,0.00,24.67,0.00,41.64,0.01,10.33,16.36,0.01,12.07,407.66,99.98
2024-01-23 23:25,-74.56,0.00,817.20,0.05,175.00,413.10,0.09,177.70,0.08,360.40,0.00,0.00,24.53,0.00,45.79,0.01,10.33,16.31,0.01,12.94,421.79,99.98
2024-01-23 23:30,-10.36,0.00,805.00,0.05,185.00,421.20,0.09,130.70,0.03,319.40,0.00,0.00,24.40,0.00,44.64,0.01,10.92,16.63,0.01,9.52,421.23,99.99
2024-01-23 23:35,-14.58,0.00,764.80,0.05,209.00,416.50,0.09,190.70,0.06,309.60,0.00,0.00,24.50,0.00,41.85,0.01,12.34,16.44,0.01,13.89,454.88,298.40
2024-01-23 23:40,-5.08,0.00,687.30,0.05,234.00,425.20,0.09,191.40,30.70,324.30,0.00,0.00,24.60,0.00,37.84,0.01,13.82,16.79,0.01,13.94,443.50,298.40
2024-01-23 23:45,-5.05,0.00,713.60,0.05,226.00,397.00,0.09,189.10,33.02,343.40,0.00,0.00,24.70,0.00,39.73,0.01,13.34,15.67,0.01,13.77,432.01,99.99
2024-01-23 23:50,-4.92,0.00,747.60,0.05,211.00,360.10,0.09,189.50,28.75,356.50,0.00,0.00,24.80,0.00,41.89,0.01,12.46,14.22,0.01,13.80,424.01,99.99
2024-01-23 23:55,-4.93,0.00,748.80,0.01,225.00,331.30,0.10,190.60,7.55,373.00,0.00,0.00,24.90,0.00,41.34,0.00,13.29,13.08,0.01,13.88,428.45,99.98
2024-01-24 00:00,-5.98,0.00,751.70,0.05,177.00,332.60,0.10,183.60,0.34,406.80,0.00,0.00,25.00,0.00,41.17,0.01,10.45,13.13,0.01,13.37,403.05,99.98
2024-01-24 00:05,-4.94,0.00,761.10,0.01,180.00,336.00,0.10,165.70,1.38,417.60,0.00,0.00,24.95,0.00,41.69,0.00,10.63,13.26,0.01,12.07,392.10,99.98
2024-01-24 00:10,-0.03,0.00,786.40,0.01,179.00,323.90,0.09,138.70,1.19,415.00,0.00,0.00,24.90,0.00,43.11,0.00,10.57,12.79,0.01,10.10,379.64,99.98
2024-01-24 00:15,-0.10,0.00,829.60,0.01,179.00,323.90,0.09,130.70,0.67,392.30,0.00,0.00,24.85,0.00,45.12,0.00,10.57,12.79,0.01,9.52,384.42,99.98
2024-01-24 00:20,-0.06,0.00,762.60,0.01,180.00,325.20,0.10,184.40,2.71,391.70,0.00,0.00,24.80,0.00,41.04,0.00,10.63,12.84,0.01,13.43,408.54,99.99
2024-01-24 00:25,-4.49,0.00,735.80,0.01,182.00,320.50,0.09,191.40,0.31,413.50,0.00,0.00,24.75,0.00,39.51,0.00,10.75,12.65,0.01,13.94,404.56,99.98
2024-01-24 00:30,-14.19,0.00,720.20,0.01,175.00,321.20,0.09,168.40,0.36,450.60,0.00,0.00,24.70,0.00,38.44,0.00,10.33,12.68,0.01,12.27,379.56,99.98
2024-01-24 00:35,-22.45,0.00,766.10,0.01,181.00,322.50,0.09,100.10,0.52,477.60,0.00,0.00,24.83,0.00,41.24,0.00,10.69,12.73,0.01,7.29,340.71,53.40
2024-01-24 00:40,-7.46,0.00,779.30,0.01,170.00,334.60,0.10,91.63,10.89,452.00,0.00,0.00,24.97,0.00,42.49,0.00,10.04,13.21,0.01,6.67,339.11,99.98
2024-01-24 00:45,-0.54,0.00,822.70,0.01,116.00,323.20,0.10,117.90,0.04,468.10,0.00,0.00,25.10,0.00,44.17,0.00,6.85,12.76,0.01,8.59,330.11,99.98
2024-01-24 00:50,-3.56,0.00,754.60,0.01,116.00,322.50,0.09,143.00,0.08,494.90,0.00,0.00,25.23,0.00,40.20,0.00,6.85,12.73,0.01,10.42,334.47,99.98
2024-01-24 00:55,-14.24,0.00,784.80,0.01,116.00,323.20,0.10,147.80,0.10,497.80,0.00,0.00,25.37,0.00,42.37,0.00,6.85,12.76,0.01,10.76,335.97,99.98
2024-01-24 01:00,-21.68,0.00,740.20,0.01,122.00,329.90,0.10,159.60,1.34,505.10,0.00,0.00,25.50,0.00,40.16,0.00,7.20,13.02,0.01,11.63,341.98,90.09
2024-01-24 01:05,-4.31,0.00,796.10,0.01,114.00,323.90,0.10,86.56,3.51,509.20,0.00,0.00,25.43,0.00,43.37,0.00,6.73,12.79,0.01,6.30,298.86,165.50
2024-01-24 01:10,0.00,0.00,732.50,0.01,164.00,333.30,0.10,18.74,21.96,537.10,0.00,0.00,25.37,0.00,39.72,0.00,9.68,13.16,0.01,1.36,270.28,99.99
2024-01-24 01:15,-2.49,0.00,762.50,0.01,163.00,326.60,0.09,9.66,0.57,552.20,0.00,0.00,25.30,0.00,41.40,0.00,9.63,12.89,0.01,0.70,264.91,90.09
2024-01-24 01:20,-7.79,0.00,788.30,0.01,127.00,325.90,0.09,8.84,0.11,560.40,0.00,0.00,25.23,0.00,42.50,0.00,7.50,12.86,0.01,0.64,246.62,90.09
2024-01-24 01:25,-17.58,0.00,783.70,0.01,117.00,327.20,0.10,0.00,0.26,572.90,0.00,0.00,25.17,0.00,41.75,0.00,6.91,12.92,0.01,0.00,233.95,52.12
2024-01-24 01:30,-17.76,0.00,735.50,0.01,113.00,323.20,0.10,0.00,0.11,608.70,0.00,0.00,25.10,0.00,39.21,0.00,6.67,12.76,0.01,0.00,223.21,44.67
2024-01-24 01:35,-17.52,0.00,741.00,0.01,119.00,326.60,0.10,0.00,0.04,596.10,0.00,0.00,25.03,0.00,39.50,0.00,7.03,12.89,0.01,0.00,229.50,64.99
2024-01-24 01:40,-16.29,0.00,780.20,0.01,86.00,332.60,0.09,0.00,3.09,581.40,0.00,0.00,24.97,0.00,41.20,0.00,5.08,13.13,0.01,0.00,217.90,99.99
2024-01-24 01:45,-0.06,0.00,717.80,0.01,87.00,331.30,0.10,0.00,2.58,611.10,0.00,0.00,24.90,0.00,41.21,0.00,5.14,13.08,0.01,0.00,211.91,86.10
2024-01-24 01:50,-19.80,0.00,741.30,0.01,82.00,330.60,0.10,0.00,1.89,617.80,0.00,0.00,24.83,0.00,43.51,0.00,4.84,13.05,0.01,0.00,208.06,45.99
2024-01-24 01:55,-44.54,0.00,751.50,0.01,80.00,323.20,0.09,0.00,0.00,628.50,0.00,0.00,24.77,0.00,44.81,0.00,4.72,12.76,0.01,0.00,203.43,45.99
2024-01-24 02:00,-96.63,0.00,799.40,0.00,80.00,323.90,0.10,0.00,0.00,643.30,0.00,0.00,24.70,0.00,47.76,0.00,4.72,12.79,0.01,0.00,200.76,55.27
2024-01-24 02:05,-111.30,0.00,853.10,0.01,85.00,336.00,0.09,0.00,0.14,573.30,0.00,0.00,24.78,0.00,51.00,0.00,5.02,13.26,0.01,0.00,220.65,139.40
2024-01-24 02:10,-73.92,0.00,682.10,0.01,123.00,331.30,0.10,0.00,2.80,677.50,0.00,0.00,24.87,0.00,40.09,0.00,7.26,13.08,0.01,0.00,215.22,99.99
2024-01-24 02:15,-111.70,0.00,631.90,0.01,108.00,321.90,0.09,0.00,0.07,756.40,0.00,0.00,24.95,0.00,35.48,0.00,6.38,12.71,0.01,0.00,193.13,-30.00
2024-01-24 02:20,-75.88,0.00,530.20,0.01,87.00,326.60,0.09,0.00,0.00,820.30,0.00,0.00,25.03,0.00,30.54,0.00,5.14,12.89,0.01,0.00,175.38,26.94
2024-01-24 02:25,-160.10,0.00,410.00,0.01,80.00,325.90,0.10,0.00,0.00,1015.00,0.00,0.00,25.12,0.00,23.09,0.00,4.72,12.86,0.01,0.00,148.56,26.08
2024-01-24 02:30,-89.60,0.00,373.20,0.01,81.00,327.90,0.10,0.00,0.00,996.10,0.00,0.00,25.20,0.00,21.19,0.00,4.78,12.94,0.01,0.00,151.43,45.86
2024-01-24 02:35,-158.20,0.00,235.60,0.01,80.00,325.90,0.10,0.00,0.03,1215.00,0.00,0.00,24.99,0.00,13.64,0.00,4.72,12.86,0.01,0.00,130.23,24.72
2024-01-24 02:40,-91.70,0.00,60.48,0.01,80.00,323.90,0.10,0.00,0.00,1331.00,0.00,0.00,24.77,0.00,3.48,0.00,4.72,12.79,0.01,0.00,121.19,9.83
2024-01-24 02:45,-161.10,0.00,200.00,0.01,80.00,323.90,0.09,0.00,0.00,1250.00,0.00,0.00,24.56,0.00,11.43,0.00,4.72,12.79,0.01,0.00,127.12,20.66
2024-01-24 02:50,-106.60,0.00,206.70,0.01,80.00,323.20,0.09,0.00,0.00,1173.00,0.00,0.00,24.35,0.00,11.39,0.00,4.72,12.76,0.01,0.00,133.16,10.27
2024-01-24 02:55,-165.90,0.00,233.40,0.01,81.00,324.60,0.10,0.00,0.00,1210.00,0.00,0.00,24.13,0.00,12.75,0.00,4.78,12.81,0.01,0.00,130.73,0.02
2024-01-24 03:00,-126.40,0.00,216.80,0.01,89.00,336.60,0.10,0.00,0.00,1165.00,0.00,0.00,23.92,0.00,12.12,0.00,5.25,13.29,0.01,0.00,139.96,25.36
