date,Battery (Charging) -  MW,Exports -  MW,Imports -  MW,Distillate -  MW,Gas (Steam) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Gas (Reciprocating) -  MW,Battery (Discharging) -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2023-10-28 11:10,-104.20,-368.60,0.00,0.05,41.00,0.00,29.74,0.00,0.00,655.20,13.85,1484.67,25.82,0.00,-92.97
2023-10-28 11:15,-57.49,-468.00,0.00,0.08,42.00,0.00,30.06,0.00,0.00,688.80,13.97,1495.00,25.97,0.00,-68.20
2023-10-28 11:20,-51.78,-527.10,0.00,0.05,40.00,0.00,29.45,0.00,0.15,716.10,13.94,1505.33,26.13,0.00,-113.20
2023-10-28 11:25,-62.64,-462.30,0.00,0.05,40.00,0.00,29.58,0.00,1.95,662.50,13.93,1515.67,26.29,0.00,-105.50
2023-10-28 11:30,-48.32,-435.40,0.00,0.05,43.00,0.00,31.04,0.00,6.80,596.20,13.86,1526.00,26.45,0.00,-62.57
2023-10-28 11:35,-49.43,-471.60,0.00,0.05,41.00,0.00,30.00,0.00,2.25,650.70,13.91,1532.83,26.51,0.00,-65.80
2023-10-28 11:40,-50.11,-543.50,0.00,0.08,40.00,0.00,30.30,0.00,2.85,695.30,13.85,1539.67,26.57,0.00,-99.99
2023-10-28 11:45,-50.68,-523.40,0.00,0.08,40.00,0.00,29.88,0.00,0.90,677.10,14.03,1546.50,26.63,0.00,-115.00
2023-10-28 11:50,-51.30,-497.20,0.00,0.08,40.00,0.00,29.49,0.00,0.30,616.40,13.97,1553.33,26.68,0.00,-59.99
2023-10-28 11:55,-29.77,-585.50,0.00,0.08,39.00,0.00,29.41,0.00,0.00,669.50,20.48,1560.17,26.74,0.00,-60.23
2023-10-28 12:00,-43.77,-590.70,0.00,0.08,43.00,0.00,30.56,0.00,2.70,658.40,14.48,1567.00,26.80,0.00,-115.00
2023-10-28 12:05,-59.77,-497.40,0.00,0.05,39.00,0.00,29.71,0.00,0.00,608.40,13.92,1567.67,26.93,0.00,-59.98
2023-10-28 12:10,-0.13,-691.10,0.00,0.08,42.00,0.00,30.86,0.00,43.61,699.50,24.10,1568.33,27.05,0.00,-59.98
2023-10-28 12:15,-11.64,-644.90,0.00,0.08,40.00,0.00,30.30,0.00,0.00,702.50,24.66,1569.00,27.18,0.00,-59.98
2023-10-28 12:20,-0.01,-658.90,0.00,0.08,41.00,0.00,30.35,0.00,1.14,695.60,24.54,1569.67,27.30,0.00,-55.00
2023-10-28 12:25,-3.25,-732.40,0.00,-0.02,40.00,0.00,29.03,0.00,0.00,743.70,43.62,1570.33,27.43,0.00,-59.98
2023-10-28 12:30,-0.06,-639.80,0.00,-0.02,41.00,0.00,29.66,0.00,0.87,666.80,27.47,1571.00,27.55,0.00,-59.98
2023-10-28 12:35,-11.15,-692.10,0.00,0.08,40.00,0.00,28.04,0.00,0.00,716.90,24.93,1572.83,27.48,0.00,-60.23
2023-10-28 12:40,-33.63,-577.20,0.00,0.08,40.00,0.00,29.58,0.00,0.90,630.10,14.26,1574.67,27.42,0.00,-97.30
2023-10-28 12:45,-49.95,-567.10,0.00,0.08,41.00,0.00,30.05,0.00,0.20,641.20,13.85,1576.50,27.35,0.00,-59.99
2023-10-28 12:50,-3.27,-639.10,0.00,0.08,40.00,0.00,29.79,0.00,0.00,653.30,23.70,1578.33,27.28,0.00,-59.98
2023-10-28 12:55,-16.56,-690.30,0.00,0.08,40.00,0.00,29.36,0.00,0.00,729.30,25.07,1580.17,27.22,0.00,-59.99
2023-10-28 13:00,-8.95,-632.60,0.00,0.08,41.00,0.00,30.51,0.00,0.76,656.90,20.87,1582.00,27.15,0.00,-99.99
2023-10-28 13:05,-51.13,-513.90,0.00,0.08,40.00,0.00,30.30,0.00,0.00,588.70,14.20,1578.67,27.26,0.00,-69.90
2023-10-28 13:10,-46.27,-550.50,0.00,0.08,43.00,0.00,30.01,0.00,2.65,598.60,13.99,1575.33,27.37,0.00,-59.98
2023-10-28 13:15,-27.62,-665.80,0.00,0.08,40.00,0.00,29.61,0.00,0.00,704.60,24.45,1572.00,27.47,0.00,-120.20
2023-10-28 13:20,-102.20,-408.70,0.00,0.08,42.00,0.00,29.84,0.00,0.00,516.50,14.56,1568.67,27.58,0.00,-59.99
2023-10-28 13:25,-0.65,-618.00,0.00,0.08,41.00,0.00,30.81,0.00,5.76,643.10,14.26,1565.33,27.69,0.00,-59.98
2023-10-28 13:30,-0.06,-650.80,0.00,0.08,43.00,0.00,30.65,0.00,5.66,661.60,24.44,1562.00,27.80,0.00,-60.23
2023-10-28 13:35,-0.13,-561.10,0.00,0.08,42.00,0.00,30.86,0.00,15.09,565.70,14.13,1556.83,27.40,0.00,-59.98
2023-10-28 13:40,-0.25,-620.20,0.00,0.08,43.00,0.00,29.87,0.00,3.41,636.40,24.26,1551.67,27.00,0.00,-55.00
2023-10-28 13:45,-0.58,-664.00,0.00,0.08,40.00,0.00,29.36,0.00,0.19,675.90,36.54,1546.50,26.60,0.00,-59.99
2023-10-28 13:50,-0.12,-599.80,0.00,0.08,43.00,0.00,30.82,0.00,9.70,595.00,26.98,1541.33,26.20,0.00,-59.99
2023-10-28 13:55,-2.42,-563.90,0.00,0.08,40.00,0.00,29.07,0.00,0.00,599.70,20.34,1536.17,25.80,0.00,-163.10
2023-10-28 14:00,-197.20,-201.90,0.00,0.08,44.00,0.00,30.72,0.00,2.90,432.20,14.26,1531.00,25.40,0.00,-60.23
2023-10-28 14:05,-0.11,-478.70,0.00,0.08,43.00,0.00,30.77,0.00,5.50,517.80,14.62,1522.67,25.15,0.00,-92.97
2023-10-28 14:10,-34.98,-433.20,0.00,0.08,44.00,0.00,30.57,0.00,0.00,532.60,13.86,1514.33,24.90,0.00,-55.00
2023-10-28 14:15,-0.34,-578.60,0.00,0.08,43.00,0.00,30.95,0.00,4.43,631.30,31.85,1506.00,24.65,0.00,-59.99
2023-10-28 14:20,-5.40,-497.70,0.00,0.08,41.00,0.00,29.54,0.00,2.19,580.10,27.09,1497.67,24.40,0.00,-64.83
2023-10-28 14:25,-26.44,-400.00,0.00,0.08,40.00,0.00,28.66,0.00,0.00,525.40,14.89,1489.33,24.15,0.00,-60.23
2023-10-28 14:30,-34.34,-362.10,0.00,0.08,40.00,0.00,28.37,0.00,0.00,510.70,13.93,1481.00,23.90,0.00,-59.99
2023-10-28 14:35,-25.24,-418.20,0.00,0.08,40.00,0.00,29.24,0.00,0.00,559.30,22.48,1466.17,23.60,0.00,-60.23
2023-10-28 14:40,-5.09,-359.20,0.00,0.08,42.00,0.00,30.52,0.00,0.00,508.10,14.73,1451.33,23.30,0.00,-94.73
2023-10-28 14:45,-19.61,-336.90,0.00,0.08,44.00,0.00,30.57,0.00,19.60,486.90,13.77,1436.50,23.00,0.00,-59.98
2023-10-28 14:50,-0.94,-388.00,0.00,0.08,40.00,0.00,30.00,0.00,0.02,542.60,22.95,1421.67,22.70,0.00,-59.98
2023-10-28 14:55,-1.65,-396.10,0.00,0.08,39.00,0.00,29.45,0.00,0.00,565.60,28.38,1406.83,22.40,0.00,-59.98
2023-10-28 15:00,-0.14,-380.40,0.00,0.08,42.00,0.00,31.25,0.00,6.35,550.10,24.98,1392.00,22.10,0.00,-59.98
2023-10-28 15:05,-0.77,-397.10,0.00,0.08,41.00,0.00,30.18,0.00,1.87,579.40,24.84,1376.17,22.20,0.00,-59.99
2023-10-28 15:10,-0.02,-351.40,0.00,0.08,43.00,0.00,30.95,0.00,9.74,515.30,74.36,1360.33,22.30,0.00,-59.98
2023-10-28 15:15,-0.02,-390.40,0.00,0.08,44.00,0.00,31.37,0.00,11.63,504.60,131.90,1344.50,22.40,0.00,-55.00
2023-10-28 15:20,-0.05,-466.40,0.00,0.08,44.00,0.00,29.92,0.00,39.28,562.10,153.40,1328.67,22.50,0.00,-104.50
2023-10-28 15:25,-25.04,-316.90,0.00,0.08,40.00,0.00,29.84,0.00,9.70,494.70,126.00,1312.83,22.60,0.00,-59.98
2023-10-28 15:30,-0.99,-304.30,0.00,0.08,42.00,0.00,29.97,0.00,6.03,481.80,131.10,1297.00,22.70,0.00,-93.15
2023-10-28 15:35,-25.45,-247.90,0.00,0.08,40.00,0.00,29.80,0.00,0.00,485.20,123.90,1275.83,22.77,0.00,-50.00
2023-10-28 15:40,-0.08,-368.10,0.00,0.08,41.00,0.00,30.18,0.00,19.89,542.70,157.20,1254.67,22.83,0.00,-93.29
2023-10-28 15:45,-24.47,-237.80,0.00,0.08,43.00,0.00,30.27,0.00,27.20,481.20,127.40,1233.50,22.90,0.00,-51.68
2023-10-28 15:50,-0.07,-351.10,0.00,0.08,41.00,0.00,31.16,0.00,7.59,582.60,155.40,1212.33,22.97,0.00,-60.23
2023-10-28 15:55,-39.35,-198.90,0.00,0.08,41.00,0.00,29.52,0.00,0.00,466.80,194.70,1191.17,23.03,0.00,-56.02
2023-10-28 16:00,-17.94,-326.10,0.00,0.08,41.00,0.00,29.66,0.00,0.14,531.00,259.70,1170.00,23.10,0.00,-50.82
2023-10-28 16:05,-0.65,-303.60,0.00,0.08,40.00,0.00,29.45,0.00,0.00,512.50,277.80,1140.07,23.13,0.00,-57.54
2023-10-28 16:10,-30.20,-275.70,0.00,0.08,41.00,0.00,29.37,0.00,0.16,535.40,264.90,1110.13,23.17,0.00,-57.53
2023-10-28 16:15,-11.22,-261.30,0.00,0.08,42.00,0.00,29.73,0.00,2.09,514.30,261.10,1080.20,23.20,0.00,-64.68
2023-10-28 16:20,-18.15,-181.90,0.00,0.08,40.00,0.00,29.91,0.00,0.15,522.10,238.00,1050.27,23.23,0.00,-58.98
2023-10-28 16:25,-0.02,-223.60,0.00,0.05,40.00,0.00,29.87,0.00,7.63,539.40,259.10,1020.33,23.27,0.00,-59.98
2023-10-28 16:30,-0.09,-147.80,0.00,0.08,44.00,0.00,31.59,0.00,24.14,494.20,248.20,990.40,23.30,0.00,-52.73
2023-10-28 16:35,-0.19,-176.80,0.00,0.08,42.00,0.00,30.18,0.00,14.01,526.90,281.90,954.70,23.22,0.00,-51.91
2023-10-28 16:40,-19.38,-158.10,0.00,0.08,41.00,0.00,28.84,0.00,0.10,569.00,274.80,919.00,23.13,0.00,-53.00
2023-10-28 16:45,-42.45,-263.00,0.00,0.08,41.00,0.00,28.34,0.00,0.04,730.70,295.30,883.30,23.05,0.00,-52.45
2023-10-28 16:50,-4.70,-265.20,0.00,0.08,43.00,0.00,30.74,0.00,3.63,739.60,273.80,847.60,22.97,0.00,-51.58
2023-10-28 16:55,-1.03,-210.70,0.00,0.08,39.00,0.00,30.06,0.00,1.60,720.70,280.10,811.90,22.88,0.00,-51.42
2023-10-28 17:00,-0.05,-202.00,0.00,0.08,46.00,0.00,32.16,0.00,8.52,727.50,272.50,776.20,22.80,0.00,-45.08
2023-10-28 17:05,-2.67,-221.10,0.00,0.08,40.00,0.00,29.27,0.00,0.15,750.90,301.50,739.00,22.78,0.00,-41.96
2023-10-28 17:10,-15.45,-259.00,0.00,0.08,40.00,0.00,28.38,0.00,0.00,821.20,299.00,701.80,22.77,0.00,-44.02
2023-10-28 17:15,-7.48,-193.30,0.00,0.08,40.00,0.00,29.31,0.00,0.30,783.30,291.80,664.60,22.75,0.00,-54.18
2023-10-28 17:20,-0.10,-29.30,0.00,0.08,45.00,0.00,32.06,0.00,13.17,666.80,253.10,627.40,22.73,0.00,-54.75
2023-10-28 17:25,-0.14,0.00,33.98,0.08,44.00,0.00,31.04,0.00,44.41,640.30,243.20,590.20,22.72,0.00,-55.63
2023-10-28 17:30,-0.05,0.00,134.30,0.08,42.00,0.00,30.93,0.00,43.47,600.40,215.20,553.00,22.70,0.00,-45.52
2023-10-28 17:35,-31.58,0.00,111.80,0.08,41.00,0.00,30.65,0.00,0.07,686.20,238.10,515.92,22.53,0.00,-39.82
2023-10-28 17:40,-41.13,0.00,72.86,0.08,41.00,6.00,23.85,0.00,0.21,731.00,254.30,478.83,22.37,0.00,-19.56
2023-10-28 17:45,-4.59,0.00,66.24,0.08,42.00,2.42,0.08,0.00,3.54,771.40,232.60,441.75,22.20,0.00,9.03
2023-10-28 17:50,-48.20,0.00,130.90,0.08,41.00,31.28,0.05,0.00,0.99,750.40,214.80,404.67,22.03,0.00,9.26
2023-10-28 17:55,-2.22,0.00,157.90,0.08,41.00,15.84,0.10,0.00,6.25,756.60,194.50,367.58,21.87,0.00,30.35
2023-10-28 18:00,-0.09,0.00,220.20,0.08,41.00,0.00,0.10,0.00,0.49,754.60,175.50,330.50,21.70,0.00,56.45
2023-10-28 18:05,-0.02,0.00,237.10,0.05,41.00,0.00,0.09,0.00,8.74,776.90,154.50,302.58,21.62,0.00,79.20
2023-10-28 18:10,-5.96,0.00,278.70,0.05,40.00,0.00,0.10,0.00,5.25,787.10,137.20,274.67,21.53,0.00,54.77
2023-10-28 18:15,-0.05,0.00,358.90,0.08,40.00,0.00,0.10,0.00,12.06,767.70,118.20,246.75,21.45,0.00,77.93
2023-10-28 18:20,-0.51,0.00,328.90,0.08,40.00,4.43,0.27,0.00,2.70,825.20,98.17,218.83,21.37,0.00,81.92
2023-10-28 18:25,-2.03,0.00,292.00,0.08,40.00,5.78,0.09,0.00,0.75,892.60,83.50,190.92,21.28,0.00,57.36
2023-10-28 18:30,-0.22,0.00,319.80,0.08,40.00,5.78,0.09,0.00,16.40,888.80,64.73,163.00,21.20,0.00,57.48
2023-10-28 18:35,-2.58,0.00,312.10,0.05,40.00,35.98,0.09,0.00,0.15,907.90,51.21,143.39,20.78,0.00,52.86
2023-10-28 18:40,-0.36,0.00,344.00,0.05,40.00,35.98,0.09,0.00,4.25,910.70,36.72,123.78,20.37,0.00,33.35
2023-10-28 18:45,-0.15,0.00,319.30,0.05,41.00,66.18,0.10,0.00,21.72,917.40,27.70,104.17,19.95,0.00,53.17
2023-10-28 18:50,-0.10,0.00,386.90,0.05,40.00,65.50,0.10,0.00,17.94,885.50,12.03,84.56,19.53,0.00,54.28
2023-10-28 18:55,-0.02,0.00,451.60,0.05,42.00,66.18,0.10,0.00,16.19,869.90,7.88,64.95,19.12,0.00,61.27
2023-10-28 19:00,-0.08,0.00,393.50,0.05,42.00,102.40,0.10,0.00,19.80,868.60,4.69,45.34,18.70,0.00,58.95
2023-10-28 19:05,-1.02,0.00,341.10,0.05,40.00,156.10,0.10,0.00,13.15,890.50,2.89,38.03,18.38,0.00,54.06
2023-10-28 19:10,-0.02,0.00,332.20,0.05,40.00,160.10,0.10,0.00,6.81,896.00,1.21,30.71,18.07,0.00,55.16
2023-10-28 19:15,-1.24,0.00,326.60,0.05,39.00,162.10,0.10,0.00,5.41,899.20,0.23,23.40,17.75,0.00,52.17
2023-10-28 19:20,-0.02,0.00,367.70,0.05,40.00,163.50,0.10,0.00,3.48,884.90,0.03,16.08,17.43,0.00,54.31
2023-10-28 19:25,-0.02,0.00,348.90,0.05,40.00,162.80,0.09,0.00,14.65,891.60,0.01,8.77,17.12,0.00,55.19
2023-10-28 19:30,-0.02,0.00,376.80,0.05,40.00,164.20,0.09,0.00,20.04,882.40,0.00,1.45,16.80,0.00,56.28
2023-10-28 19:35,-0.02,0.00,399.10,0.05,40.00,162.80,0.10,0.00,11.24,869.70,0.00,1.21,16.57,0.00,54.89
2023-10-28 19:40,-3.91,0.00,352.20,-0.05,40.00,163.50,0.10,0.00,75.29,840.70,0.00,0.97,16.33,0.00,52.88
2023-10-28 19:45,-0.01,0.00,310.30,0.05,42.00,168.20,0.27,0.00,92.02,832.90,0.00,0.73,16.10,0.00,56.21
2023-10-28 19:50,-0.02,0.00,317.60,0.01,40.00,163.50,0.10,0.00,79.72,843.50,0.00,0.48,15.87,0.00,54.10
2023-10-28 19:55,-0.02,0.00,328.70,0.01,41.00,166.20,0.10,0.00,83.83,833.20,0.00,0.24,15.63,0.00,55.15
2023-10-28 20:00,-0.02,0.00,343.00,0.01,41.00,162.10,0.09,0.00,79.63,829.60,0.00,0.00,15.40,0.00,56.54
2023-10-28 20:05,-0.02,0.00,333.30,0.01,40.00,165.50,0.10,0.00,81.89,814.40,0.00,0.00,15.23,0.00,54.36
2023-10-28 20:10,-0.02,0.00,299.70,0.01,43.00,207.10,0.10,0.00,101.80,786.30,0.00,0.00,15.07,0.00,57.81
2023-10-28 20:15,-0.02,0.00,297.50,0.01,41.00,248.70,0.10,0.00,101.10,746.10,0.00,0.00,14.90,0.00,63.44
2023-10-28 20:20,-0.02,0.00,306.40,0.01,40.00,244.00,0.10,0.00,92.00,743.40,0.00,0.00,14.73,0.00,59.97
2023-10-28 20:25,-0.02,0.00,344.40,0.01,40.00,241.30,0.10,0.00,78.39,721.20,0.00,0.00,14.57,0.00,52.67
2023-10-28 20:30,-0.02,0.00,324.30,0.01,42.00,273.50,0.10,0.00,80.45,715.00,0.00,0.00,14.40,0.00,54.36
2023-10-28 20:35,-0.02,0.00,248.40,0.00,40.00,311.10,0.27,0.00,79.55,717.90,0.00,0.00,14.28,0.00,52.37
2023-10-28 20:40,-0.32,0.00,223.70,0.00,40.00,347.40,0.10,0.00,77.28,706.70,0.00,0.00,14.17,0.00,49.36
2023-10-28 20:45,-0.10,0.00,214.80,0.00,40.00,346.00,0.10,0.00,87.75,704.70,0.00,0.00,14.05,0.00,48.90
2023-10-28 20:50,-0.09,0.00,240.50,0.00,40.00,350.70,0.09,0.00,83.25,676.00,0.00,0.00,13.93,0.00,53.56
2023-10-28 20:55,-0.02,0.00,260.60,0.00,40.00,346.70,0.09,0.00,77.18,663.20,0.00,0.00,13.82,0.00,53.83
2023-10-28 21:00,-0.02,0.00,210.30,-0.10,42.00,355.40,0.10,0.00,107.50,666.10,0.00,0.00,13.70,0.00,55.87
2023-10-28 21:05,-0.02,0.00,224.90,-0.10,41.00,350.70,0.10,0.00,84.60,660.70,0.00,0.00,13.67,0.00,74.24
2023-10-28 21:10,-0.02,0.00,222.60,-0.10,40.00,352.70,0.10,0.00,100.70,648.10,0.00,0.00,13.63,0.00,63.35
2023-10-28 21:15,-0.02,0.00,236.00,-0.10,41.00,351.40,0.09,0.00,107.80,621.80,0.00,0.00,13.60,0.00,63.80
2023-10-28 21:20,-0.01,0.00,288.50,-0.10,41.00,351.40,0.09,0.00,83.64,581.30,0.00,0.00,13.57,0.00,64.12
2023-10-28 21:25,-0.01,0.00,302.10,-0.10,40.00,346.00,0.10,0.00,85.31,568.80,0.00,0.00,13.53,0.00,57.95
2023-10-28 21:30,-0.02,0.00,278.50,-0.10,42.00,350.70,0.10,0.00,98.49,578.70,0.00,0.00,13.50,0.00,78.30
2023-10-28 21:35,-0.02,0.00,363.40,-0.10,42.00,356.80,0.10,0.00,7.78,575.60,0.00,0.00,13.32,0.00,59.94
2023-10-28 21:40,-0.05,0.00,377.90,-0.10,41.00,344.70,0.10,0.00,8.20,590.20,0.00,0.00,13.13,0.00,67.01
2023-10-28 21:45,-0.21,0.00,346.70,-0.10,40.00,349.40,0.10,0.00,13.03,580.80,0.00,0.00,12.95,0.00,61.46
2023-10-28 21:50,-0.18,0.00,375.70,0.00,40.00,348.00,0.10,0.00,1.08,564.90,0.00,0.00,12.77,0.00,61.47
2023-10-28 21:55,-0.11,0.00,369.00,-0.10,40.00,344.70,0.10,0.00,1.55,567.00,0.00,0.00,12.58,0.00,59.39
2023-10-28 22:00,-0.28,0.00,376.80,-0.10,39.00,349.40,0.09,0.00,2.51,552.60,0.00,0.00,12.40,0.00,60.46
2023-10-28 22:05,-3.52,0.00,398.00,-0.10,40.00,346.00,0.10,0.00,0.00,542.10,0.00,0.00,12.30,0.00,57.72
2023-10-28 22:10,-0.20,0.00,321.00,0.00,44.00,360.80,0.09,0.00,29.36,537.80,0.00,0.00,12.20,0.00,91.89
2023-10-28 22:15,-0.14,0.00,370.10,0.00,41.00,354.80,0.10,0.00,16.78,516.20,0.00,0.00,12.10,0.00,92.81
2023-10-28 22:20,-1.78,0.00,405.80,0.00,40.00,346.00,0.10,0.00,0.00,510.70,0.00,0.00,12.00,0.00,56.31
2023-10-28 22:25,-0.07,0.00,409.20,0.00,41.00,354.10,0.10,0.00,4.66,486.20,0.00,0.00,11.90,0.00,70.88
2023-10-28 22:30,-0.07,0.00,393.00,-0.10,41.00,352.10,0.10,0.00,17.73,475.30,0.00,0.00,11.80,0.00,93.27
2023-10-28 22:35,-0.03,0.00,427.10,-0.10,41.00,351.40,0.09,0.00,9.38,455.10,0.00,0.00,11.75,0.00,72.40
2023-10-28 22:40,-0.02,0.00,447.20,-0.10,41.00,347.40,0.09,0.00,9.24,426.60,0.00,0.00,11.70,0.00,72.64
2023-10-28 22:45,-0.09,0.00,462.90,-0.10,42.00,357.40,0.10,0.00,11.23,409.50,0.00,0.00,11.65,0.00,95.14
2023-10-28 22:50,-0.22,0.00,478.50,-0.10,44.00,361.50,0.09,0.00,15.25,381.00,0.00,0.00,11.60,0.00,101.70
2023-10-28 22:55,-0.15,0.00,507.50,-0.10,40.00,351.40,0.09,0.00,6.65,367.80,0.00,0.00,11.55,0.00,99.28
2023-10-28 23:00,-0.17,0.00,533.20,-0.10,40.00,350.10,0.10,0.00,9.35,336.00,0.00,0.00,11.50,0.00,102.60
2023-10-28 23:05,-0.13,0.00,553.40,-0.10,40.00,355.40,0.10,0.00,5.47,325.30,0.00,0.00,11.45,0.00,103.90
2023-10-28 23:10,-0.06,0.00,528.80,-0.10,43.00,359.40,0.09,0.00,20.51,304.00,0.00,0.00,11.40,0.00,132.80
2023-10-28 23:15,-0.01,0.00,556.80,-0.10,40.00,369.50,0.10,0.00,27.41,282.20,0.00,0.00,11.35,0.00,154.70
2023-10-28 23:20,-0.12,0.00,555.80,-0.10,40.00,364.10,0.10,0.00,44.64,265.50,0.00,0.00,11.30,0.00,137.80
2023-10-28 23:25,-0.02,0.00,572.50,-0.10,41.00,368.80,0.10,0.00,22.14,264.80,0.00,0.00,11.25,0.00,182.00
2023-10-28 23:30,-4.93,0.00,592.70,-0.10,40.00,401.70,0.10,0.00,0.90,244.20,0.00,0.00,11.20,0.00,173.40
2023-10-28 23:35,-0.04,0.00,523.50,0.00,43.00,378.20,0.10,73.32,40.30,228.50,0.00,0.00,11.07,0.00,173.40
2023-10-28 23:40,-0.24,0.00,567.10,-0.10,40.00,386.30,29.73,70.77,1.04,224.40,0.00,0.00,10.93,0.00,152.60
2023-10-28 23:45,-0.51,0.00,522.70,0.00,40.00,366.80,29.32,70.05,81.65,213.80,0.00,0.00,10.80,0.00,141.40
2023-10-28 23:50,-0.02,0.00,544.70,0.00,42.00,374.90,30.51,73.21,56.71,204.90,0.00,0.00,10.67,0.00,180.40
2023-10-28 23:55,-0.07,0.00,490.60,0.00,43.00,416.50,30.74,153.00,10.36,189.20,0.00,0.00,10.53,0.00,137.80
2023-10-29 00:00,-0.12,0.00,629.50,0.00,40.00,380.30,29.82,71.70,8.59,180.70,0.00,0.00,10.40,0.00,144.70
2023-10-29 00:05,-0.56,0.00,636.10,0.00,40.00,364.80,29.16,72.24,27.80,174.30,0.00,0.00,10.37,0.00,144.10
2023-10-29 00:10,-0.08,0.00,599.40,-0.10,44.00,409.10,31.05,74.69,11.66,177.70,0.00,0.00,10.33,0.00,176.00
2023-10-29 00:15,-0.51,0.00,541.20,0.00,40.00,446.70,29.69,92.29,0.10,181.70,0.00,0.00,10.30,0.00,118.40
2023-10-29 00:20,-0.31,0.00,620.50,-0.10,42.00,415.10,29.63,72.76,0.91,178.60,0.00,0.00,10.27,0.00,144.10
2023-10-29 00:25,-0.13,0.00,632.80,-0.10,40.00,415.10,29.46,71.89,0.14,164.20,0.00,0.00,10.23,0.00,153.90
2023-10-29 00:30,-0.10,0.00,575.80,-0.10,41.00,421.20,29.88,72.54,68.53,153.40,0.00,0.00,10.20,0.00,154.70
2023-10-29 00:35,-0.39,0.00,595.90,-0.10,40.00,414.50,29.26,72.11,82.55,145.60,0.00,0.00,10.18,0.00,160.00
2023-10-29 00:40,-0.09,0.00,690.60,-0.10,40.00,415.10,5.28,11.41,83.72,131.30,0.00,0.00,10.17,0.00,201.60
2023-10-29 00:45,-0.09,0.00,633.00,-0.10,44.00,452.70,6.57,9.43,90.03,132.40,0.00,0.00,10.15,0.00,205.40
2023-10-29 00:50,-0.10,0.00,726.80,-0.10,40.00,442.00,5.30,0.00,45.62,142.90,0.00,0.00,10.13,0.00,173.40
2023-10-29 00:55,-0.08,0.00,714.50,-0.10,40.00,440.70,5.91,0.00,13.52,164.10,0.00,0.00,10.12,0.00,211.30
2023-10-29 01:00,-0.90,0.00,686.60,-0.10,42.00,450.70,6.05,0.00,1.35,196.60,0.00,0.00,10.10,0.00,173.40
2023-10-29 01:05,-3.37,0.00,670.90,-0.10,41.00,427.20,6.08,0.00,1.06,217.10,0.00,0.00,10.07,0.00,131.00
2023-10-29 01:10,-0.11,0.00,623.90,-0.10,41.00,417.20,6.14,0.00,8.13,244.50,0.00,0.00,10.03,0.00,84.84
2023-10-29 01:15,-0.02,0.00,641.70,-0.10,44.00,389.00,0.09,0.00,9.91,252.70,0.00,0.00,10.00,0.00,203.40
2023-10-29 01:20,-0.11,0.00,580.50,0.00,43.00,425.90,0.10,0.00,5.40,260.40,0.00,0.00,9.97,0.00,173.40
2023-10-29 01:25,-5.43,0.00,568.10,0.00,40.00,429.20,0.10,0.00,0.00,291.70,0.00,0.00,9.93,0.00,73.34
2023-10-29 01:30,-0.11,0.00,568.50,0.00,42.00,403.10,0.09,0.00,1.12,310.10,0.00,0.00,9.90,0.00,135.30
2023-10-29 01:35,-0.23,0.00,536.80,-0.10,43.00,418.50,0.09,0.00,9.20,299.20,0.00,0.00,9.90,0.00,173.40
2023-10-29 01:40,-0.06,0.00,558.30,-0.10,44.00,430.60,0.10,0.00,21.95,281.60,0.00,0.00,9.90,0.00,193.20
2023-10-29 01:45,-0.09,0.00,587.10,-0.10,41.00,437.30,0.10,0.00,2.37,274.00,0.00,0.00,9.90,0.00,110.40
2023-10-29 01:50,-0.29,0.00,631.60,-0.10,41.00,399.00,0.10,0.00,3.12,251.50,0.00,0.00,9.90,0.00,118.40
2023-10-29 01:55,-0.28,0.00,612.70,-0.10,43.00,415.80,0.10,0.00,14.04,242.10,0.00,0.00,9.90,0.00,127.10
2023-10-29 02:00,-0.75,0.00,664.10,0.00,40.00,400.40,0.10,0.00,0.50,230.10,0.00,0.00,9.90,0.00,173.40
2023-10-29 02:05,-0.11,0.00,620.60,-0.10,42.00,415.80,0.10,0.00,12.09,222.20,0.00,0.00,9.90,0.00,173.40
2023-10-29 02:10,-0.09,0.00,632.90,-0.10,41.00,407.80,0.10,0.00,6.05,211.20,0.00,0.00,9.90,0.00,173.40
2023-10-29 02:15,-0.62,0.00,627.30,-0.10,40.00,403.70,0.10,0.00,5.27,197.50,0.00,0.00,9.90,0.00,133.80
2023-10-29 02:20,-0.12,0.00,604.90,-0.10,41.00,407.10,0.09,0.00,4.04,190.80,0.00,0.00,9.90,0.00,133.10
2023-10-29 02:25,-0.11,0.00,623.90,-0.10,40.00,405.10,0.10,0.00,0.55,181.90,0.00,0.00,9.90,0.00,133.20
2023-10-29 02:30,-1.65,0.00,636.20,-0.10,40.00,398.40,0.10,0.00,0.15,173.00,0.00,0.00,9.90,0.00,80.25
2023-10-29 02:35,-1.16,0.00,667.40,-0.10,40.00,364.10,0.10,0.00,0.15,167.90,0.00,0.00,9.77,0.00,71.99
2023-10-29 02:40,-0.09,0.00,680.00,-0.10,43.00,363.50,0.10,0.00,2.52,160.70,0.00,0.00,9.63,0.00,74.69
2023-10-29 02:45,-0.08,0.00,680.80,-0.10,42.00,361.50,0.10,0.00,6.67,152.80,0.00,0.00,9.50,0.00,74.74
