date,Battery (Charging) -  MW,Exports -  MW,Imports -  MW,Distillate -  MW,Gas (Steam) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Gas (Reciprocating) -  MW,Battery (Discharging) -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2024-03-05 15:20,-6.84,0.00,329.90,0.00,91.00,34.34,65.62,16.46,37.63,145.20,436.30,1222.00,33.30,0.00,26.14,0.00,5.37,1.56,6.98,1.20,208.74,62.99
2024-03-05 15:25,-0.92,0.00,295.40,0.00,83.00,39.57,72.69,15.96,19.84,147.20,487.10,1206.50,33.40,0.00,22.77,0.00,4.90,1.80,7.72,1.16,194.46,61.28
2024-03-05 15:30,-4.16,0.00,424.90,0.00,80.00,47.61,73.15,15.66,0.05,139.20,425.90,1191.00,33.50,0.00,18.25,0.00,4.72,2.15,7.76,1.14,170.60,63.18
2024-03-05 15:35,-0.32,0.00,385.70,0.01,82.00,54.35,73.86,16.04,6.70,157.40,438.80,1168.00,33.47,0.00,29.96,0.00,4.84,2.45,7.84,1.17,233.02,55.27
2024-03-05 15:40,-6.24,0.00,399.10,0.01,81.00,93.71,58.44,10.53,8.50,206.00,439.50,1145.00,33.43,0.00,31.32,0.00,4.78,4.04,6.31,0.77,232.67,42.18
2024-03-05 15:45,-7.01,0.00,420.20,0.01,86.00,100.70,58.99,10.53,40.40,208.50,396.70,1122.00,33.40,0.00,33.08,0.00,5.08,4.36,6.37,0.77,244.49,51.59
2024-03-05 15:50,-6.13,0.00,488.20,0.01,91.00,138.00,65.36,11.26,48.17,191.70,344.90,1099.00,33.37,0.00,38.50,0.00,5.37,5.88,7.00,0.82,279.53,591.90
2024-03-05 15:55,-1.09,0.00,461.40,0.01,121.00,145.00,85.77,10.64,29.40,184.50,338.40,1076.00,33.33,0.00,35.89,0.00,7.14,6.19,9.00,0.77,288.89,230.00
2024-03-05 16:00,-0.42,0.00,513.90,0.01,150.00,152.50,63.39,10.33,30.00,166.90,329.20,1053.00,33.30,0.00,23.77,0.00,8.86,6.53,6.79,0.75,227.03,230.00
2024-03-05 16:05,-6.91,0.00,401.10,0.01,158.00,247.40,80.38,9.90,6.19,179.00,363.50,1025.02,33.27,0.00,30.58,0.00,9.33,10.31,8.45,0.72,289.28,71.48
2024-03-05 16:10,-0.93,0.00,372.00,0.01,128.00,255.50,119.40,10.13,0.91,247.10,369.70,997.03,33.23,0.00,28.50,0.00,7.56,10.67,11.36,0.74,282.50,71.61
2024-03-05 16:15,-19.90,0.00,270.30,0.01,121.00,265.00,108.80,10.35,18.24,314.20,442.20,969.05,33.20,0.00,20.31,0.00,7.14,11.08,10.72,0.75,240.12,60.94
2024-03-05 16:20,-32.74,0.00,314.80,0.01,111.00,265.70,101.40,10.10,0.00,336.60,448.60,941.07,33.17,0.00,22.83,0.00,6.55,11.15,10.13,0.74,247.07,59.41
2024-03-05 16:25,-0.78,0.00,323.60,0.05,128.00,306.40,105.00,10.86,39.54,301.00,372.30,913.08,33.13,0.00,24.43,0.01,7.56,12.90,10.48,0.79,269.69,62.84
2024-03-05 16:30,-0.31,0.00,306.90,0.05,125.00,351.70,63.69,10.50,51.35,348.70,338.90,885.10,33.10,0.00,14.56,0.01,7.38,14.74,6.83,0.76,214.14,73.49
2024-03-05 16:35,-0.33,0.00,408.20,0.05,122.00,381.00,63.37,10.41,32.12,328.30,289.30,848.23,33.07,0.00,29.07,0.01,7.20,15.93,6.80,0.76,288.91,104.80
2024-03-05 16:40,-5.59,0.00,517.50,0.05,114.00,362.30,61.89,10.16,1.72,329.50,282.60,811.37,33.03,0.00,35.92,0.01,6.73,15.11,6.65,0.74,314.59,106.60
2024-03-05 16:45,-0.42,0.00,464.90,0.05,130.00,380.30,65.82,10.94,76.64,323.00,276.10,774.50,33.00,0.00,31.88,0.01,7.68,15.87,7.06,0.80,303.58,174.80
2024-03-05 16:50,-0.28,0.00,466.00,0.05,130.00,419.10,65.38,10.91,89.26,303.50,269.50,737.63,32.97,0.00,31.37,0.01,7.68,17.41,7.01,0.79,309.61,174.80
2024-03-05 16:55,-0.34,0.00,572.80,0.05,116.00,437.30,62.21,10.25,68.31,297.00,245.00,700.77,32.93,0.00,38.93,0.01,6.85,18.08,6.68,0.75,340.92,174.80
2024-03-05 17:00,-0.32,0.00,588.30,0.05,128.00,492.70,63.80,10.76,119.10,271.60,227.90,663.90,32.90,0.00,29.50,0.01,7.56,20.25,6.85,0.78,303.74,216.30
2024-03-05 17:05,-0.45,0.00,582.50,0.05,159.00,544.70,89.29,10.42,119.10,272.10,215.60,609.48,32.67,0.00,38.96,0.01,9.39,22.31,8.42,0.76,368.26,139.40
2024-03-05 17:10,-33.94,0.00,577.10,0.05,131.00,530.90,113.50,158.00,46.68,299.90,203.00,555.07,32.43,0.00,38.03,0.01,7.74,21.77,11.31,11.51,420.08,170.00
2024-03-05 17:15,-12.87,0.00,631.30,0.05,112.00,526.50,101.50,192.80,2.00,344.40,190.10,500.65,32.20,0.00,41.36,0.01,6.61,21.58,9.36,14.04,430.98,118.20
2024-03-05 17:20,-16.45,0.00,521.80,0.05,118.00,534.90,176.20,196.00,13.07,378.90,159.90,446.23,31.97,0.00,34.28,0.01,6.97,21.93,13.33,14.27,430.83,170.00
2024-03-05 17:25,-10.62,0.00,487.50,0.05,112.00,526.50,207.10,193.80,2.02,389.90,164.50,391.82,31.73,0.00,31.23,0.01,6.61,21.59,15.28,14.12,432.56,173.40
2024-03-05 17:30,-2.11,0.00,462.70,0.05,117.00,544.50,226.00,193.90,9.53,388.30,159.00,337.40,31.50,0.00,24.26,0.01,6.91,22.29,16.48,14.12,414.06,174.80
2024-03-05 17:35,-0.44,0.00,347.80,0.08,115.00,592.20,229.20,194.80,70.39,399.30,134.90,320.57,31.32,0.00,22.50,0.01,6.79,24.30,16.65,14.19,421.53,176.00
2024-03-05 17:40,-14.44,0.00,390.30,0.08,112.00,598.50,241.10,99.86,97.92,409.50,136.60,303.73,31.13,0.00,25.10,0.01,6.61,24.62,17.77,7.27,411.19,164.80
2024-03-05 17:45,-1.26,0.00,481.90,0.08,118.00,573.40,223.30,95.75,30.62,431.20,117.40,286.90,30.95,0.00,31.35,0.01,6.97,23.63,16.68,6.97,435.81,174.80
2024-03-05 17:50,-11.12,0.00,471.80,0.08,114.00,602.80,217.40,93.45,26.25,419.80,119.00,270.07,30.77,0.00,30.96,0.01,6.73,24.79,16.30,6.81,442.07,170.50
2024-03-05 17:55,-3.25,0.00,503.10,0.08,126.00,580.00,218.30,99.37,26.99,421.20,106.50,253.23,30.58,0.00,32.78,0.01,7.44,23.89,16.39,7.24,451.62,241.90
2024-03-05 18:00,-3.96,0.00,290.60,0.05,153.00,602.50,267.60,202.90,88.95,399.80,99.64,236.40,30.40,0.00,16.63,0.01,9.03,24.78,19.42,14.78,434.57,176.00
2024-03-05 18:05,-0.09,0.00,326.50,0.05,130.00,604.80,268.20,180.70,104.40,388.30,80.00,217.98,30.22,0.00,21.21,0.01,7.68,24.87,19.48,13.16,450.63,174.80
2024-03-05 18:10,-0.26,0.00,424.80,0.05,118.00,603.50,280.30,95.25,143.60,374.40,65.33,199.57,30.03,0.00,27.63,0.01,6.97,24.81,20.66,6.94,453.08,176.00
2024-03-05 18:15,-0.48,0.00,308.90,0.05,131.00,607.30,280.80,182.30,153.80,376.70,49.45,181.15,29.85,0.00,20.34,0.01,7.74,24.96,20.71,13.28,459.88,176.00
2024-03-05 18:20,-0.02,0.00,226.50,0.05,143.00,607.80,282.10,184.90,188.40,382.60,54.81,162.73,29.67,0.00,14.92,0.01,8.44,24.98,20.82,13.46,444.07,176.10
2024-03-05 18:25,-0.50,0.00,231.80,0.05,174.00,608.10,278.60,186.50,161.10,389.90,46.66,144.32,29.48,0.00,15.24,0.01,10.27,24.99,20.53,13.58,457.27,380.00
2024-03-05 18:30,-0.32,0.00,273.20,26.95,225.00,609.10,281.00,207.20,31.56,403.80,33.46,125.90,29.30,0.00,17.73,3.35,13.29,25.03,20.71,15.09,515.33,380.00
2024-03-05 18:35,-0.15,0.00,264.60,3.94,261.00,609.60,280.50,207.70,32.45,402.80,26.37,111.58,29.28,0.00,18.04,0.49,15.41,25.06,20.68,15.13,517.05,194.30
2024-03-05 18:40,-0.50,0.00,223.30,0.05,302.00,607.30,279.50,202.00,17.92,408.70,20.69,97.26,29.27,0.00,15.21,0.01,17.83,24.98,20.57,14.71,518.79,176.00
2024-03-05 18:45,-0.80,0.00,186.10,0.05,310.00,609.10,282.50,206.90,16.04,432.90,22.65,82.94,29.25,0.00,12.41,0.01,18.30,25.05,20.85,15.07,512.12,176.00
2024-03-05 18:50,-0.28,0.00,262.90,0.05,269.00,650.60,276.30,133.20,10.80,451.60,16.21,68.62,29.23,0.00,17.47,0.01,15.88,25.75,20.25,9.70,499.63,176.00
2024-03-05 18:55,-0.29,0.00,239.10,0.05,227.00,656.70,281.00,165.80,12.26,459.00,10.38,54.30,29.22,0.00,15.83,0.01,13.40,25.99,20.70,12.08,501.62,176.00
2024-03-05 19:00,-0.19,0.00,259.60,0.05,188.00,660.50,292.90,130.20,47.71,457.30,5.92,39.98,29.20,0.00,17.14,0.01,11.10,26.15,21.84,9.48,494.07,176.00
2024-03-05 19:05,-0.59,0.00,227.40,0.05,207.00,649.90,291.40,180.70,10.32,460.60,4.03,33.65,29.05,0.00,15.39,0.01,12.22,25.72,21.70,13.16,512.65,176.00
2024-03-05 19:10,-0.29,0.00,268.40,0.05,171.00,654.90,262.00,181.80,13.07,470.40,2.02,27.33,28.90,0.00,17.92,0.01,10.10,25.93,18.81,13.24,503.28,176.00
2024-03-05 19:15,-2.22,0.00,286.40,0.05,125.00,650.40,262.00,199.30,10.85,488.30,0.85,21.00,28.75,0.00,19.08,0.01,7.38,25.75,18.79,14.52,502.62,170.00
2024-03-05 19:20,-0.20,0.00,298.50,0.05,119.00,607.40,235.20,208.30,26.57,504.20,0.24,14.67,28.60,0.00,19.97,0.01,7.03,24.04,17.14,15.17,496.66,170.00
2024-03-05 19:25,-0.22,0.00,312.00,0.05,122.00,613.60,236.00,203.50,27.70,502.00,0.01,8.35,28.45,0.00,21.14,0.01,7.20,24.29,17.21,14.82,501.75,176.00
2024-03-05 19:30,-0.21,0.00,292.60,0.05,124.00,632.40,236.90,204.80,7.47,493.00,0.00,2.02,28.30,0.00,19.97,0.01,7.32,25.71,17.21,14.91,512.55,176.00
2024-03-05 19:35,-0.36,0.00,256.10,0.05,141.00,637.00,237.00,207.00,7.41,506.40,0.00,1.68,28.12,0.00,17.66,0.01,8.33,26.15,17.23,15.08,508.42,142.70
2024-03-05 19:40,-0.34,0.00,272.20,0.05,187.00,592.20,219.20,205.30,8.24,503.80,0.00,1.35,27.93,0.00,18.70,0.01,11.04,24.40,16.15,14.95,514.30,140.40
2024-03-05 19:45,-0.76,0.00,255.00,0.05,199.00,585.40,218.70,206.80,6.22,517.70,0.00,1.01,27.75,0.00,17.65,0.01,11.75,24.13,16.11,15.06,511.02,138.20
2024-03-05 19:50,-0.19,0.00,192.50,0.05,210.00,597.00,217.20,209.40,18.14,553.00,0.00,0.67,27.57,0.00,13.32,0.01,12.40,24.58,15.96,15.25,489.64,143.00
2024-03-05 19:55,-1.47,0.00,159.70,0.05,196.00,583.50,216.40,205.30,0.31,608.30,0.00,0.34,27.38,0.00,11.15,0.01,11.57,24.06,15.88,14.96,473.22,121.10
2024-03-05 20:00,-0.33,0.00,100.80,0.05,196.00,585.70,217.40,207.00,4.01,624.30,0.00,0.00,27.20,0.00,7.11,0.01,11.57,24.14,15.97,15.08,458.16,102.00
2024-03-05 20:05,-0.19,0.00,94.04,0.05,200.00,580.00,218.50,209.00,7.13,649.90,0.00,0.00,27.28,0.00,6.63,0.01,11.81,23.92,16.06,15.22,451.27,137.80
2024-03-05 20:10,-0.19,0.00,200.40,0.05,203.00,584.30,183.40,97.32,5.22,645.50,0.00,0.00,27.37,0.00,14.00,0.01,11.99,24.09,12.81,7.09,437.63,138.40
2024-03-05 20:15,-0.29,0.00,222.60,0.05,198.00,581.70,182.10,96.33,4.09,643.10,0.00,0.00,27.45,0.00,15.77,0.01,11.69,23.99,12.69,7.02,442.99,142.10
2024-03-05 20:20,-0.34,0.00,193.50,0.05,197.00,578.60,182.40,95.96,4.81,646.00,0.00,0.00,27.53,0.00,13.65,0.01,11.63,23.87,12.71,6.99,435.33,110.20
2024-03-05 20:25,-2.51,0.00,201.70,0.05,195.00,576.70,181.70,94.03,3.91,665.70,0.00,0.00,27.62,0.00,14.31,0.01,11.51,23.79,12.63,6.85,432.68,104.70
2024-03-05 20:30,-2.87,0.00,165.60,0.05,197.00,578.20,182.90,96.24,0.80,667.30,0.00,0.00,27.70,0.00,11.79,0.01,11.63,23.85,12.75,7.01,426.70,95.90
2024-03-05 20:35,-0.23,0.00,224.90,0.05,164.00,544.40,183.90,97.55,3.75,661.10,0.00,0.00,27.58,0.00,16.07,0.01,9.68,22.52,12.85,7.11,435.67,106.60
2024-03-05 20:40,-0.14,0.00,200.20,0.05,121.00,574.00,183.60,95.03,0.95,674.10,0.00,0.00,27.47,0.00,14.25,0.01,7.14,23.69,12.79,6.92,420.61,105.30
2024-03-05 20:45,-0.17,0.00,217.00,0.05,118.00,575.60,183.40,95.93,0.62,651.80,0.00,0.00,27.35,0.00,15.59,0.01,6.97,23.75,12.77,6.99,430.37,95.90
2024-03-05 20:50,-0.14,0.00,239.40,0.05,125.00,539.20,184.20,97.38,0.91,660.80,0.00,0.00,27.23,0.00,17.31,0.01,7.38,22.18,12.86,7.09,434.24,95.90
2024-03-05 20:55,-3.51,0.00,262.80,0.01,119.00,529.80,183.70,95.86,1.20,649.70,0.00,0.00,27.12,0.00,19.19,0.00,7.03,21.74,12.80,6.98,442.13,92.70
2024-03-05 21:00,-5.08,0.00,310.90,0.01,122.00,483.90,184.20,98.37,0.33,642.70,0.00,0.00,27.00,0.00,22.67,0.00,7.20,19.92,12.87,7.17,456.08,92.70
2024-03-05 21:05,-5.25,0.00,346.60,0.05,117.00,465.40,183.30,95.09,0.26,614.70,0.00,0.00,27.05,0.00,25.25,0.01,6.91,19.20,12.78,6.93,469.32,95.90
2024-03-05 21:10,-0.79,0.00,326.50,0.01,124.00,476.40,184.30,96.68,1.60,605.10,0.00,0.00,27.10,0.00,24.09,0.00,7.32,19.63,12.88,7.04,469.50,95.90
2024-03-05 21:15,-4.66,0.00,340.40,0.01,117.00,503.20,183.30,96.41,0.20,575.30,0.00,0.00,27.15,0.00,25.02,0.00,6.91,20.68,12.79,7.02,479.83,94.12
2024-03-05 21:20,-5.74,0.00,342.20,0.01,117.00,466.00,182.90,94.61,0.33,572.60,0.00,0.00,27.20,0.00,25.05,0.00,6.91,19.22,12.75,6.89,480.16,75.44
2024-03-05 21:25,-10.62,0.00,313.10,0.01,124.00,471.10,185.00,96.89,1.12,582.50,0.00,0.00,27.25,0.00,22.85,0.00,7.32,19.42,12.94,7.06,473.64,103.00
2024-03-05 21:30,-15.08,0.00,393.50,0.01,119.00,540.50,130.90,16.83,0.19,582.40,0.00,0.00,27.30,0.00,28.50,0.00,7.03,22.30,9.29,1.23,463.80,95.90
2024-03-05 21:35,-2.32,0.00,397.00,0.01,117.00,497.30,130.60,10.09,0.38,590.20,0.00,0.00,27.33,0.00,28.62,0.00,6.91,20.50,9.25,0.73,455.23,100.80
2024-03-05 21:40,-21.50,0.00,440.20,0.01,119.00,553.90,68.31,9.72,0.00,579.70,0.00,0.00,27.37,0.00,31.93,0.00,7.03,22.82,5.88,0.71,468.99,100.00
2024-03-05 21:45,-21.19,0.00,461.70,0.01,120.00,547.60,50.13,0.00,0.00,569.90,0.00,0.00,27.40,0.00,33.42,0.00,7.09,22.52,4.91,0.00,471.71,100.00
2024-03-05 21:50,-48.33,0.00,518.60,0.01,120.00,548.90,50.28,0.00,0.00,565.60,0.00,0.00,27.43,0.00,37.53,0.00,7.09,22.56,4.92,0.00,492.94,96.97
2024-03-05 21:55,-54.82,0.00,501.90,0.01,114.00,560.70,49.17,0.00,0.00,562.30,0.00,0.00,27.47,0.00,36.57,0.00,6.73,23.14,4.81,0.00,493.30,77.32
2024-03-05 22:00,-44.70,0.00,483.00,0.01,127.00,522.40,50.56,0.00,0.03,572.00,0.00,0.00,27.50,0.00,35.19,0.00,7.50,21.65,4.95,0.00,486.14,95.90
2024-03-05 22:05,-62.61,0.00,458.40,0.01,116.00,544.60,49.45,0.00,0.00,593.40,0.00,0.00,27.27,0.00,33.56,0.00,6.85,22.53,4.84,0.00,478.64,93.48
2024-03-05 22:10,-60.83,0.00,471.80,0.01,121.00,504.70,49.89,0.00,0.00,595.90,0.00,0.00,27.03,0.00,34.87,0.00,7.14,20.95,4.88,0.00,483.91,92.99
2024-03-05 22:15,-45.23,0.00,423.80,0.01,130.00,511.50,51.31,0.00,9.96,588.70,0.00,0.00,26.80,0.00,31.44,0.00,7.68,21.22,5.02,0.00,469.62,97.46
2024-03-05 22:20,-8.89,0.00,350.90,0.01,123.00,555.00,49.97,0.00,1.31,574.50,0.00,0.00,26.57,0.00,26.35,0.00,7.26,22.94,4.89,0.00,448.00,106.30
2024-03-05 22:25,-0.95,0.00,342.10,0.01,124.00,569.40,50.36,0.00,1.06,559.70,0.00,0.00,26.33,0.00,25.88,0.00,7.32,23.51,4.93,0.00,449.47,107.70
2024-03-05 22:30,-0.45,0.00,331.00,0.01,117.00,564.30,49.93,0.00,0.41,546.30,0.00,0.00,26.10,0.00,25.33,0.00,6.91,23.32,4.88,0.00,450.93,106.60
2024-03-05 22:35,-0.39,0.00,375.60,0.01,120.00,566.30,50.26,0.00,0.72,515.70,0.00,0.00,25.88,0.00,28.83,0.00,7.09,23.39,4.92,0.00,473.35,173.40
2024-03-05 22:40,-0.55,0.00,390.20,0.01,120.00,562.90,29.54,0.00,0.05,496.00,0.00,0.00,25.67,0.00,29.66,0.00,7.09,23.26,2.89,0.00,472.27,124.70
2024-03-05 22:45,-0.53,0.00,412.90,0.01,118.00,558.70,29.24,0.00,0.31,482.50,0.00,0.00,25.45,0.00,31.37,0.00,6.97,23.08,2.86,0.00,481.75,122.20
2024-03-05 22:50,-4.53,0.00,414.10,0.01,119.00,561.80,29.74,0.00,1.92,473.40,0.00,0.00,25.23,0.00,31.70,0.00,7.03,23.21,2.91,0.00,487.74,109.50
2024-03-05 22:55,-4.41,0.00,392.20,0.01,118.00,561.00,29.79,0.00,0.33,470.70,0.00,0.00,25.02,0.00,30.16,0.00,6.97,23.18,2.91,0.00,483.97,100.60
2024-03-05 23:00,-4.40,0.00,371.20,0.01,119.00,562.80,29.90,0.00,0.86,483.10,0.00,0.00,24.80,0.00,28.49,0.00,7.03,23.25,2.92,0.00,473.81,105.00
2024-03-05 23:05,-4.74,0.00,347.80,0.01,123.00,568.40,30.21,0.00,1.62,484.60,0.00,0.00,24.70,0.00,26.63,0.00,7.26,23.47,2.96,0.00,466.71,107.90
2024-03-05 23:10,-4.18,0.00,343.00,0.00,124.00,571.40,30.52,0.00,1.88,490.20,0.00,0.00,24.60,0.00,26.32,0.00,7.32,23.59,2.98,0.00,464.15,110.20
2024-03-05 23:15,-6.52,0.00,320.00,0.01,114.00,560.90,29.07,0.00,0.22,508.60,0.00,0.00,24.50,0.00,24.44,0.00,6.73,23.17,2.84,0.00,449.61,105.80
2024-03-05 23:20,-6.71,0.00,290.80,0.01,118.00,564.00,29.81,0.00,0.24,527.30,0.00,0.00,24.40,0.00,22.48,0.00,6.97,23.29,2.92,0.00,438.39,100.80
2024-03-05 23:25,-5.32,0.00,258.30,0.01,116.00,565.00,29.51,0.00,0.41,547.20,0.00,0.00,24.30,0.00,20.02,0.00,6.85,23.34,2.89,0.00,421.65,95.90
2024-03-05 23:30,-4.86,0.00,266.20,0.01,120.00,547.80,29.70,0.00,0.31,560.30,0.00,0.00,24.20,0.00,20.70,0.00,7.09,22.66,2.90,0.00,421.35,100.30
2024-03-05 23:35,-6.46,0.00,263.90,0.01,116.00,562.60,28.82,0.00,0.00,556.80,0.00,0.00,24.05,0.00,20.61,0.00,6.85,23.24,2.82,0.00,422.06,101.50
2024-03-05 23:40,-3.45,0.00,293.00,0.01,117.00,558.80,30.05,0.00,0.00,565.30,0.00,0.00,23.90,0.00,23.15,0.00,6.91,23.09,2.94,0.00,431.26,102.10
2024-03-05 23:45,-3.62,0.00,293.00,0.01,117.00,555.20,30.05,0.00,0.00,573.10,0.00,0.00,23.75,0.00,23.18,0.00,6.91,22.96,2.94,0.00,429.38,95.51
2024-03-05 23:50,-2.12,0.00,331.00,0.00,119.00,508.90,30.06,0.00,0.00,568.80,0.00,0.00,23.60,0.00,26.18,0.00,7.03,21.13,2.94,0.00,441.83,94.41
2024-03-05 23:55,-3.85,0.00,344.40,0.00,122.00,503.50,30.18,0.00,0.00,565.00,0.00,0.00,23.45,0.00,27.17,0.00,7.20,20.92,2.95,0.00,447.70,93.88
2024-03-06 00:00,-0.86,0.00,351.10,0.01,119.00,487.40,30.08,0.00,0.00,566.10,0.00,0.00,23.30,0.00,27.70,0.00,7.03,20.17,2.94,0.00,446.98,95.43
2024-03-06 00:05,-2.21,0.00,344.40,0.00,117.00,469.20,30.06,0.00,0.00,581.30,0.00,0.00,23.23,0.00,27.13,0.00,6.91,19.35,2.94,0.00,438.99,94.68
2024-03-06 00:10,-0.21,0.00,348.90,0.00,126.00,478.10,30.30,0.00,0.91,581.80,0.00,0.00,23.17,0.00,27.38,0.00,7.44,19.71,2.96,0.00,440.62,95.96
2024-03-06 00:15,-4.68,0.00,380.20,0.00,116.00,464.90,29.90,0.00,0.00,586.00,0.00,0.00,23.10,0.00,29.90,0.00,6.85,19.18,2.92,0.00,449.17,88.07
2024-03-06 00:20,-0.63,0.00,353.40,0.01,125.00,474.80,30.18,0.00,1.92,583.90,0.00,0.00,23.03,0.00,27.76,0.00,7.38,19.57,2.95,0.00,441.14,88.47
2024-03-06 00:25,-3.79,0.00,379.00,0.00,117.00,465.10,29.96,0.00,0.00,588.90,0.00,0.00,22.97,0.00,29.86,0.00,6.91,19.18,2.93,0.00,448.26,72.30
2024-03-06 00:30,-2.28,0.00,326.60,0.01,126.00,476.70,30.27,0.00,0.40,612.50,0.00,0.00,22.90,0.00,25.75,0.00,7.44,19.65,2.96,0.00,426.46,84.52
2024-03-06 00:35,-1.35,0.00,290.30,0.00,124.00,474.20,30.26,0.00,2.63,641.70,0.00,0.00,22.97,0.00,22.93,0.00,7.32,19.56,2.96,0.00,405.48,99.09
2024-03-06 00:40,-0.30,0.00,337.70,0.00,97.00,477.60,30.22,0.00,2.87,627.90,0.00,0.00,23.03,0.00,26.84,0.00,5.73,19.68,2.96,0.00,421.14,102.40
2024-03-06 00:45,-4.57,0.00,406.90,0.01,58.00,466.20,29.99,0.00,0.00,614.40,0.00,0.00,23.10,0.00,32.35,0.00,3.42,19.23,2.93,0.00,442.58,95.02
2024-03-06 00:50,-1.62,0.00,383.50,0.00,63.00,474.80,30.22,0.00,1.70,594.30,0.00,0.00,23.17,0.00,30.41,0.00,3.72,19.57,2.96,0.00,439.79,75.70
2024-03-06 00:55,-2.28,0.00,384.60,0.00,58.00,484.00,29.96,0.00,0.00,596.40,0.00,0.00,23.23,0.00,30.47,0.00,3.42,20.03,2.93,0.00,439.97,94.08
2024-03-06 01:00,-2.32,0.00,391.30,0.00,60.00,505.30,30.12,0.00,0.00,571.90,0.00,0.00,23.30,0.00,31.02,0.00,3.54,20.97,2.95,0.00,450.91,94.12
2024-03-06 01:05,-0.24,0.00,389.10,0.00,61.00,511.50,30.19,0.00,2.30,545.50,0.00,0.00,23.07,0.00,30.87,0.00,3.60,21.23,2.95,0.00,457.24,101.70
